dis2ts_3MBPP1_18Cr2_pr_counts	dis2ts_3MBPP1_18Cr2gb_counts	dis2ts_3MBPP1_18Cr2term_counts	dis2ts_3MBPP1_18Cr2pr_map	dis2ts_3MBPP1_18Cr2gb_map	dis2ts_3MBPP1_18Cr2term_map	dis2ts_3MBPP1_18Cr2pr_density	dis2ts_3MBPP1_18Cr2pr_densityRPKM	dis2ts_3MBPP1_18Cr2gb_density	dis2ts_3MBPP1_18Cr2gb_densityRPKM	dis2ts_3MBPP1_18Cr2pause_index_CI_low	dis2ts_3MBPP1_18Cr2pause_index_CI_high	dis2ts_3MBPP1_18Cr2pause_index_scaled	dis2ts_3MBPP1_18Cr2pause_index_CI_low_scaled	dis2ts_3MBPP1_18Cr2pause_index_CI_high_scaled	dis2ts_3MBPP1_18Cr2_ExpPR	dis2ts_3MBPP1_18Cr2_ExpGB	dis2ts_3MBPP1_18Cr2Fexact_Pval
SPCC4B3.07	6	79	32	100	1407	300	0.06	30.4667815602851	0.0561478322672352	28.5107290128231	0.0298875467795529	0.180636825558078	1.06860759493671	0.42051778318831	2.54156013560215	5	101	1
SPNCRNA.1176	4	46	8	100	1712	300	0.04	20.3111877068568	0.0268691588785047	13.6436132376666	0.0266310116248603	0.25172176112893	1.48869565217391	0.455922919017609	4.30947655052728	2	102	1
SPNCRNA.1177	2	200	7	100	4130	300	0.02	10.1555938534284	0.0484261501210654	24.5898156257346	0.00171973528566965	0.040701161707785	0.413	0.0710250672981567	1.68095797853152	4	98	1
SPNCRNA.120	0	0	0	100	86	300	0	0	0	0	NA	NA	NA	NA	NA	0	100	1
SPCC4B3.01	38	71	13	100	1043	300	0.38	192.956283215139	0.0680728667305849	34.5660193477188	0.354159741891305	0.806809275531028	5.58225352112676	3.69388610792631	8.41502074378862	8	130	1.21914944786098e-08
SPCP25A2.02c	14	329	75	100	3506	300	0.14	71.0891569739986	0.0938391329150029	47.6496060721326	0.0239296610927609	0.0742497990890492	1.49191489361702	0.838973917912197	2.60319795606207	9	105	1
SPCC550.01c	13	17	30	100	133	300	0.13	66.0113600472844	0.12781954887218	64.9041712437152	0.350903029919469	1.65523900632394	1.01705882352941	0.466701029792894	2.20146787841084	12	101	1
SPCC550.02c	33	124	21	100	1029	300	0.33	167.567298581568	0.120505344995141	61.190167046896	0.177855810525653	0.396463144920539	2.73846774193548	1.83013629030897	4.07960576123235	14	119	0.10182668737289
SPCC550.03c	5	209	56	100	3533	300	0.05	25.3889846335709	0.0591565242003963	30.0384816779866	0.00870832253785221	0.0600875248326237	0.845215311004785	0.307665035262318	2.1228922523366	5	100	1
SPCC550.04c	7	65	36	100	1393	300	0.07	35.5445784869993	0.0466618808327351	23.6939555087166	0.0452347370140372	0.243518059343716	1.50015384615385	0.630119886605539	3.39220656665797	4	103	1
SPCC550.06c	13	127	76	100	644	300	0.13	66.0113600472844	0.197204968944099	100.136678523711	0.0552760090490811	0.185724702636802	0.659212598425197	0.355977498276082	1.19606708498101	18	95	1
SPNCRNA.1179	1	94	18	59	1690	300	0.0169491525423729	8.6064354690071	0.0556213017751479	28.2433675213689	0.000550022635457497	0.0701615416299683	0.304724125495853	0.0157548856597148	2.0097119551635	3	57	1
SPCC550.15c	17	302	36	100	1742	300	0.17	86.3225477541412	0.173363949483352	88.0306929889601	0.0333972535102704	0.0935566073069456	0.980596026490066	0.58178015614891	1.62975609928699	17	100	1
SPCC4E9.01c	1	107	31	100	3460	300	0.01	5.07779692671419	0.0309248554913295	15.7030136172953	0.000483758184563586	0.0615226852612263	0.323364485981308	0.0167380331859001	2.12868491003843	3	98	1
SPCC645.03c	9	158	57	100	979	300	0.09	45.7001723404277	0.161389172625128	81.9501444760819	0.0272490833406422	0.114806475839134	0.557658227848101	0.266768525904887	1.12395539846512	15	94	1
SPCC645.05c	7	371	117	100	4798	300	0.07	35.5445784869993	0.0773238849520634	39.2634985371189	0.00820524161954429	0.0410918339125556	0.905283018867924	0.393687492905735	1.97158619112442	7	100	1
SPCC645.06c	10	1151	118	100	5187	300	0.1	50.7779692671419	0.221900906111432	112.676773908773	0.00440213587281483	0.0166067913210301	0.450651607298002	0.228338787722905	0.86139426582183	19	91	1
SPCC645.08c	6	274	36	100	2554	300	0.06	30.4667815602851	0.107282693813626	54.4759732936448	0.00881740434224175	0.0507907792599412	0.559270072992701	0.225196506900854	1.2971965022989	10	96	1
SPCC645.11c	1	16	6	100	426	300	0.01	5.07779692671419	0.0375586854460094	19.0715377529171	0.00308778638028139	0.444289421552728	0.26625	0.0131539699799987	1.89267293581462	3	98	1
SPCC645.12c	0	8	7	100	509	300	0	0	0.0157170923379175	7.98082031703605	0.0116892782926356	0.673070909790981	0	0.059498426509515	3.42593093083609	1	99	1
SPCC645.14c	20	181	23	100	2037	300	0.2	101.555938534284	0.0888561610211095	45.1193541352611	0.0676251384462604	0.178640037177763	2.25082872928177	1.37752407015032	3.63889755731104	9	111	1
SPCC23B6.01c	9	356	46	100	2386	300	0.09	45.7001723404277	0.149203688181056	75.7626029300189	0.0122280619406403	0.0503602883124286	0.603202247191011	0.291761557903677	1.20159647913455	14	95	1
SPCC23B6.02c	15	50	25	100	696	300	0.15	76.1669539007128	0.0718390804597701	36.4784261976594	0.161414440973755	0.549842458460361	2.088	1.12344450917733	3.82690351088411	7	108	1
SPCC23B6.03c	59	373	49	100	8781	300	0.59	299.590018676137	0.0424780776676916	21.5695052233731	0.119001574960446	0.209826480723162	13.8895174262735	10.4495282972768	18.4248632723009	6	153	1.01213064228383e-34
SPCC23B6.04c	15	978	99	100	3213	300	0.15	76.1669539007128	0.304388422035481	154.562259393915	0.00887298517679583	0.0260557884678614	0.492791411042945	0.28508901373045	0.837172483472385	26	89	1
SPCC23B6.05c	20	21	22	100	309	300	0.2	101.555938534284	0.0679611650485437	34.5092995019411	0.495916257290523	1.82761539873639	2.94285714285714	1.53238123502772	5.64733158209544	7	113	1
SPNCRNA.1184	0	19	4	100	1278	300	0	0	0.014866979655712	7.5491503605297	0.00484054272324269	0.264551414760663	0	0.0618621360030416	3.38096708064128	1	99	1
SPCC1322.05c	2	179	40	100	2124	300	0.02	10.1555938534284	0.0842749529190207	42.7931096931186	0.00191988555821046	0.0455245809022172	0.23731843575419	0.0407783692563903	0.966942098363093	7	95	1
SPCC1322.07c	1	22	11	100	2643	300	0.01	5.07779692671419	0.00832387438516837	4.22669437713629	0.0022789459676721	0.315231910448174	1.20136363636364	0.0602325419255735	8.33157939314524	0	101	1
SPNCRNA.1185	0	25	2	100	1913	300	0	0	0.0130684788290643	6.63590816350521	0.00366831680942558	0.19871450933181	0	0.0701749005643113	3.80140856351753	1	99	1
SPCC1322.12c	45	262	34	100	3237	300	0.45	228.500861702138	0.080939141180105	41.0992522335223	0.123541176361302	0.238072945385034	5.55973282442748	3.99902787881535	7.70642124211354	10	135	5.30786660325752e-12
SPCC1322.14c	6	421	74	100	2455	300	0.06	30.4667815602851	0.171486761710794	87.077495158724	0.00575764150608264	0.0329378879147844	0.349881235154394	0.141350098974329	0.808625148307957	15	91	1
SPCC132.01c	3	197	23	100	3116	300	0.03	15.2333907801426	0.0632220795892169	32.1028881438606	0.00389703593010893	0.0490534528731571	0.474517766497462	0.121431639582194	1.52850559152757	6	97	1
SPCC132.04c	10	229	12	100	3406	300	0.1	50.7779692671419	0.0672342924251321	34.1402083446139	0.0218696120600129	0.0844983629994005	1.48733624454148	0.744878986764041	2.87801424375958	6	104	1
SPCC132.05c	7	63	12	100	1420	300	0.07	35.5445784869993	0.0443661971830986	22.5282539706334	0.0466099284301959	0.251606780051835	1.57777777777778	0.661860983708782	3.57281627673606	4	103	1
SPCC338.18	11	39	8	100	964	300	0.11	55.8557661938561	0.0404564315352697	20.5429543715616	0.136292367364591	0.570625573815614	2.71897435897436	1.31385842139466	5.50083053158252	4	107	1
SPCC338.16	14	30	8	100	1823	300	0.14	71.0891569739986	0.0164563905650027	8.35622094357793	0.235684861847826	0.912516356482085	8.50733333333333	4.29653503148588	16.6351731786684	1	113	0.000381507868930342
SPCC338.15	72	239	88	100	1625	300	0.72	365.601378723422	0.147076923076923	74.6826747990579	0.229414006065993	0.395075125304265	4.89539748953975	3.72797759857239	6.4199707861943	22	150	4.11700601934604e-15
SPCC338.14	6	109	106	100	1291	300	0.06	30.4667815602851	0.0844306738962045	42.8721816430555	0.0218530870642526	0.129662764876238	0.710642201834862	0.282123353999502	1.67394629455224	8	98	1
SPCC338.13	5	180	16	100	2771	300	0.05	25.3889846335709	0.0649584987369181	32.984606525029	0.0100930217193418	0.0699081951960732	0.769722222222222	0.27967763184296	1.93715608888319	6	99	1
SPCC338.12	10	72	84	100	421	300	0.1	50.7779692671419	0.171021377672209	86.8411825946369	0.0674542941691209	0.277650204441793	0.584722222222222	0.283982578451999	1.16890736069995	16	94	1
SPNCRNA.1188	1	49	72	100	1657	300	0.01	5.07779692671419	0.0295715147857574	15.0158146897402	0.00104598122796186	0.136503271149038	0.338163265306122	0.0173319089473281	2.26185920293956	2	99	1
SPCC338.08	6	45	9	100	1293	300	0.06	30.4667815602851	0.0348027842227378	17.6721470767315	0.0512425717463715	0.325527010646855	1.724	0.662566452680583	4.20906424766383	3	103	1
SPCC338.04	0	16	7	100	533	300	0	0	0.0300187617260788	15.2429176036448	0.00576104614150375	0.317064970660191	0	0.030706375934215	1.68995629361882	2	98	1
SPCC338.02	0	0	0	100	177	300	0	0	0	0	NA	NA	NA	NA	NA	0	100	1
SPRRNA.03	0	0	1	0	28	300	NA	NA	0	0	NA	NA	NA	NA	NA	0	0	1
SPCC1281.02c	20	86	22	100	1266	300	0.2	101.555938534284	0.0679304897314376	34.4937231988484	0.138587957380088	0.386491302605381	2.94418604651163	1.75452354043191	4.89297989098412	7	113	1
SPCC1281.03c	5	100	38	100	1092	300	0.05	25.3889846335709	0.0915750915750916	46.499971856357	0.017980013499749	0.12729050219088	0.546	0.196341747417259	1.39001228392441	8	97	1
SPNCRNA.1191	2	98	15	100	2843	300	0.02	10.1555938534284	0.0344706296166022	17.5034857129086	0.00348380743353746	0.0838510391091277	0.580204081632653	0.0990446453354701	2.3838850418725	3	99	1
SPCC1281.06c	274	5658	349	100	2136	300	2.74	1391.31635791969	2.64887640449438	1345.04564659873	0.04281432824272	0.0547637778177948	1.03440084835631	0.914514051264498	1.1697542941881	271	103	1
SPCC1281.07c	5	134	28	100	1395	300	0.05	25.3889846335709	0.0960573476702509	48.7759704788316	0.0134973732314117	0.0943720976314315	0.520522388059701	0.188288356578193	1.31649076195847	9	96	1
SPNCRNA.1192	1	5	8	100	601	300	0.01	5.07779692671419	0.00831946755407654	4.22445667779883	0.00883974757390515	1.74105855180368	1.202	0.05312688291917	10.4637618963401	0	101	1
SPCC622.01c	4	39	7	100	1141	300	0.04	20.3111877068568	0.0341805433829974	17.3561858143605	0.0311660505073445	0.299608362779633	1.17025641025641	0.355604636288801	3.41853141931561	3	101	1
SPCC622.03c	0	16	15	100	1496	300	0	0	0.0106951871657754	5.43079885210074	0.00576104614150375	0.317064970660191	0	0.0861852502768961	4.74329196107645	1	99	1
SPNCRNA.1193	4	38	2	100	649	300	0.04	20.3111877068568	0.0585516178736518	29.7313225292972	0.0319431751180627	0.307974443683006	0.683157894736842	0.207311206516227	1.99875413950271	5	99	1
SPCC622.06c	0	24	4	100	1755	300	0	0	0.0136752136752137	6.94399579721598	0.0038226010111885	0.207313917589234	0	0.0670866477463582	3.63835925369106	1	99	1
SPCC622.08c	17	233	133	100	828	300	0.17	86.3225477541412	0.281400966183575	142.889696126136	0.0431081470669444	0.12178340734723	0.60412017167382	0.356935457714299	1.00836661283506	25	92	1
SPCC622.10c	9	255	21	100	2567	300	0.09	45.7001723404277	0.0993377483443709	50.4416913249754	0.017011482578299	0.0705686396852112	0.906	0.436684757784935	1.81149698071937	9	100	1
SPCC622.12c	41	1224	205	100	1782	300	0.41	208.189673995282	0.686868686868687	348.777970723803	0.0242157486045664	0.0461602724187066	0.596911764705882	0.431524640133374	0.822576054501351	57	84	1
SPCC622.13c	2	198	101	100	4527	300	0.02	10.1555938534284	0.0437375745526839	22.2090521645551	0.00173698121533281	0.0411160520785775	0.457272727272727	0.0786331396181162	1.8613236775972	4	98	1
SPCC622.15c	44	551	160	100	1912	300	0.44	223.423064775424	0.288179916317992	146.331909342025	0.057998693691882	0.109584701444606	1.52682395644283	1.10893502338878	2.09525949162086	32	112	1
SPCC622.16c	14	294	87	100	3799	300	0.14	71.0891569739986	0.0773887865227691	39.2964542367458	0.0267407706332946	0.0832105937915453	1.80904761904762	1.01588187635886	3.16117045814081	8	106	1
SPCC61.01c	2	182	18	100	6603	300	0.02	10.1555938534284	0.0275632288353779	13.9960478670602	0.00188848693636105	0.0447666965376517	0.725604395604396	0.12469679240792	2.95594497238114	2	100	1
SPCC61.04c	1	44	6	100	995	300	0.01	5.07779692671419	0.0442211055276382	22.4545793744145	0.00116244621996113	0.152524184436484	0.226136363636364	0.0115663398886133	1.51761563514301	4	97	1
SPNCRNA.1197	10	52	5	100	892	300	0.1	50.7779692671419	0.0582959641255605	29.6015067476612	0.0918589932356535	0.391347555551096	1.71538461538462	0.819382219662029	3.49082019551577	6	104	1
SPCC11E10.02c	3	70	21	100	1418	300	0.03	15.2333907801426	0.0493653032440056	25.0666985098726	0.0107888205887194	0.140758323650804	0.607714285714286	0.152985475948041	1.99595302936841	4	99	1
SPNCRNA.1198	1	15	8	100	1175	300	0.01	5.07779692671419	0.0127659574468085	6.48229394899684	0.00328192270549487	0.476785931797302	0.783333333333333	0.0385625917895647	5.60223469861829	1	100	1
SPCC11E10.05c	5	472	9	100	2681	300	0.05	25.3889846335709	0.176053711301753	89.3964994184669	0.00388038383261646	0.0264223481947489	0.284004237288136	0.104033090552447	0.708383155101218	15	90	1
SPCC11E10.06c	19	93	12	100	1204	300	0.19	96.4781416075696	0.0772425249169435	39.22218556349	0.120767099326089	0.341936618338583	2.45978494623656	1.45403587588612	4.11691688479654	8	111	1
SPCC11E10.07c	5	74	68	100	1199	300	0.05	25.3889846335709	0.0617180984153461	31.3391970456088	0.0241011851621313	0.173575785233404	0.810135135135135	0.288973210093954	2.08117366494852	6	99	1
SPNCRNA.1200	3	11	5	100	639	300	0.03	15.2333907801426	0.0172143974960876	8.74112147008702	0.060516818949439	1.0484994078404	1.74272727272727	0.386702473086916	6.69991121610018	1	102	1
SPCC11E10.09c	0	72	5	100	5498	300	0	0	0.0130956711531466	6.64971587347075	0.00126627693287426	0.0673624665384445	0	0.0696199057694268	3.70358841028368	1	99	1
SPRRNA.04	0	0	0	14	8	300	0	0	0	0	NA	NA	NA	NA	NA	0	14	1
SPCC188.04c	32	126	3	100	4303	300	0.32	162.489501654854	0.0292818963513828	14.8687523301415	0.168959009785209	0.379970388668311	10.928253968254	7.27030619105756	16.3501258243974	3	129	1.34438781936707e-15
SPCC188.06c	1	183	32	100	2010	300	0.01	5.07779692671419	0.091044776119403	46.2306884372486	0.000283842284328599	0.035771964870964	0.10983606557377	0.00570522991500484	0.719016493906376	8	93	1
SPCC188.08c	3	292	34	100	3726	300	0.03	15.2333907801426	0.0783682232957595	39.7937923403259	0.00263699881581442	0.0329787560925012	0.382808219178082	0.0982545758772453	1.22878845200659	7	96	1
SPCC188.09c	4	251	19	100	3215	300	0.04	20.3111877068568	0.0780715396578538	39.6431424138495	0.00506224828721422	0.0442451594139125	0.512350597609562	0.162751282433937	1.42248187515729	7	97	1
SPCC188.10c	12	234	19	100	2181	300	0.12	60.9335631205703	0.107290233837689	54.4798019647465	0.0273578076234491	0.0938688910446862	1.11846153846154	0.596673784267424	2.04728051368461	10	102	1
SPCC188.14	10	198	20	100	1767	257	0.1	50.7779692671419	0.112054329371817	56.898912930923	0.0252367041443364	0.0979604293124278	0.892424242424242	0.445932562230424	1.7309607859506	11	99	1
SPCC188.13c	2	328	16	100	5408	300	0.02	10.1555938534284	0.0606508875739645	30.7972890525565	0.00105154598106189	0.0247300501868023	0.329756097560976	0.0568676066558269	1.33740111410227	5	97	1
SPCC584.11c	7	241	30	100	2077	300	0.07	35.5445784869993	0.116032739528166	58.9190688174347	0.0125800847449996	0.0635341507682333	0.603278008298755	0.261288360153641	1.31960431145621	11	96	1
SPCC584.15c	24	558	39	100	2764	300	0.24	121.867126241141	0.201881331403763	102.511240416299	0.0279284984514273	0.0656827216875494	1.18881720430108	0.77194369719745	1.81547042744387	20	104	1
SPCC584.16c	8	43	45	100	289	300	0.08	40.6223754137135	0.14878892733564	75.5519957954014	0.0808957432945332	0.411184877419853	0.537674418604651	0.233788698121201	1.18832429574338	13	95	1
SPCC584.01c	6	520	69	100	3260	300	0.06	30.4667815602851	0.159509202453988	80.995533800349	0.00466696184628555	0.0266330420294277	0.376153846153846	0.152142956188909	0.868237170159342	14	92	1
SPCC584.03c	0	157	11	100	3602	300	0	0	0.0435868961687951	22.1325407410918	0.000579739905837217	0.0306815756944803	0	0.0208822314082566	1.10515035651518	4	96	1
SPCC1753.01c	29	366	8	100	3502	300	0.29	147.256110874711	0.10451170759566	53.0689227634892	0.0532388605793332	0.117196549123473	2.7748087431694	1.86442489748825	4.10422315030402	12	117	0.0909791577472868
SPCC1753.02c	3	412	78	100	3783	300	0.03	15.2333907801426	0.108908273856727	55.3014098283438	0.00187231140392621	0.0233239313932344	0.275461165048544	0.0708295404105287	0.882344324606057	10	93	1
SPCC1753.03c	2	25	4	100	1592	300	0.02	10.1555938534284	0.0157035175879397	7.97392733466424	0.0131043842240231	0.346856126123875	1.2736	0.208621796846448	5.52194952789208	1	101	1
SPNCRNA.1204	8	21	1	100	837	300	0.08	40.6223754137135	0.025089605734767	12.7399922892471	0.15534670595165	0.904222199201356	3.18857142857143	1.30025192881531	7.56833980731535	2	106	1
SPCC162.12	2	79	28	100	1709	300	0.02	10.1555938534284	0.0462258630778233	23.4725545471282	0.00430672637634489	0.104481113335973	0.432658227848101	0.0736019537717342	1.78558222691177	4	98	1
SPCC162.10	1	89	3	100	3107	300	0.01	5.07779692671419	0.0286449951721918	14.5453468451098	0.000580611590882612	0.0741669819224664	0.349101123595506	0.0180396021287228	2.30436812833103	2	99	1
SPNCRNA.1206	6	53	3	100	4948	300	0.06	30.4667815602851	0.0107113985448666	5.43903066119345	0.0438667414769213	0.273879853612026	5.60150943396226	2.17052636827807	13.5515751567231	1	105	1
SPCC162.07	49	854	80	100	2745	300	0.49	248.812049408995	0.311111111111111	157.975904386664	0.0425419690385102	0.0771655117015694	1.575	1.1677770501071	2.11819329620808	35	114	1
SPCC162.05	4	35	6	100	783	300	0.04	20.3111877068568	0.0446998722860792	22.697687411877	0.0345259525222105	0.336123682860994	0.894857142857143	0.270338208248908	2.63184843680159	4	100	1
SPCC162.04c	0	0	1	0	269	165	NA	NA	0	0	NA	NA	NA	NA	NA	0	0	1
SPCC162.03	2	36	30	100	1275	294	0.02	10.1555938534284	0.0282352941176471	14.3373089695459	0.00925365154988372	0.235628337171256	0.708333333333333	0.117984057261017	3.00426129893351	2	100	1
SPNCRNA.1207	11	4	15	100	56	300	0.11	55.8557661938561	0.0714285714285714	36.2699780479585	0.812660509210282	10.2187772031187	1.54	0.455089885157758	5.72251523374645	7	104	1
SPNCRNA.1208	1	59	10	100	1824	300	0.01	5.07779692671419	0.0323464912280702	16.4248913747882	0.000871375735237544	0.112803364965006	0.309152542372881	0.0158938934107328	2.05753337696171	3	98	1
SPCC13B11.02c	0	115	3	100	3771	300	0	0	0.0304958896844338	15.4851934917033	0.000791881329869223	0.0419757012824448	0	0.0298618449493684	1.58290369536099	2	98	1
SPCC13B11.03c	2	7	0	100	1533	300	0.02	10.1555938534284	0.0045662100456621	2.31862873365945	0.0410868912536841	1.48812327873763	4.38	0.629862042918978	22.8129298630479	0	102	1
SPCC13B11.04c	0	41	9	100	2411	300	0	0	0.0170053919535462	8.63499269992873	0.00222893830759859	0.119437073139709	0	0.053739702596202	2.87962783339839	1	99	1
SPCC777.03c	3	133	17	100	3137	300	0.03	15.2333907801426	0.0423971947720752	21.5284345314946	0.00574705832046667	0.0730343367574908	0.707593984962406	0.180285219513039	2.29108714408249	4	99	1
SPCC777.06c	0	37	18	100	1412	300	0	0	0.0262039660056657	13.3058418051292	0.00247136631781596	0.132669995524611	0	0.0348956924075614	1.87330033680751	2	98	1
SPCC777.08c	20	106	32	100	1521	300	0.2	101.555938534284	0.0696909927679158	35.3876708896584	0.113502301460026	0.310517577824542	2.86981132075472	1.72637000520699	4.72297235871129	7	113	1
SPCC777.09c	26	572	91	100	1693	300	0.26	132.022720094569	0.337861783815712	171.559352751359	0.0300329867213599	0.0682842698693291	0.769545454545455	0.508458465192623	1.15605268888774	31	95	1
SPCC777.10c	3	18	72	100	989	300	0.03	15.2333907801426	0.0182002022244692	9.24169309209863	0.0391154601316705	0.596338298527623	1.64833333333333	0.386851900702221	5.89778577243819	1	102	1
SPCC777.12c	8	46	10	100	1350	300	0.08	40.6223754137135	0.0340740740740741	17.3021228613965	0.0759372133709383	0.382613704101175	2.34782608695652	1.02515238050767	5.16528500536586	3	105	1
SPCC777.17c	3	23	17	100	943	300	0.03	15.2333907801426	0.024390243902439	12.3848705529614	0.0312294740718594	0.455248489725081	1.23	0.294493940497634	4.29299325810751	2	101	1
SPNCRNA.1212	128	68	6	100	2923	300	1.28	649.958006619416	0.0232637700992131	11.812870031357	1.38918031543719	2.55326527422763	55.0211764705882	40.6057406202291	74.6319439656737	5	223	7.78618591797928e-110
SPCC663.01c	23	672	152	100	3191	300	0.23	116.789329314426	0.210592290817925	106.934488710496	0.02204850624102	0.0526528013319301	1.09215773809524	0.703567834150949	1.68015089050189	21	102	1
SPCC663.18	14	96	36	100	966	300	0.14	71.0891569739986	0.0993788819875776	50.4625781536814	0.0797426560115183	0.262012225238885	1.40875	0.770314057071267	2.53103809580763	10	104	1
SPCC663.05c	6	136	53	100	1520	300	0.06	30.4667815602851	0.0894736842105263	45.4329198706006	0.0175960838805228	0.103395138404955	0.670588235294118	0.267460474983946	1.57160610375531	8	98	1
SPCC663.06c	2	40	21	67	950	300	0.0298507462686567	15.157602766311	0.0421052631578947	21.380197586165	0.00836032650796309	0.211005400062266	0.708955223880597	0.118541943023357	2.99186761282317	2	67	1
SPCC663.07c	4	20	10	91	527	300	0.043956043956044	22.3199864910514	0.0379506641366224	19.2705765719704	0.0579647536940266	0.617796832978937	1.15824175824176	0.335685991173099	3.57779045032857	3	92	1
SPCC663.08c	2	30	16	79	832	300	0.0253164556962025	12.8551820929473	0.0360576923076923	18.3093639184406	0.011019937571277	0.285599406220113	0.70210970464135	0.116058076700031	3.00783172120423	2	79	1
SPCC663.09c	6	57	5	100	1474	253	0.06	30.4667815602851	0.0386702849389417	19.635985401812	0.0409218400190929	0.253740538525281	1.55157894736842	0.60318792188143	3.74013553786264	3	103	1
SPNCRNA.1214	0	5	9	100	1689	300	0	0	0.0029603315571344	1.50319624828721	0.0190383591688732	1.16008855872718	0	0.321557886362268	19.5938957569021	0	100	1
SPCC663.13c	1	18	9	100	456	300	0.01	5.07779692671419	0.0394736842105263	20.0439352370297	0.00276112751307903	0.390963955466763	0.253333333333333	0.0125907414596404	1.78279563692844	3	98	1
SPCC663.14c	9	7	5	100	1865	300	0.09	45.7001723404277	0.00375335120643432	1.90587552209112	0.439972250382499	3.81841073131305	23.9785714285714	8.20548246963361	71.2133601389884	0	109	0.000182324322060242
SPCC663.15c	20	620	64	100	2266	300	0.2	101.555938534284	0.273609885260371	138.933543449373	0.0200978137078299	0.0512021346203349	0.730967741935484	0.455416458619426	1.16024037049679	25	95	1
SPCC1902.02	11	376	60	100	2383	300	0.11	55.8557661938561	0.157784305497272	80.1196661537782	0.0152442418192452	0.0546245167052997	0.697154255319149	0.363270282552613	1.30170223308729	15	96	1
SPCC1902.01	22	1315	191	100	3975	300	0.22	111.711532387712	0.330817610062893	167.982464368029	0.0107065893559761	0.0258890255776705	0.665019011406844	0.425586926900049	1.0290887667124	30	92	1
SPCC417.02	13	316	72	100	1341	300	0.13	66.0113600472844	0.235645041014169	119.655766505718	0.0226061738147431	0.0732951566709689	0.551677215189873	0.303148790855705	0.982888050957693	21	92	1
SPNCRNA.1215	4	146	36	100	2051	300	0.04	20.3111877068568	0.0711847879083374	36.1461897269757	0.00865080573558501	0.0765840481660002	0.561917808219178	0.177428025636849	1.57073882788466	6	98	1
SPCC417.05c	4	155	39	100	1846	300	0.04	20.3111877068568	0.0839653304442037	42.6358896880119	0.00815527440911534	0.0720693093627951	0.476387096774194	0.150546365592269	1.3303994508372	8	96	1
SPCC417.06c	14	19	33	100	2342	300	0.14	71.0891569739986	0.00811272416737831	4.11947658443935	0.350482737131615	1.53872661483157	17.2568421052632	8.20830570362242	36.0369773193554	0	114	2.258935867142e-07
SPCC417.07c	0	98	28	100	3613	300	0	0	0.027124273456961	13.7731552399112	0.000929561094038302	0.0493248680764626	0	0.0335850423276038	1.78210748360259	2	98	1
SPCC417.09c	7	270	31	100	3439	210	0.07	35.5445784869993	0.078511195114859	39.8663905266889	0.0112428576205456	0.0566344155549046	0.891592592592593	0.386641873570562	1.94765755093317	7	100	1
SPCC417.11c	2	187	20	100	3920	300	0.02	10.1555938534284	0.0477040816326531	24.2231639106008	0.00183837759603243	0.0435581151700113	0.419251336898396	0.0720644017644711	1.70747811466444	4	98	1
SPCC417.15	56	75	93	100	360	266	0.56	284.356627895995	0.208333333333333	105.787435973212	0.520697078373064	1.06983791620422	2.688	1.87450948214303	3.8514164983352	26	130	0.0172441782250603
SPNCRNA.32	56	75	93	100	355	271	0.56	284.356627895995	0.211267605633803	107.277399860159	0.520697078373064	1.06983791620422	2.65066666666667	1.84847462822438	3.79792460252499	27	129	0.0236123252817179
SPCC417.16	63	451	62	100	522	300	0.63	319.901206382994	0.863984674329502	438.71387240385	0.1063345537129	0.183168905660448	0.729179600886918	0.55506637038134	0.956141687547539	75	88	1
SPNCRNA.1219	0	0	0	100	875	300	0	0	0	0	NA	NA	NA	NA	NA	0	100	1
SPCC191.02c	29	642	71	100	2238	300	0.29	147.256110874711	0.28686327077748	145.663343474107	0.0305471008854944	0.0663760206519468	1.01093457943925	0.683644117817366	1.48549534219057	28	101	1
SPCC191.03c	21	43	56	100	175	300	0.21	106.633735460998	0.245714285714286	124.768724484977	0.280395748083734	0.84502648617653	0.854651162790698	0.490692559146535	1.47879635080893	23	98	1
SPCC191.04c	10	71	39	100	369	300	0.1	50.7779692671419	0.192411924119241	97.7028676955846	0.0683622356899096	0.281746057165197	0.519718309859155	0.252256649695766	1.03964295093958	17	93	1
SPCC191.05c	32	99	36	100	654	300	0.32	162.489501654854	0.151376146788991	76.8657332942974	0.21262302598484	0.489247841726763	2.11393939393939	1.39055458994085	3.19968088489303	17	115	1
SPNCRNA.1220	5	20	63	100	349	300	0.05	25.3889846335709	0.0573065902578797	29.0991227891931	0.0823393836108277	0.703598096714151	0.8725	0.287364448801789	2.45555735753239	5	100	1
SPNCRNA.1221	2	1	0	100	172	300	0.02	10.1555938534284	0.00581395348837209	2.9522075155315	0.143294171183347	55.6482554667983	3.44	0.246465974435357	95.714999402893	0	102	1
SPCC191.09c	0	5	0	100	584	300	0	0	0.00856164383561644	4.34742887561146	0.0190383591688732	1.16008855872718	0	0.111184017546219	6.77491718296675	0	100	1
SPNCRNA.1223	1	3	0	100	1499	300	0.01	5.07779692671419	0.00200133422281521	1.0162368765939	0.0133674946082822	3.55733427163736	4.99666666666667	0.20037874417815	53.324440731844	0	101	1
SPCC1450.01c	10	63	15	100	765	300	0.1	50.7779692671419	0.0823529411764706	41.8171511611757	0.0766125404840319	0.319432482533337	1.21428571428571	0.586085934702844	2.44365849138003	8	102	1
