V4	Cdk9as_3MBPP1r1_pr_counts	Cdk9as_3MBPP1r1gb_counts	Cdk9as_3MBPP1r1term_counts	Cdk9as_3MBPP1r1pr_map	Cdk9as_3MBPP1r1gb_map	Cdk9as_3MBPP1r1term_map	Cdk9as_3MBPP1r1pr_density	Cdk9as_3MBPP1r1pr_densityRPKM	Cdk9as_3MBPP1r1gb_density	Cdk9as_3MBPP1r1gb_densityRPKM	Cdk9as_3MBPP1r1pause_index_CI_low	Cdk9as_3MBPP1r1pause_index_CI_high	Cdk9as_3MBPP1r1pause_index_scaled	Cdk9as_3MBPP1r1pause_index_CI_low_scaled	Cdk9as_3MBPP1r1pause_index_CI_high_scaled	Cdk9as_3MBPP1r1_ExpPR	Cdk9as_3MBPP1r1_ExpGB	Cdk9as_3MBPP1r1Fexact_Pval
SPNCRNA.1435	199	173	0	100	1973	300	1.99	254.221806610022	0.0876837303598581	11.2015660012006	0.933571922666384	1.41742566074993	22.6952023121387	18.4193740342077	27.9658082865961	24	275	7.07824699488293e-107
SPNCRNA.1436	892	1906	1031	100	301	300	8.92	1139.5268919404	6.33222591362126	808.93965408221	0.431874162623104	0.507126490945792	1.40866736621196	1.29994122949554	1.52645073774683	856	136	1
SPNCRNA.1437	2	48	213	100	480	300	0.02	2.55499303125651	0.1	12.7749651562825	0.0070073850459693	0.174519842377689	0.2	0.0336354482206526	0.837695243412906	9	93	1
SPNCRNA.1438	1	18	11	100	612	300	0.01	1.27749651562825	0.0294117647058824	3.75734269302427	0.00276112751307903	0.390963955466763	0.34	0.0168981003800437	2.39269940745659	2	99	1
SPNCRNA.1439	9	3	0	100	1107	300	0.09	11.4974686406543	0.002710027100271	0.346205017785435	0.749340777220878	13.9397114907013	33.21	8.29520240383512	154.312606202064	0	109	0.000308335092116297
SPNCRNA.144	7	120	17	100	431	300	0.07	8.94247560939777	0.278422273781903	35.5683484629676	0.0249744299761732	0.129198666711499	0.251416666666667	0.107639793197306	0.556846253526562	23	84	1
SPNCRNA.1440	1	120	9	100	815	300	0.01	1.27749651562825	0.147239263803681	18.8097646472872	0.000431743514635606	0.0547778594814043	0.0679166666666667	0.00351870964428019	0.446439554773445	12	89	1
SPNCRNA.1441	2	60	409	100	705	300	0.02	2.55499303125651	0.0851063829787234	10.8723107713043	0.00563865156310302	0.138568272531168	0.235	0.0397524935198763	0.976906321344733	8	94	1
SPNCRNA.1442	3	34	29	100	794	300	0.03	3.83248954688476	0.0428211586901763	5.47038810218648	0.0216350687008803	0.299112990062463	0.700588235294118	0.171782445484989	2.37495714109596	4	99	1
SPNCRNA.1443	0	883	39	100	2477	300	0	0	0.356479612434396	45.5401462777452	0.000102959430258439	0.00542941542381421	0	0.00255030508750153	0.134486620047878	26	74	1
SPNCRNA.1445	0	58	75	100	767	300	0	0	0.075619295958279	9.66033871009631	0.00157310823633282	0.0838787505311741	0	0.0120657401726728	0.643350016574105	7	93	1
SPNCRNA.1446	26	313	80	100	2006	300	0.26	33.2149094063346	0.156031904287139	19.9330214053661	0.0544736695769215	0.12574977577882	1.66632587859425	1.09274181171304	2.52254050212312	17	109	1
SPNCRNA.1447	7	154	69	100	3504	300	0.07	8.94247560939777	0.0439497716894977	5.61456801959906	0.0195593954710771	0.100125380811969	1.59272727272727	0.685361217306542	3.5083933436514	4	103	1
SPNCRNA.1448	3	171	310	100	1809	300	0.03	3.83248954688476	0.0945273631840796	12.0758377099188	0.00448334445351576	0.0566042219199057	0.317368421052632	0.0811037011641001	1.02397037453109	8	95	1
SPNCRNA.1449	7	48	11	100	996	300	0.07	8.94247560939777	0.0481927710843374	6.1566097138711	0.0603782279264116	0.335014835715109	1.4525	0.601367150147059	3.33674776372249	4	103	1
SPNCRNA.145	6	18	11	100	719	300	0.06	7.66497909376952	0.0250347705146036	3.19818321019591	0.118575044140478	0.88865760334922	2.39666666666667	0.85255456737004	6.38944816808089	2	104	1
SPNCRNA.1450	2	22	6	100	966	300	0.02	2.55499303125651	0.0227743271221532	2.90941235443288	0.0147820536946115	0.398037829225762	0.878181818181818	0.142794638689947	3.84504543032086	2	100	1
SPNCRNA.1451	15	86	7	100	4518	300	0.15	19.1624477344238	0.0190349712262063	2.43171094165626	0.0967865358919031	0.309440218129239	7.88023255813953	4.37281569159618	13.980509055079	2	113	8.60902400609124e-05
SPNCRNA.1452	21	24	6	100	362	300	0.21	26.8274268281933	0.0662983425414365	8.46959015886135	0.469158085489555	1.62896654458031	3.1675	1.69835226947219	5.89685889138072	7	114	1
SPNCRNA.1453	0	14	0	100	1299	300	0	0	0.0107775211701309	1.37682457419519	0.0065974714867639	0.365411596620526	0	0.085701154613063	4.74669664010064	1	99	1
SPNCRNA.1454	3	58	19	100	1422	300	0.03	3.83248954688476	0.0407876230661041	5.21060463477065	0.0129533878347404	0.170938628828345	0.73551724137931	0.184197175010008	2.43074730193906	4	99	1
SPNCRNA.1455	0	17	39	100	364	300	0	0	0.0467032967032967	5.9663298806814	0.00541762860743838	0.297388981119444	0	0.0197201681310757	1.08249589127477	4	96	1
SPNCRNA.1456	1	52	11	100	1412	300	0.01	1.27749651562825	0.0368271954674221	4.70466138899923	0.000986668874465665	0.128409958324346	0.271538461538462	0.0139317645074552	1.81314861153977	3	98	1
SPNCRNA.1457	37	148	0	100	3327	300	0.37	47.2673710782454	0.0444845205891193	5.68288200519932	0.17145753840605	0.363151884402861	8.3175	5.70439230276927	12.0820631940832	5	132	1.78895204789599e-14
SPNCRNA.1458	0	71	20	100	988	300	0	0	0.0718623481781376	9.18038994024352	0.0012841679281129	0.0683234262229618	0	0.0126875791297555	0.675035451082863	6	94	1
SPNCRNA.1459	468	2971	410	100	1486	300	4.68	597.868369314023	1.99932705248991	255.413334315716	0.142715467602929	0.173850849315276	2.34078761359812	2.12075184857952	2.583423620825	378	190	8.82942861404173e-12
SPNCRNA.1460	0	7	0	100	1225	300	0	0	0.00571428571428571	0.729998008930431	0.0134151780994594	0.782741335671289	0	0.164335931718378	9.58858136197328	0	100	1
SPNCRNA.1461	4	175	40	100	694	300	0.04	5.10998606251301	0.252161383285303	32.2135288522975	0.00723439450837243	0.0637213583938677	0.158628571428571	0.0502066978881046	0.442226227253442	20	84	1
SPNCRNA.1462	6	43	3	100	1583	300	0.06	7.66497909376952	0.0271636133922931	3.47014214605274	0.0534912945630209	0.341623412464878	2.20883720930233	0.84676719293262	5.40789861931903	2	104	1
SPNCRNA.1463	2	9	1485	100	1690	300	0.02	2.55499303125651	0.00532544378698225	0.680323588204395	0.0332058119471448	1.09402338033518	3.75555555555556	0.561178221906747	18.4889951276646	0	102	1
SPNCRNA.1464	12	67	18	100	676	233	0.12	15.329958187539	0.099112426035503	12.6615778915818	0.0920632802069059	0.34092750821653	1.21074626865672	0.622347774198684	2.30466995554374	10	102	1
SPNCRNA.1465	0	4	22	100	832	300	0	0	0.00480769230769231	0.614181017128968	0.0240893601812892	1.52670069174082	0	0.200423476708326	12.7021497552836	0	100	1
SPNCRNA.1466	7	32	0	100	1425	300	0.07	8.94247560939777	0.0224561403508772	2.86876410527046	0.0881701372360453	0.517668567633244	3.1171875	1.25642445561365	7.37677708877372	2	105	1
SPNCRNA.1467	246	208	227	100	2851	300	2.46	314.26414284455	0.0729568572430726	9.32021309192132	0.979251866933239	1.42849754471501	33.7185576923077	27.9184707262666	40.7264649998249	23	323	2.33100655726319e-158
SPNCRNA.1468	4	28	2	100	817	300	0.04	5.10998606251301	0.0342717258261934	4.37820103275289	0.0425552322368373	0.427130257209975	1.16714285714286	0.347676247374961	3.4896542014055	3	101	1
SPNCRNA.1469	14	835	0	100	3427	300	0.14	17.8849512187955	0.243653341114678	31.1266294295183	0.00949688679169632	0.0290371187013689	0.574586826347305	0.325458310351433	0.995102057895913	22	92	1
SPNCRNA.147	1	5	5	100	333	300	0.01	1.27749651562825	0.015015015015015	1.91816293637876	0.00883974757390515	1.74105855180368	0.666	0.0294363594211042	5.79772497750626	1	100	1
SPNCRNA.1470	0	24	6	100	889	300	0	0	0.0269966254218223	3.44880949100991	0.0038226010111885	0.207313917589234	0	0.0339829229894658	1.84302072736829	2	98	1
SPNCRNA.1471	1	508	15	100	1841	300	0.01	1.27749651562825	0.275936990765888	35.2508544236368	0.000102573364078591	0.0128217402628881	0.036240157480315	0.00188837563268686	0.236048238239769	21	80	1
SPNCRNA.1472	0	1	1	100	585	300	0	0	0.00170940170940171	0.218375472756966	0.120791776113059	17.3080587281839	0	0.706631890261395	101.252143559876	0	100	1
SPNCRNA.1473	0	21	63	100	2910	300	0	0	0.00721649484536083	0.921904701999771	0.00437456871201282	0.238242196120647	0	0.127299949519573	6.93284790711084	0	100	1
SPNCRNA.1474	47	134	3	100	864	300	0.47	60.0423362345279	0.155092592592593	19.8130246636789	0.248077863156173	0.494733941550963	3.03044776119403	2.14339273766933	4.27450125500032	19	128	0.000643671861737105
SPNCRNA.1475	0	5	98	100	1155	300	0	0	0.00432900432900433	0.553028794644266	0.0190383591688732	1.16008855872718	0	0.219893048400485	13.399022853299	0	100	1
SPNCRNA.1476	68	172	1	100	1649	300	0.68	86.8697630627212	0.104305639781686	13.3250091381479	0.29560281473446	0.528075097930152	6.51930232558139	4.87449041497124	8.7079583648682	15	153	1.6432722388409e-19
SPNCRNA.1477	3	36	3	100	359	300	0.03	3.83248954688476	0.100278551532033	12.8105500174421	0.0204905718519324	0.281535855854755	0.299166666666667	0.0735611529484373	1.01071372251857	9	94	1
SPNCRNA.1478	10	54	3	100	1117	300	0.1	12.7749651562825	0.0483437779767234	6.175900791757	0.08865091657921	0.375966037996413	2.06851851851852	0.990230738189775	4.19954064441994	5	105	1
SPNCRNA.1479	0	82	572	100	1420	300	0	0	0.0577464788732394	7.37709255503639	0.0011114325088227	0.059056249168781	0	0.0157823416252824	0.83859873819669	5	95	1
SPNCRNA.148	0	0	1	100	18	300	0	0	0	0	NA	NA	NA	NA	NA	0	100	1
SPNCRNA.1480	7	26	14	100	478	300	0.07	8.94247560939777	0.0543933054393305	6.94872581722481	0.106577846309068	0.650129905786559	1.28692307692308	0.509442105357347	3.10762094965975	5	102	1
SPNCRNA.1481	0	37	263	100	2735	300	0	0	0.0135283363802559	1.72824025880239	0.00247136631781596	0.132669995524611	0	0.0675918687922665	3.62852437759812	1	99	1
SPNCRNA.1482	101	155	18	100	558	300	1.01	129.027148078454	0.277777777777778	35.486014323007	0.503239941272836	0.843357758974135	3.636	2.80807887230243	4.70593629507567	43	158	1.06754341420408e-10
SPNCRNA.1483	4	229	14	100	912	300	0.04	5.10998606251301	0.25109649122807	32.077489263034	0.00554411541759303	0.048539898765996	0.159301310043668	0.0505623326084485	0.442683876745884	20	84	1
SPNCRNA.1484	16	59	22	100	1489	300	0.16	20.4399442500521	0.0396239086635326	5.0619405253235	0.150013277379171	0.483885126876699	4.03796610169492	2.23369770017585	7.20504953919405	4	112	0.191781170014714
SPNCRNA.1485	4	0	0	100	367	147	0.04	5.10998606251301	0	0	0.655007235805828	41.512102956422	NA	2.40387655540739	152.349417850069	0	104	1
SPNCRNA.1487	1	67	1	100	799	300	0.01	1.27749651562825	0.0838548185231539	10.7124238481969	0.000768718145976326	0.0990451196584708	0.119253731343284	0.00614205798635085	0.791370506071182	7	94	1
SPNCRNA.1488	7	154	4	100	1886	300	0.07	8.94247560939777	0.0816542948038176	10.4313077097959	0.0195593954710771	0.100125380811969	0.857272727272727	0.368890198584514	1.88836468211374	8	99	1
SPNCRNA.1489	77	51	2	100	1794	300	0.77	98.3672317033755	0.0284280936454849	3.63167905780607	1.04523423582844	2.18349351862707	27.0858823529412	18.7515021907622	39.1718737241697	4	173	3.54532627305992e-51
SPNCRNA.1490	405	424	622	100	87	300	4.05	517.386088829443	4.8735632183908	622.596003018827	0.83165331438476	1.09706582952782	0.831014150943396	0.723538383514741	0.954447271689201	419	86	1
SPNCRNA.1491	7	29	0	100	2818	179	0.07	8.94247560939777	0.010290986515259	1.31466994156208	0.096502847735673	0.576435985986173	6.80206896551724	2.71945024919126	16.2439660850904	1	106	1
SPNCRNA.1492	9	24	6	100	1035	300	0.09	11.4974686406543	0.0231884057971014	2.96231076087711	0.161981428075661	0.844558835112617	3.88125	1.67650778058309	8.74118394341558	2	107	1
SPNCRNA.1493	0	60	1	100	642	300	0	0	0.0934579439252336	11.9392197722267	0.00152047587690972	0.0810402206892091	0	0.00976145512976041	0.520278216824723	8	92	1
SPNCRNA.1494	24	179	3	100	1387	300	0.24	30.6599163750781	0.129055515501081	16.486797137524	0.0854441957206588	0.208729119586956	1.85966480446927	1.18511099464554	2.89507288867108	14	110	1
SPNCRNA.1495	3	9	8	100	582	300	0.03	3.83248954688476	0.0154639175257732	1.97551007571379	0.071737496193308	1.33450631594981	1.94	0.417512227845053	7.76682675882789	1	102	1
SPNCRNA.1496	0	20	8	100	473	300	0	0	0.0422832980972516	5.40167659885097	0.00459577388787386	0.250708753220746	0	0.0217380104896434	1.18585240273413	4	96	1
SPNCRNA.1497	0	19	15	100	120	300	0	0	0.158333333333333	20.227028164114	0.00484054272324269	0.264551414760663	0	0.00580865126789123	0.317461697712796	13	87	1
SPNCRNA.1498	0	51	5	100	1583	300	0	0	0.0322173089071383	4.11574998717883	0.00178997256498559	0.0955981914009031	0	0.0283352657037219	1.5133193698763	3	97	1
SPNCRNA.1499	1	3	3	100	332	300	0.01	1.27749651562825	0.00903614457831325	1.15436432135083	0.0133674946082822	3.55733427163736	1.10666666666667	0.0443800820994969	11.810349781836	0	101	1
SPNCRNA.15	0	20	8	100	514	300	0	0	0.0389105058365759	4.97080356275585	0.00459577388787386	0.250708753220746	0	0.0236222777836717	1.28864299155464	3	97	1
SPNCRNA.1500	4	35	15	100	1175	300	0.04	5.10998606251301	0.0297872340425532	3.8053087699565	0.0345259525222105	0.336123682860994	1.34285714285714	0.405679942135973	3.94945327361668	3	101	1
SPNCRNA.1501	0	121	94	100	2746	300	0	0	0.0440640932265113	5.62917255611867	0.000752542158547959	0.0398786173471945	0	0.020664807673727	1.09506683235396	4	96	1
SPNCRNA.1502	1	0	7	100	198	300	0.01	1.27749651562825	0	0	0.0577765545925511	8.27870929775896	NA	0.114397578093251	16.3918444095627	0	101	1
SPNCRNA.1503	0	221	14	100	3069	300	0	0	0.0720104268491365	9.19930693886752	0.00041168233411395	0.0217599332280359	0	0.0126345308339571	0.66781235076842	6	94	1
SPNCRNA.1504	10	329	53	100	830	300	0.1	12.7749651562825	0.396385542168675	50.6381148965898	0.0152894063420284	0.0585432186206604	0.252279635258359	0.126902072638836	0.485908714551482	31	79	1
SPNCRNA.1505	21	550	5	100	2529	300	0.21	26.8274268281933	0.217477263740609	27.7826446656995	0.0240462184351749	0.0600045594179795	0.965618181818182	0.608128864225573	1.5175153076807	21	100	1
SPNCRNA.1506	1	3	14	100	272	300	0.01	1.27749651562825	0.0110294117647059	1.4090035098841	0.0133674946082822	3.55733427163736	0.906666666666667	0.0363595853345276	9.67594921885361	1	100	1
SPNCRNA.1507	1	1	3	100	523	300	0.01	1.27749651562825	0.00191204588910134	0.244263196104829	0.027408528703162	36.4849938072245	5.23	0.143346605117537	190.816517611784	0	101	1
SPNCRNA.1508	3	92	1	100	1572	93	0.03	3.83248954688476	0.0585241730279898	7.4764427123282	0.00825873147667189	0.106331354438046	0.512608695652174	0.129827258813282	1.67152889176608	5	98	1
SPNCRNA.1509	5	45	91	100	654	300	0.05	6.38748257814127	0.0688073394495413	8.79011363964395	0.0388580920456653	0.291842519643574	0.726666666666667	0.254131921978651	1.90865007846898	6	99	1
SPNCRNA.1510	1	68	4	100	909	300	0.01	1.27749651562825	0.0748074807480748	9.55662959985932	0.000757562010617742	0.0975577263096236	0.133676470588235	0.00688623867651528	0.886799732154479	7	94	1
SPNCRNA.1511	1460	434	631	100	113	300	14.6	1865.14491281725	3.84070796460177	490.649104232444	3.01799179687784	3.75013019919841	3.80138248847926	3.41033073047195	4.2376471250942	1237	323	2.5099649225517e-15
SPNCRNA.1512	0	7	29	100	981	300	0	0	0.00713557594291539	0.91156734040752	0.0134151780994594	0.782741335671289	0	0.131602897155697	7.67869250293534	0	100	1
SPNCRNA.1513	1	11	37	100	830	300	0.01	1.27749651562825	0.0132530120481928	1.69306767131455	0.00438460787950623	0.673532041142035	0.754545454545455	0.0363922453999018	5.59031594147889	1	100	1
SPNCRNA.1514	0	1	0	100	499	300	0	0	0.00200400801603206	0.256011325777205	0.120791776113059	17.3080587281839	0	0.602750962804164	86.3672130536378	0	100	1
SPNCRNA.1515	0	28	4	100	673	300	0	0	0.0416047548291233	5.31499293277728	0.00327211992868732	0.176722244865318	0	0.0220213671200657	1.18934070794359	3	97	1
SPNCRNA.1516	22	22	559	100	884	300	0.22	28.1049233438216	0.0248868778280543	3.17928997102054	0.533507310627697	1.8743885605306	8.84	4.71620462594884	16.5695948750905	2	120	1.09284401919236e-06
SPNCRNA.1517	122	305	48	100	1591	300	1.22	155.854574906647	0.191703331238215	24.4900337691149	0.322430531885586	0.495969186884585	6.364	5.12986976229968	7.89086976333375	35	187	8.40240062270724e-31
SPNCRNA.1518	2	244	183	100	1818	300	0.02	2.55499303125651	0.134213421342134	17.1457178115123	0.00141143440283996	0.0333070681539512	0.149016393442623	0.0256598774436305	0.605522499038833	12	90	1
SPNCRNA.1519	5	26	4	100	585	300	0.05	6.38748257814127	0.0444444444444444	5.67776229168113	0.0649022633245518	0.526081743416158	1.125	0.379678240448628	3.07757819898452	4	101	1
SPNCRNA.1520	4	81	431	100	2880	300	0.04	5.10998606251301	0.028125	3.59295895020446	0.0154160419382817	0.139843211786121	1.42222222222222	0.443982007822513	4.02748449944029	2	102	1
SPNCRNA.1521	1	80	118	100	527	300	0.01	1.27749651562825	0.15180265654649	19.3927364801253	0.000645199401115408	0.0826610619985175	0.065875	0.0034002008438782	0.435623796732187	13	88	1
SPNCRNA.1522	16	22	6	100	445	300	0.16	20.4399442500521	0.049438202247191	6.31571311097114	0.364634300150687	1.44233395958122	3.23636363636364	1.62262263567056	6.41838612013643	5	111	1
SPNCRNA.1523	21	43	26	100	1201	300	0.21	26.8274268281933	0.0358034970857619	4.57388427743671	0.280395748083734	0.84502648617653	5.8653488372093	3.36755293448565	10.1487680989801	4	117	0.000161596791083691
SPNCRNA.1524	2	335	270	100	2887	300	0.02	2.55499303125651	0.116037409075165	14.8237385776053	0.00102966721902654	0.0242105026715625	0.172358208955224	0.0297264926132961	0.69895721212801	10	92	1
SPNCRNA.1525	1	67	3	100	1019	300	0.01	1.27749651562825	0.0657507360157017	8.3996336160052	0.000768718145976326	0.0990451196584708	0.152089552238806	0.00783323790749877	1.00926976931982	6	95	1
SPNCRNA.1526	1	48	66	100	1069	300	0.01	1.27749651562825	0.0449017773620206	5.73618641254969	0.00106736907725647	0.139432529750916	0.222708333333333	0.0114101754358717	1.49053374303729	4	97	1
SPNCRNA.1527	1	3	2520	100	455	300	0.01	1.27749651562825	0.00659340659340659	0.842305394919728	0.0133674946082822	3.55733427163736	1.51666666666667	0.060822100467684	16.18587093595	0	101	1
SPNCRNA.1528	22	21	4	100	1024	300	0.22	28.1049233438216	0.0205078125	2.61986590119075	0.554758350533544	1.97967677786533	10.727619047619	5.68072550946349	20.271890205341	2	120	4.73583175848439e-08
SPNCRNA.1529	1	13	4	100	1824	300	0.01	1.27749651562825	0.00712719298245614	0.910496420129786	0.00375396436557918	0.55840707127902	1.40307692307692	0.0684723100281643	10.1853449801293	0	101	1
SPNCRNA.1530	1	3	21	100	582	300	0.01	1.27749651562825	0.00515463917525773	0.658503358571265	0.0133674946082822	3.55733427163736	1.94	0.0777988186202023	20.7036854609294	0	101	1
SPNCRNA.1531	7	265	1259	100	2160	300	0.07	8.94247560939777	0.122685185185185	15.6729896593281	0.0114527528697141	0.0577150813907099	0.570566037735849	0.247379461985825	1.24664575803933	11	96	1
SPNCRNA.1532	10	145	79	100	1252	300	0.1	12.7749651562825	0.115814696485623	14.7952871218927	0.0342534334744306	0.134623713040325	0.863448275862069	0.428852987099871	1.68548888726487	11	99	1
SPNCRNA.1533	2	98	30	100	997	300	0.02	2.55499303125651	0.0982948846539619	12.5571372649517	0.00348380743353746	0.0838510391091277	0.203469387755102	0.0347335601123685	0.835994859918003	9	93	1
SPNCRNA.1534	7	33	145	100	261	300	0.07	8.94247560939777	0.126436781609195	16.1522547952998	0.0857037375586203	0.500641405034297	0.553636363636364	0.223686755027999	1.30667406713951	12	95	1
SPNCRNA.1535	27	107	138	100	804	300	0.27	34.4924059219628	0.133084577114428	17.0015083547541	0.16165487193863	0.39151428665827	2.02878504672897	1.29970517038659	3.14777486473249	14	113	1
SPNCRNA.1536	4	92	153	100	383	300	0.04	5.10998606251301	0.240208877284595	30.6866003754045	0.0136142391651432	0.122695488499287	0.166521739130435	0.0521425360024985	0.469923720952269	20	84	1
SPNCRNA.1537	6	92	6	100	1057	300	0.06	7.66497909376952	0.087038789025544	11.1191749704635	0.0257801998313862	0.154346611177421	0.689347826086957	0.272496712217752	1.63144368014534	8	98	1
SPNCRNA.1538	30	272	1	100	2760	300	0.3	38.3248954688476	0.0985507246376812	12.5898207337277	0.074207516670955	0.162986267537194	3.04411764705882	2.04812746011836	4.49842098402655	11	119	0.0158543588377248
SPNCRNA.1539	0	12	346	100	1370	300	0	0	0.00875912408759124	1.11897505018533	0.00771806013949717	0.431135285113533	0	0.105737423911111	5.90655340605541	0	100	1
SPNCRNA.154	52	529	351	100	624	300	0.52	66.4298188126692	0.84775641025641	108.300586020408	0.0731332218495742	0.131788939885589	0.613383742911153	0.456351304341343	0.822362984886072	69	83	1
SPNCRNA.1540	0	3	46	100	295	300	0	0	0.0101694915254237	1.29914899894399	0.0327971598819604	2.22593021867193	0	0.0967516216517832	6.56649414508221	1	99	1
SPNCRNA.1541	0	4	1	100	1005	300	0	0	0.00398009950248756	0.508456324628161	0.0240893601812892	1.52670069174082	0	0.242098069821957	15.3433419519952	0	100	1
SPNCRNA.1542	1	6	6	100	2363	300	0.01	1.27749651562825	0.00253914515446466	0.324374908750297	0.00755953402951306	1.38050834161111	3.93833333333333	0.178631789117394	32.6214121122704	0	101	1
SPNCRNA.1543	2	170	1	100	1419	300	0.02	2.55499303125651	0.119802677942213	15.3047503634111	0.00202067483634557	0.0479604304137122	0.166941176470588	0.0286733759277436	0.680558507570576	10	92	1
SPNCRNA.1544	4	139	175	100	1449	300	0.04	5.10998606251301	0.095928226363009	12.2547974929142	0.00907991791802302	0.0805065197273681	0.416978417266187	0.131568010632153	1.16653947084956	9	95	1
SPNCRNA.1545	3	37	11	100	710	300	0.03	3.83248954688476	0.052112676056338	6.65737620820358	0.0199625666080716	0.273498472796944	0.575675675675676	0.141734222917309	1.9418391568583	5	98	1
SPNCRNA.1546	9	320	7	100	3656	300	0.09	11.4974686406543	0.087527352297593	11.1815887582342	0.0135901295422646	0.0560850609081879	1.02825	0.496855136065195	2.05046982680335	8	101	1
SPNCRNA.1548	12	128	6	100	832	300	0.12	15.329958187539	0.153846153846154	19.653792548127	0.0493874363479572	0.173885343347516	0.78	0.410903470415004	1.44672605665133	14	98	1
SPNCRNA.1549	0	2	0	100	544	258	0	0	0.00367647058823529	0.469667836628034	0.0514242900386907	4.05388820080272	0	0.279748137810478	22.0531518123668	0	100	1
SPNCRNA.155	0	1	6	100	751	300	0	0	0.00133155792276964	0.170106060669541	0.120791776113059	17.3080587281839	0	0.907146238609072	129.983521048661	0	100	1
SPNCRNA.1550	0	27	1283	100	1376	300	0	0	0.0196220930232558	2.50671554665428	0.00339432100419189	0.183491530730493	0	0.0467058570176804	2.52484346285158	1	99	1
SPNCRNA.1551	23	10	122	100	371	300	0.23	29.3824198594498	0.0269541778975741	3.4433868345775	1.04611343460131	5.16795143147857	8.533	3.88108084237087	19.1730998107855	3	120	9.83655738895165e-05
SPNCRNA.1552	22	7	4	100	745	300	0.22	28.1049233438216	0.00939597315436242	1.20033229656346	1.27660470802045	8.07616151295806	23.4142857142857	9.51070507475234	60.1674032715376	1	121	1.1919996745662e-10
SPNCRNA.1553	0	85	2	100	1843	300	0	0	0.0461204557786218	5.89187215563763	0.0010721024831893	0.0569495677054597	0	0.0197588487651787	1.04958053281162	4	96	1
SPNCRNA.1554	1	32	75	100	715	300	0.01	1.27749651562825	0.0447552447552448	5.71746692309148	0.00158636952447218	0.212316189610862	0.2234375	0.0113425420999761	1.51806075571766	4	97	1
SPNCRNA.1555	3	23	46	100	669	300	0.03	3.83248954688476	0.0343796711509716	4.39199101038114	0.0312294740718594	0.455248489725081	0.872608695652174	0.208925181540739	3.04561239626079	3	100	1
SPNCRNA.1556	2	0	2	100	78	300	0.02	2.55499303125651	0	0	0.246676758328458	19.4460633145857	NA	0.192407871496197	15.1679293853769	0	102	1
SPNCRNA.1557	3	99	19	100	1749	300	0.03	3.83248954688476	0.0566037735849057	7.23111235261276	0.00768528388242849	0.0986530148600178	0.53	0.134415615103674	1.72544122990171	5	98	1
SPNCRNA.1558	0	15	1	100	2784	300	0	0	0.00538793103448276	0.688306312299706	0.00615095181701504	0.339527058120729	0	0.171242498585699	9.4524332980811	0	100	1
SPNCRNA.1559	0	0	2	100	700	300	0	0	0	0	NA	NA	NA	NA	NA	0	100	1
SPNCRNA.156	2	1	71	100	367	300	0.02	2.55499303125651	0.00272479564032698	0.348091693631677	0.143294171183347	55.6482554667983	7.34	0.525889608242883	204.22909756315	0	102	1
SPNCRNA.1560	40	51	3	100	3456	300	0.4	51.0998606251301	0.0147569444444444	1.88519451090975	0.508185319240305	1.20908454983133	27.1058823529412	17.562884632945	41.7859620421708	2	138	1.02629105065647e-30
SPNCRNA.1561	7	208	12	100	1363	300	0.07	8.94247560939777	0.152604548789435	19.4951779347525	0.0145492803784253	0.073759272141376	0.458701923076923	0.198306691557937	1.00533887928695	14	93	1
SPNCRNA.1562	1	134	13	100	1060	300	0.01	1.27749651562825	0.126415094339623	16.1494842541685	0.000386938729982782	0.0489933860550234	0.0791044776119403	0.00410155053781749	0.519329892183248	11	90	1
SPNCRNA.1563	6	225	0	100	2166	300	0.06	7.66497909376952	0.10387811634349	13.2703931678835	0.0107156046954853	0.0619901001862551	0.5776	0.232099997704211	1.34270557003428	9	97	1
SPNCRNA.1564	2	28	24	100	1060	300	0.02	2.55499303125651	0.0264150943396226	3.37451909788595	0.0117687294574852	0.307314068338505	0.757142857142857	0.124748532249343	3.25752912438816	2	100	1
SPNCRNA.1565	2	36	47	100	1261	300	0.02	2.55499303125651	0.0285487708168121	3.6470955243947	0.00925365154988372	0.235628337171256	0.700555555555555	0.116688546044034	2.97127333172954	2	100	1
SPNCRNA.1566	48	63	10	100	1863	300	0.48	61.3198327501562	0.0338164251207729	4.32003652627912	0.514726464936699	1.12669803407031	14.1942857142857	9.5893540417707	20.9903843747299	4	144	5.84320469831806e-25
SPNCRNA.1567	13	154	8	100	1877	300	0.13	16.6074547031673	0.0820458177943527	10.4813246354156	0.0458159288852963	0.152353578556383	1.58448051948052	0.859964985177012	2.85967666950331	8	105	1
SPNCRNA.1568	12	82	5	100	458	300	0.12	15.329958187539	0.179039301310044	22.8722083584098	0.0759261101531651	0.27582852006557	0.670243902439024	0.347741584501496	1.26329462190031	17	95	1
SPNCRNA.1569	5	15	12	100	395	300	0.05	6.38748257814127	0.0379746835443038	4.85125259099337	0.106112211331668	0.976735634575153	1.31666666666667	0.419143234760089	3.85810575657185	3	102	1
SPNCRNA.1570	109	163	6	100	2193	300	1.09	139.24712020348	0.074327405380757	9.49530013896057	0.520916781170253	0.858115003853258	14.6648466257669	11.4237050110636	18.818462034502	14	195	1.53193039742075e-54
SPNCRNA.1571	0	29	25	100	3106	300	0	0	0.00933676754668384	1.19276880081196	0.00315841214605714	0.170434554760817	0	0.0981002812565347	5.29369727087099	0	100	1
