V4	mcs6as_3MBPP1r2_pr_counts	mcs6as_3MBPP1r2gb_counts	mcs6as_3MBPP1r2term_counts	mcs6as_3MBPP1r2pr_map	mcs6as_3MBPP1r2gb_map	mcs6as_3MBPP1r2term_map	mcs6as_3MBPP1r2pr_density	mcs6as_3MBPP1r2pr_densityRPKM	mcs6as_3MBPP1r2gb_density	mcs6as_3MBPP1r2gb_densityRPKM	mcs6as_3MBPP1r2pause_index_CI_low	mcs6as_3MBPP1r2pause_index_CI_high	mcs6as_3MBPP1r2pause_index_scaled	mcs6as_3MBPP1r2pause_index_CI_low_scaled	mcs6as_3MBPP1r2pause_index_CI_high_scaled	mcs6as_3MBPP1r2_ExpPR	mcs6as_3MBPP1r2_ExpGB	mcs6as_3MBPP1r2Fexact_Pval
SPNCRNA.1216	24	29	8	100	304	300	0.24	28.3457089911408	0.0953947368421053	11.2667977075532	0.466314168552008	1.46579610531833	2.51586206896552	1.4175950723981	4.45602016016774	10	114	1
SPNCRNA.1217	9	158	0	100	3382	300	0.09	10.6296408716778	0.0467179183914843	5.51771883082033	0.0272490833406422	0.114806475839134	1.92645569620253	0.921563998580518	3.8827550128795	4	105	1
SPNCRNA.1218	16	78	77	100	1378	300	0.16	18.8971393274272	0.0566037735849057	6.68530872432566	0.115266848643689	0.360024868558474	2.82666666666667	1.58837717431004	4.96114268873577	6	110	1
SPNCRNA.1219	0	2	0	100	875	300	0	0	0.00228571428571429	0.26995913324896	0.0514242900386907	4.05388820080272	0	0.449962537838544	35.4715217570238	0	100	1
SPNCRNA.122	92	28	706	100	71	300	0.92	108.658551132706	0.394366197183099	46.577456088729	2.11494745283637	5.1323826168913	2.33285714285714	1.50161269151382	3.64399165799283	54	138	1
SPNCRNA.1220	121	238	293	100	349	300	1.21	142.909616163668	0.681948424068768	80.5429648984182	0.406024753495374	0.636307289753216	1.77432773109244	1.41702638969886	2.22071244123872	89	132	1
SPNCRNA.1221	0	1	5	100	172	300	0	0	0.00581395348837209	0.68666930695593	0.120791776113059	17.3080587281839	0	0.207761854914461	29.7698610124764	0	100	1
SPNCRNA.1222	0	64	9	100	923	300	0	0	0.0693391115926327	8.18944282878751	0.00142511423979771	0.0759029537004353	0	0.0131538044333329	0.700584262655018	6	94	1
SPNCRNA.1223	0	3	0	100	1499	300	0	0	0.00200133422281521	0.236371822808045	0.0327971598819604	2.22593021867193	0	0.491629426630586	33.3666939778923	0	100	1
SPNCRNA.1224	0	14	1	100	979	300	0	0	0.0143003064351379	1.68896801956065	0.0065974714867639	0.365411596620526	0	0.0645892458554185	3.57737953091495	1	99	1
SPNCRNA.1225	16	20	70	100	853	300	0.16	18.8971393274272	0.0234466588511137	2.76921736920094	0.395388246040124	1.61178196691357	6.824	3.37266173872225	13.7485001777728	2	114	0.00305162710863413
SPNCRNA.1226	17	270	20	100	3633	300	0.17	20.0782105353914	0.074318744838976	8.77757297413526	0.0372933026080209	0.104824929224926	2.28744444444444	1.3548656837494	3.80828967874156	8	109	1
SPNCRNA.1227	8	232	272	100	3647	300	0.08	9.4485696637136	0.0636139292569235	7.51325802708238	0.0158278877601872	0.0718823156084393	1.25758620689655	0.577243066614026	2.62154805023978	6	102	1
SPNCRNA.1228	1	158	173	100	1584	300	0.01	1.1810712079642	0.0997474747474748	11.7808870491378	0.000328498129788214	0.0414836467508937	0.100253164556962	0.00520341037584531	0.657100964534157	9	92	1
SPNCRNA.1229	6	35	21	100	985	300	0.06	7.0864272477852	0.0355329949238579	4.19669972373066	0.0648817861530847	0.425764869777491	1.68857142857143	0.639085593607884	4.19378396730828	3	103	1
SPNCRNA.123	79	108	142	100	250	300	0.79	93.3046254291718	0.432	51.0222761840534	0.541693120722416	0.987264017702473	1.8287037037037	1.35423280180604	2.46816004425618	54	125	1
SPNCRNA.1230	2	64	9	100	953	300	0.02	2.3621424159284	0.0671563483735572	7.93164294960218	0.00529396749921369	0.129663211239235	0.2978125	0.0504515102675065	1.23569040310991	6	96	1
SPNCRNA.1231	3	40	12	100	1003	300	0.03	3.5432136238926	0.0398803589232303	4.71015436875055	0.018530119723358	0.251918538045674	0.75225	0.18585710082528	2.52674293659811	3	100	1
SPNCRNA.1232	8	160	16	100	770	300	0.08	9.4485696637136	0.207792207792208	24.5417393862691	0.0228191108219378	0.104869885683553	0.385	0.175707153328921	0.807498119763356	18	90	1
SPNCRNA.1233	0	53	284	100	833	300	0	0	0.063625450180072	7.51461873014437	0.00172214121145853	0.0919284576549814	0	0.0143454362914496	0.765764052265995	5	95	1
SPNCRNA.1234	5	347	23	100	2393	300	0.05	5.905356039821	0.145006268282491	17.1262728442782	0.00526867994798075	0.0360121445092172	0.344812680115274	0.126079511155179	0.861770618105569	13	92	1
SPNCRNA.1235	3	311	1	100	4160	300	0.03	3.5432136238926	0.0747596153846154	8.82964292492466	0.00247683115697007	0.0309502529872591	0.401286173633441	0.103036176129955	1.28753052426998	7	96	1
SPNCRNA.1236	917	1255	249	100	426	300	9.17	1083.04229770317	2.94600938967136	347.944686853303	0.670417194395862	0.796343775505646	3.11268525896414	2.85597724812637	3.39242448365405	759	258	6.65161157340303e-21
SPNCRNA.1237	2	231	94	100	820	300	0.02	2.3621424159284	0.281707317073171	33.2716401267963	0.00149037479532731	0.0351962210430728	0.070995670995671	0.0122210733216839	0.288609012553197	22	80	1
SPNCRNA.1238	85	147	4	100	1798	300	0.85	100.391052676957	0.0817575083426029	9.65614391383411	0.438809378820482	0.761433600443384	10.3965986394558	7.88979263119226	13.690576135972	13	172	8.72037916273169e-35
SPNCRNA.1239	12	136	32	100	1082	300	0.12	14.1728544955704	0.125693160813309	14.8452573274613	0.0465577019439728	0.163378309128527	0.954705882352941	0.503754335033786	1.76775330477066	12	100	1
SPNCRNA.124	2	2	0	100	150	300	0.02	2.3621424159284	0.0133333333333333	1.57476161061893	0.101199373606884	9.88148408788154	1.5	0.151799060410325	14.8222261318223	1	101	1
SPNCRNA.1240	12	5	3	100	86	300	0.12	14.1728544955704	0.0581395348837209	6.8666930695593	0.787246454018499	7.78997361185054	2.064	0.677031950455909	6.69937730619147	6	106	1
SPNCRNA.1241	0	43	5	35	544	300	0	0	0.0790441176470588	9.33567315118761	0.00212472625826863	0.113763425024706	0	0.0330243166999467	1.76820866324114	2	33	1
SPNCRNA.1242	7	27	24	100	291	300	0.07	8.2674984557494	0.0927835051546392	10.9583926512142	0.102993282102088	0.623572107605432	0.754444444444444	0.299710450917075	1.81459483313181	9	98	1
SPNCRNA.1243	1	74	20	100	1890	300	0.01	1.1810712079642	0.0391534391534392	4.62429996769052	0.000696880525014842	0.0894938242238789	0.255405405405405	0.0131710419227805	1.69143327783131	3	98	1
SPNCRNA.1244	5	36	4	100	847	300	0.05	5.905356039821	0.0425029515938607	5.01990123810049	0.047976302371859	0.369952422653469	1.17638888888889	0.406359281089646	3.13349701987488	4	101	1
SPNCRNA.1245	0	46	116	100	1152	300	0	0	0.0399305555555556	4.71608294846816	0.00198548220405956	0.106196341353302	0	0.0228727549907661	1.22338185239004	3	97	1
SPNCRNA.1246	3	240	568	100	1130	300	0.03	3.5432136238926	0.212389380530973	25.0846982222485	0.00320405863994427	0.0401872648569105	0.14125	0.0362058626313702	0.454116092883089	18	85	1
SPNCRNA.1247	3	16	4	100	339	300	0.03	3.5432136238926	0.0471976401179941	5.57437738272189	0.0435109966500877	0.680481866290363	0.635625	0.147502278643797	2.30683352672433	4	99	1
SPNCRNA.1248	1	21	160	100	552	300	0.01	1.1810712079642	0.0380434782608696	4.4932056824725	0.00238298221596271	0.331279590579523	0.262857142857143	0.0131540618321142	1.82866333999897	3	98	1
SPNCRNA.1249	0	24	15	100	542	300	0	0	0.044280442804428	5.22983560722155	0.0038226010111885	0.207313917589234	0	0.0207184974806417	1.12364143333365	4	96	1
SPNCRNA.1250	8	371	60	100	1592	300	0.08	9.4485696637136	0.233040201005025	27.5237071705225	0.00994552828502487	0.0447207818981745	0.343288409703504	0.158332810297596	0.711954847818937	20	88	1
SPNCRNA.1251	3	49	208	100	605	300	0.03	3.5432136238926	0.0809917355371901	9.56570069260261	0.0152478106937568	0.203683022181668	0.370408163265306	0.0922492546972284	1.23228228419909	7	96	1
SPNCRNA.1252	2	114	3	100	3094	300	0.02	2.3621424159284	0.0368455074337427	4.35171679728244	0.00300093545499438	0.0718956448651235	0.54280701754386	0.092848942977526	2.22445125212692	3	99	1
SPNCRNA.1253	209	343	11	100	1559	300	2.09	246.843882464518	0.220012828736369	25.9850817403284	0.51114347982974	0.72625709915148	9.49944606413994	7.96872685054565	11.3223481757716	55	254	2.08064901849644e-63
SPNCRNA.1255	1	2	2	100	228	300	0.01	1.1810712079642	0.0087719298245614	1.03602737540719	0.0179700152612445	6.97865092307548	1.14	0.0409716347956376	15.9113241046121	0	101	1
SPNCRNA.1256	0	4	2	100	833	300	0	0	0.00480192076830732	0.567141036237311	0.0240893601812892	1.52670069174082	0	0.200664370310139	12.717416762201	0	100	1
SPNCRNA.1257	10	108	9	100	1551	237	0.1	11.810712079642	0.0696324951644101	8.22409351773911	0.0456376368360815	0.18221689157074	1.43611111111111	0.707839747327624	2.82618398826218	7	103	1
SPNCRNA.1258	253	367	5	100	627	137	2.53	298.811015614942	0.585326953748006	69.1312812317163	0.585464712257177	0.81164241854121	4.32237057220708	3.6708637458525	5.08899796425338	130	223	5.04288939526463e-26
SPNCRNA.1259	2	17	2570	100	640	300	0.02	2.3621424159284	0.0265625	3.1372203961549	0.018791857082423	0.52761009643784	0.752941176470588	0.120267885327507	3.37670461720218	2	100	1
SPNCRNA.1260	0	117	382	100	703	300	0	0	0.166429587482219	19.6565193928608	0.000778319108469417	0.0412525893923295	0	0.00547158333254	0.290005703428076	14	86	1
SPNCRNA.1261	37	57	3029	100	705	300	0.37	43.6996346946754	0.0808510638297872	9.54908636226374	0.420484173358864	1.00005438129157	4.57631578947368	2.96441342217999	7.05038338810553	10	127	6.53021295769225e-06
SPNCRNA.1262	3	2	4	100	519	300	0.03	3.5432136238926	0.00385356454720617	0.45513341347368	0.205434456268421	12.7771333780473	7.785	1.0662048280331	66.3133222320653	0	103	1
SPNCRNA.1263	18	914	12	100	5085	300	0.18	21.2592817433556	0.179744346116028	21.2290871991992	0.0119759147180684	0.0319619793031777	1.00142231947484	0.608975263413776	1.62526664756659	17	101	1
SPNCRNA.1264	5	266	19	100	1437	300	0.05	5.905356039821	0.185107863604732	21.8625568071313	0.00685880992798332	0.0470858230113531	0.270112781954887	0.0985610986651202	0.676623276673144	16	89	1
SPNCRNA.1265	6	43	15	100	444	300	0.06	7.0864272477852	0.0968468468468468	11.4383022392929	0.0534912945630209	0.341623412464878	0.61953488372093	0.237501347859813	1.51680795134406	9	97	1
SPNCRNA.1266	0	20	5	100	432	300	0	0	0.0462962962962963	5.46792225909352	0.00459577388787386	0.250708753220746	0	0.0198537431956151	1.08306181391362	4	96	1
SPNCRNA.1267	0	28	35	100	502	300	0	0	0.0557768924302789	6.58764817191187	0.00327211992868732	0.176722244865318	0	0.0164260420420104	0.887145669223896	5	95	1
SPNCRNA.1268	53	54	34	100	604	300	0.53	62.5967740221026	0.0894039735099338	10.5592458990177	0.660885485182631	1.45749922672567	5.92814814814815	3.99174833050309	8.80329532942305	12	141	2.82169451168758e-11
SPNCRNA.1269	0	482	8	100	1570	300	0	0	0.307006369426752	36.2596383591557	0.000188656059551456	0.00995491515894884	0	0.00296190013495786	0.156292167995497	23	77	1
SPNCRNA.1270	22	26	3	100	366	300	0.22	25.9835665752124	0.0710382513661202	8.39012333526481	0.462747024956357	1.54405000945775	3.09692307692308	1.69365411134027	5.65122303461535	8	114	1
SPNCRNA.1271	0	28	82	100	1291	300	0	0	0.0216886134779241	2.56157969194404	0.00327211992868732	0.176722244865318	0	0.0422430682793533	2.28148418121125	2	98	1
SPNCRNA.1272	0	4	2	100	320	163	0	0	0.0125	1.47633900995525	0.0240893601812892	1.52670069174082	0	0.0770859525801255	4.88544221357062	1	99	1
SPNCRNA.1273	0	21	10	100	1607	300	0	0	0.0130678282514001	1.54340356983498	0.00437456871201282	0.238242196120647	0	0.070299319202046	3.8285520916588	1	99	1
SPNCRNA.1275	5	77	54	100	1068	300	0.05	5.905356039821	0.0720973782771536	8.51521376528496	0.0231902063366767	0.166587851296784	0.693506493506493	0.247671403675707	1.77915825184965	7	98	1
SPNCRNA.1276	9	311	6	100	2077	300	0.09	10.6296408716778	0.149735194992778	17.6847927624875	0.0139794180107993	0.0577255446946339	0.601061093247588	0.290352512084302	1.19895956330755	14	95	1
SPNCRNA.1277	12	249	18	100	1402	300	0.12	14.1728544955704	0.177603423680456	20.9762290144854	0.0257335834854429	0.0881287007697067	0.67566265060241	0.36078484046591	1.23556438479129	16	96	1
SPNCRNA.1278	2	46	191	100	1975	300	0.02	2.3621424159284	0.0232911392405063	2.75084939576472	0.00730283643198064	0.182405882134092	0.858695652173913	0.144231019531618	3.60251617214832	2	100	1
SPNCRNA.1279	43	187	18	100	3455	300	0.43	50.7860619424606	0.0541244573082489	6.39248381734603	0.162718364034099	0.323958742253701	7.94465240641711	5.62191947737813	11.1927745448654	7	136	2.71433668237259e-16
SPNCRNA.128	480	4821	2065	100	459	300	4.8	566.914179822816	10.5032679738562	1240.5107393454	0.0905445177290152	0.109473099640621	0.457000622277536	0.41559933637618	0.50248152735045	529	51	1
SPNCRNA.1280	13	87	1	100	2415	300	0.13	15.3539257035346	0.0360248447204969	4.254790687076	0.0796430427447926	0.274861935753187	3.60862068965517	1.92337948228674	6.63791574843947	3	110	1
SPNCRNA.1281	122	189	486	100	808	300	1.22	144.090687371632	0.233910891089109	27.6265418694596	0.510800798792511	0.815450353775473	5.21566137566138	4.12727045424348	6.58883885850582	42	180	4.96384988584747e-22
SPNCRNA.1282	1	19	46	100	472	300	0.01	1.1810712079642	0.0402542372881356	4.75431206595758	0.00262241420563744	0.368819983318377	0.248421052631579	0.0123777950506087	1.74083032126274	3	98	1
SPNCRNA.1283	1	10	1	100	1109	300	0.01	1.1810712079642	0.00901713255184851	1.0649875635385	0.00478667548335045	0.750794709134687	1.109	0.0530842311103565	8.32631332430368	0	101	1
SPNCRNA.1284	3	38	22	100	262	300	0.03	3.5432136238926	0.145038167938931	17.1300404208548	0.0194610923009429	0.265906476544449	0.206842105263158	0.0509880618284704	0.696674968546458	13	90	1
SPNCRNA.1285	1	462	6	100	2934	300	0.01	1.1810712079642	0.157464212678937	18.5976447879843	0.000112766319534661	0.0141023367303216	0.0635064935064935	0.00330856381514694	0.413762559667635	13	88	1
SPNCRNA.1286	0	183	5	100	2655	300	0	0	0.0689265536723164	8.1407168006572	0.000497272274764546	0.0263008160845544	0	0.0132025788949987	0.698286667044919	6	94	1
SPNCRNA.1287	30	57	77	100	599	300	0.3	35.432136238926	0.0951585976627713	11.2389079889749	0.330315730644446	0.835595116492233	3.15263157894737	1.97859122656023	5.00521474778847	11	119	0.0671726834334579
SPNCRNA.1288	0	5	0	100	801	0	0	0	0.00624219725343321	0.737247945046317	0.0190383591688732	1.16008855872718	0	0.152497256942674	9.29230935540473	0	100	1
SPNCRNA.1289	1	46	16	100	1218	300	0.01	1.1810712079642	0.0377668308702791	4.46053165569402	0.00111288064876816	0.145684955633947	0.264782608695652	0.0135548863019962	1.77444275962147	3	98	1
SPNCRNA.1290	5	636	740	100	575	300	0.05	5.905356039821	1.10608695652174	130.636745785258	0.00288351930163902	0.0195810696345156	0.0452044025157233	0.0165802359844243	0.112591150398465	55	50	1
SPNCRNA.1292	8	153	32	100	1066	300	0.08	9.4485696637136	0.143527204502814	16.9515848797863	0.0238430377444825	0.109766633890758	0.557385620915033	0.254166782356184	1.17011231727548	13	95	1
SPNCRNA.1293	3	145	41	100	768	300	0.03	3.5432136238926	0.188802083333333	22.2988704628657	0.00527731767854363	0.0669020978774866	0.158896551724138	0.0405297997712151	0.513808111699097	16	87	1
SPNCRNA.1294	68	37	4	100	1558	300	0.68	80.3128421415656	0.0237483953786906	2.80485460171216	1.21070730858969	2.79693026833887	28.6335135135135	18.8628198678274	43.5761735807196	3	165	4.00559837261538e-45
SPNCRNA.1296	8	162	95	100	574	300	0.08	9.4485696637136	0.282229965156794	33.3333685871429	0.0225425186486181	0.103550023111564	0.283456790123457	0.129394057043068	0.594377132660378	23	85	1
SPNCRNA.1297	110	179	25	100	907	300	1.1	129.917832876062	0.197353914002205	23.3089025607047	0.481256082219838	0.784364735666985	5.57374301675978	4.36499266573393	7.11418815249956	34	176	1.81993122911695e-22
SPNCRNA.1298	0	7	2	20	401	287	0	0	0.0174563591022444	2.06172031315446	0.0134151780994594	0.782741335671289	0	0.268974320894162	15.6939637802093	0	20	1
SPNCRNA.13	6	2	2	100	224	300	0.06	7.0864272477852	0.00892857142857143	1.05452786425375	0.552204904888375	21.4497560879096	6.72	1.23693898694996	48.0474536369176	0	106	1
SPNCRNA.130	17	925	87	100	800	300	0.17	20.0782105353914	1.15625	136.561358420861	0.0110085496307181	0.0302452010829609	0.147027027027027	0.0880683970457449	0.241961608663687	62	55	1
SPNCRNA.1300	0	0	0	0	35	0	NA	NA	0	0	NA	NA	NA	NA	NA	0	0	1
SPNCRNA.1301	0	20	1	100	1883	300	0	0	0.0106213489113117	1.25445693888922	0.00459577388787386	0.250708753220746	0	0.0865384223086648	4.72084582314665	1	99	1
SPNCRNA.1302	4	31	5	100	998	300	0.04	4.7242848318568	0.031062124248497	3.66865806081064	0.0386981194862039	0.382738982869067	1.28774193548387	0.386207232472314	3.81973504903329	3	101	1
SPNCRNA.1303	1	5	1	100	507	300	0.01	1.1810712079642	0.00986193293885602	1.16476450489566	0.00883974757390515	1.74105855180368	1.014	0.0448175201996991	8.82716685764466	0	101	1
SPNCRNA.1304	1	3	0	100	684	300	0.01	1.1810712079642	0.0043859649122807	0.518013687703596	0.0133674946082822	3.55733427163736	2.28	0.0914336631206502	24.3321664179995	0	101	1
SPNCRNA.1305	21	285	35	100	1524	300	0.21	24.8024953672482	0.187007874015748	22.0869615662596	0.0460372400713499	0.116747819043484	1.12294736842105	0.701607538687372	1.7792367622227	19	102	1
SPNCRNA.1307	1	38	11	100	1475	300	0.01	1.1810712079642	0.0257627118644068	3.04275972221285	0.0013417190345932	0.177523570277566	0.388157894736842	0.0197903557602497	2.6184726615941	2	99	1
SPNCRNA.1308	6	64	26	100	1173	300	0.06	7.0864272477852	0.0545609548167093	6.44403728130509	0.0366198682201537	0.22480233952159	1.0996875	0.429551054222403	2.63693144258825	5	101	1
SPNCRNA.1309	1	102	13	100	1047	300	0.01	1.1810712079642	0.0974212034383954	11.5061378426312	0.000507263171805745	0.0645810699462844	0.102647058823529	0.00531104540880615	0.676163802337597	8	93	1
SPNCRNA.131	16	37	78	100	348	300	0.16	18.8971393274272	0.10632183908046	12.5573662915734	0.230610055229722	0.802185877762611	1.50486486486487	0.802522992199431	2.79160685461389	11	105	1
SPNCRNA.1310	1	2	4	100	159	300	0.01	1.1810712079642	0.0125786163522013	1.48562416096126	0.0179700152612445	6.97865092307548	0.795	0.0285723242653788	11.09605496769	1	100	1
SPNCRNA.1311	4	78	10	100	998	300	0.04	4.7242848318568	0.0781563126252505	9.23081705623322	0.0159933198758557	0.14538413260974	0.511794871794872	0.15961333236104	1.45093364344521	7	97	1
SPNCRNA.1312	0	84	20	100	2421	300	0	0	0.0346964064436183	4.09789266703812	0.00108489951852016	0.0576348941756412	0	0.0262654173433732	1.39534078799227	3	97	1
SPNCRNA.1313	0	25	19	100	988	300	0	0	0.0253036437246964	2.98854050598229	0.00366831680942558	0.19871450933181	0	0.0362429700771247	1.96329935219829	2	98	1
SPNCRNA.1314	6	14	2	100	708	300	0.06	7.0864272477852	0.019774011299435	2.33545154117215	0.147303254432612	1.18965535934529	3.03428571428571	1.04290704138289	8.42275994416469	2	104	1
SPNCRNA.1315	1	7	3	100	695	300	0.01	1.1810712079642	0.0100719424460432	1.18956812312941	0.00660323359662749	1.14229470290644	0.992857142857143	0.0458924734965611	7.93894818519973	1	100	1
SPNCRNA.1316	1	622	6	100	2906	300	0.01	1.1810712079642	0.214039917412251	25.2796383810644	8.38010716326496e-05	0.010466345319208	0.0467202572347267	0.0024352591416448	0.304151994976183	17	84	1
SPNCRNA.1317	3	12	18	100	294	300	0.03	3.5432136238926	0.0408163265306122	4.82069880801714	0.0561284050394271	0.94654079953273	0.735	0.165017510815916	2.78282995062623	4	99	1
SPNCRNA.1318	0	127	11	100	1921	300	0	0	0.0661114003123373	7.8082271427097	0.000716926601156283	0.0379810994690606	0	0.0137721600082122	0.729616920800655	6	94	1
SPNCRNA.1319	52	66	29	100	588	300	0.52	61.4157028141384	0.112244897959184	13.2569217220471	0.539316283568745	1.1501203393651	4.63272727272727	3.17117974738422	6.76270759546679	15	137	2.61484094007996e-08
SPNCRNA.132	19	77	106	100	1012	300	0.19	22.4403529513198	0.0760869565217391	8.986411364945	0.144513019767502	0.417005809017434	2.49714285714286	1.46247176004712	4.22009878725643	8	111	1
SPNCRNA.1320	23	208	16	100	1666	300	0.23	27.1646377831766	0.12484993997599	14.7456669421701	0.0700891497589956	0.172957284249482	1.84221153846154	1.16768523498487	2.88146835559637	13	110	1
SPNCRNA.1321	32	303	3	100	1304	300	0.32	37.7942786548544	0.232361963190184	27.4436024549964	0.0720599516790733	0.153971464798621	1.37716171617162	0.939661769895116	2.00778790097402	24	108	1
SPNCRNA.1322	9	43	37	100	611	300	0.09	10.6296408716778	0.0703764320785597	8.3119577647235	0.095169569218974	0.445492685559469	1.27883720930233	0.581486067927931	2.72196030876836	7	102	1
SPNCRNA.1323	5	48	8	100	1695	300	0.05	5.905356039821	0.0283185840707965	3.34462642963313	0.0365432068674776	0.27264061976841	1.765625	0.619407356403745	4.62125850507455	2	103	1
SPNCRNA.1324	14	503	6	100	3234	300	0.14	16.5349969114988	0.155534941249227	18.3697840941865	0.0157162612044728	0.0483583434247508	0.900119284294235	0.508263887352649	1.56390882635644	15	99	1
SPNCRNA.1325	0	39	6	100	950	300	0	0	0.0410526315789474	4.84860811690566	0.00234390037330292	0.125706278271577	0	0.0222670535463778	1.19420964357998	3	97	1
SPNCRNA.1326	0	0	1	100	264	300	0	0	0	0	NA	NA	NA	NA	NA	0	100	1
SPNCRNA.1327	0	170	23	100	1127	300	0	0	0.150842945874002	17.8156260296286	0.000535348784141332	0.0283228022488608	0	0.00603338079727282	0.319197981344661	13	87	1
SPNCRNA.1328	1	4	4	100	1018	300	0.01	1.1810712079642	0.00392927308447937	0.464075130830727	0.0106420142837121	2.34682041637603	2.545	0.108335705408189	23.8906318387079	0	101	1
SPNCRNA.1329	1	18	6	100	713	300	0.01	1.1810712079642	0.0252454417952314	2.98166644366839	0.00276112751307903	0.390963955466763	0.396111111111111	0.0196868391682535	2.78757300247802	2	99	1
SPNCRNA.133	252	1281	553	100	876	300	2.52	297.629944406978	1.46232876712329	172.71144034271	0.171458479895121	0.225657063245752	1.72327868852459	1.50197628388126	1.97675587403279	209	143	0.0414043184271083
SPNCRNA.1331	2	22	78	100	2086	300	0.02	2.3621424159284	0.0105465004793864	1.24561680609839	0.0147820536946115	0.398037829225762	1.89636363636364	0.308353640069597	8.30306911764939	1	101	1
SPNCRNA.1332	4	102	732	100	1376	300	0.04	4.7242848318568	0.0741279069767442	8.75503366368811	0.0123066344300045	0.110388695496229	0.539607843137255	0.169339289756862	1.51894845002811	7	97	1
SPNCRNA.1333	4	25	60	100	310	300	0.04	4.7242848318568	0.0806451612903226	9.5247678061629	0.047266808660168	0.483109237625183	0.496	0.146527106846521	1.49763863663807	7	97	1
SPNCRNA.1334	9	20	20	100	505	300	0.09	10.6296408716778	0.0396039603960396	4.67750973451168	0.190131889555644	1.03886578943269	2.2725	0.960166042256004	5.24627223663511	4	105	1
SPNCRNA.1335	1	23	28	100	725	300	0.01	1.1810712079642	0.0317241379310345	3.74684659078298	0.00218361377637716	0.300664882990147	0.315217391304348	0.0158311998787344	2.17982040167857	3	98	1
SPNCRNA.1336	7	80	9	100	950	300	0.07	8.2674984557494	0.0842105263157895	9.94586280390905	0.0370391894100321	0.196195188211891	0.83125	0.351872299395305	1.86385428801296	8	99	1
SPNCRNA.1337	5	98	8	100	1737	300	0.05	5.905356039821	0.0564191134139321	6.66349904320619	0.0183382765769131	0.129956640532681	0.886224489795918	0.318535864140981	2.25734684605268	5	100	1
SPNCRNA.1338	1	127	31	100	2507	300	0.01	1.1810712079642	0.0506581571599521	5.98308908701449	0.000408115085612269	0.0517244111829588	0.19740157480315	0.0102314451962996	1.29673098835678	4	97	1
SPNCRNA.1339	1	24	6	100	459	300	0.01	1.1810712079642	0.0522875816993464	6.17553572791738	0.00209593717773238	0.287382877405496	0.19125	0.00962035164579164	1.31908740729123	5	96	1
SPNCRNA.134	1	1	1	100	424	300	0.01	1.1810712079642	0.00235849056603774	0.278554530180236	0.027408528703162	36.4849938072245	4.24	0.116212161701407	154.696373742632	0	101	1
SPNCRNA.1340	1	88	114	100	757	300	0.01	1.1810712079642	0.116248348745046	13.7297577676155	0.000587142256131819	0.075023577202824	0.0860227272727273	0.00444466687891787	0.567928479425377	10	91	1
SPNCRNA.1342	7	9	19	100	274	300	0.07	8.2674984557494	0.0328467153284672	3.87943097506489	0.261889060754899	2.27287061656872	2.13111111111111	0.717576026468422	6.2276654893983	3	104	1
SPNCRNA.1343	2	152	81	100	1342	300	0.02	2.3621424159284	0.113263785394933	13.3772595834991	0.00225772493484643	0.0537077697744938	0.176578947368421	0.0302986686256391	0.720758270373706	10	92	1
SPNCRNA.1344	0	96	25	100	1068	248	0	0	0.0898876404494382	10.616370408667	0.000948971945877649	0.0503622168201372	0	0.0101350203819733	0.537868475639066	8	92	1
SPNCRNA.1345	0	14	39	100	663	300	0	0	0.0211161387631976	2.49396635165894	0.0065974714867639	0.365411596620526	0	0.0437412359572446	2.42267888559409	2	98	1
SPNCRNA.1346	0	2	3	100	275	300	0	0	0.00727272727272727	0.858960878519418	0.0514242900386907	4.05388820080272	0	0.1414167976064	11.1481925522075	0	100	1
SPNCRNA.1348	0	1	1	100	696	300	0	0	0.0014367816091954	0.169694139075316	0.120791776113059	17.3080587281839	0	0.84071076174689	120.46408874816	0	100	1
SPNCRNA.1349	6	32	35	100	264	300	0.06	7.0864272477852	0.121212121212121	14.3160146419903	0.0705135626992493	0.469031114548192	0.495	0.186155805526018	1.23824214240723	11	95	1
SPNCRNA.135	384	2156	657	100	1010	300	3.84	453.531343858253	2.13465346534653	252.11777469018	0.159538771732109	0.198814290045171	1.79888682745826	1.6113415944943	2.00802432945623	329	155	0.00110233497865094
SPNCRNA.1350	0	27	21	100	1219	300	0	0	0.022149302707137	2.6159903703883	0.00339432100419189	0.183491530730493	0	0.0413767730410992	2.23676175960471	2	98	1
SPNCRNA.1351	67	401	14	100	974	300	0.67	79.1317709336014	0.41170431211499	48.6252109233721	0.127866169325472	0.217966190727712	1.62738154613466	1.2454164892301	2.12299069768792	48	119	1
SPNCRNA.1352	25	59	7	100	1241	300	0.25	29.526780199105	0.0475423045930701	5.61508471151392	0.258320578809131	0.691184539196269	5.25847457627119	3.20575838302132	8.5776001314257	5	120	5.05113468724127e-05
SPNCRNA.1353	6	60	22	100	737	300	0.06	7.0864272477852	0.0814111261872456	9.6152337147696	0.0389602722711131	0.240475257804288	0.737	0.287137206638104	1.7723026500176	7	99	1
SPNCRNA.1354	9	39	3	100	2036	300	0.09	10.6296408716778	0.0191552062868369	2.26236626279979	0.104212986988898	0.494868058877077	4.69846153846154	2.12177641509397	10.0755136787373	2	107	1
SPNCRNA.1355	146	163	700	100	358	300	1.46	172.436396362773	0.455307262569832	53.7750298598225	0.712089756638642	1.12657556491562	3.20662576687117	2.54928132876634	4.03314052239791	76	170	1.01179913327672e-09
