ePRO_Lsk1as_Cdk9as_3MBPP1r2_pr_counts	ePRO_Lsk1as_Cdk9as_3MBPP1r2gb_counts	ePRO_Lsk1as_Cdk9as_3MBPP1r2term_counts	ePRO_Lsk1as_Cdk9as_3MBPP1r2pr_map	ePRO_Lsk1as_Cdk9as_3MBPP1r2gb_map	ePRO_Lsk1as_Cdk9as_3MBPP1r2term_map	ePRO_Lsk1as_Cdk9as_3MBPP1r2pr_density	ePRO_Lsk1as_Cdk9as_3MBPP1r2pr_densityRPKM	ePRO_Lsk1as_Cdk9as_3MBPP1r2gb_density	ePRO_Lsk1as_Cdk9as_3MBPP1r2gb_densityRPKM	ePRO_Lsk1as_Cdk9as_3MBPP1r2pause_index_CI_low	ePRO_Lsk1as_Cdk9as_3MBPP1r2pause_index_CI_high	ePRO_Lsk1as_Cdk9as_3MBPP1r2pause_index_scaled	ePRO_Lsk1as_Cdk9as_3MBPP1r2pause_index_CI_low_scaled	ePRO_Lsk1as_Cdk9as_3MBPP1r2pause_index_CI_high_scaled	ePRO_Lsk1as_Cdk9as_3MBPP1r2_ExpPR	ePRO_Lsk1as_Cdk9as_3MBPP1r2_ExpGB	ePRO_Lsk1as_Cdk9as_3MBPP1r2Fexact_Pval
SPBP19A11.07c	2	137	18	100	2473	300	0.02	4.67472558192153	0.0553983016579054	12.9485928977608	0.00250235608989569	0.0596660695538522	0.361021897810219	0.0618832661031203	1.47554190006677	5	97	1
SPBP4H10.05c	16	857	120	100	1267	300	0.16	37.3978046553722	0.676400947119179	158.099440556699	0.0109945527257048	0.0312089292190515	0.236546091015169	0.13930098303468	0.395417133205383	46	70	1
SPBP4H10.06c	0	536	40	100	3666	300	0	0	0.14620840152755	34.1742077456347	0.000169641781791134	0.00895029872264661	0	0.00621906772046297	0.328117951172225	12	88	1
SPNCRNA.1558	0	25	1	100	2784	300	0	0	0.00897988505747126	2.09892492004379	0.00366831680942558	0.19871450933181	0	0.102125939974408	5.5322119397976	0	100	1
SPNCRNA.1560	59	53	1	100	3456	300	0.59	137.904404666685	0.0153356481481481	3.58449733567478	0.756289224376634	1.63916929835382	38.4724528301887	26.1373555944565	56.6496909511081	2	157	1.26726943983609e-50
SPBP4H10.11c	54	2302	91	100	2489	300	0.54	126.217590711881	0.924869425472077	216.175538159569	0.0177334585120026	0.0309525255366872	0.583866203301477	0.441385782363746	0.770408360608144	73	81	1
SPBP4H10.14c	33	1288	140	100	1591	300	0.33	77.1329721017052	0.809553739786298	189.222078865963	0.0178389840411366	0.0366052195645086	0.40763198757764	0.283818236094484	0.582389043271332	59	74	1
SPNCRNA.1562	1	110	15	100	1060	300	0.01	2.33736279096076	0.10377358490566	24.2556516043098	0.00047067249092851	0.0598228460629834	0.0963636363636364	0.00498912840384221	0.634122168267624	9	92	1
SPBP4H10.16c	13	194	58	100	1046	300	0.13	30.3857162824899	0.18546845124283	43.3507056832111	0.0365497404599147	0.120316768368436	0.700927835051546	0.382310285210707	1.25851339713384	17	96	1
SPBP4H10.17c	2	172	105	100	1242	300	0.02	4.67472558192153	0.138486312399356	32.3692753659623	0.0019973732368402	0.0473968699061737	0.144418604651163	0.0248073756015552	0.588669124234678	12	90	1
SPBP4H10.18c	15	192	29	100	837	300	0.15	35.0604418644115	0.229390681003584	53.6169242370928	0.0444428226430811	0.135055270696997	0.65390625	0.371986425522589	1.13041261573386	21	94	1
SPBP4H10.19c	1	246	42	100	1463	300	0.01	2.33736279096076	0.168147641831852	39.3022041405569	0.000211417541187739	0.026557348184314	0.0594715447154472	0.00309303862757662	0.388534003936513	14	87	1
SPBP4H10.21c	5	38	30	100	611	300	0.05	11.6868139548038	0.0621931260229133	14.5367898619491	0.0455984034810161	0.34919452091346	0.803947368421053	0.278606245269008	2.13357852278124	6	99	1
SPBC1703.01c	5	99	58	100	822	300	0.05	11.6868139548038	0.12043795620438	28.1507197451479	0.0181573778684818	0.12860976239496	0.415151515151515	0.14925364607892	1.05717224688657	11	94	1
SPBC1703.03c	15	689	66	100	2088	300	0.15	35.0604418644115	0.329980842911877	77.1284943952091	0.0125727514602523	0.0370517113047982	0.454571843251089	0.262519050490069	0.773639732044186	28	87	1
SPNCRNA.1563	3	132	8	100	2166	300	0.03	7.01208837288229	0.0609418282548476	14.2443161776002	0.00579000633407469	0.0735964820995391	0.492272727272727	0.125411537196058	1.59409980227602	5	98	1
SPBC1703.08c	7	84	1	100	1596	300	0.07	16.3615395367253	0.0526315789473684	12.3019094261093	0.0353322397309361	0.186526058172433	1.33	0.56390254610574	2.97695588843203	5	102	1
SPNCRNA.1564	5	75	9	100	1060	300	0.05	11.6868139548038	0.0707547169811321	16.5379442756658	0.0237896750051642	0.171182288922594	0.706666666666667	0.25217055505474	1.81453226257949	6	99	1
SPBC1703.13c	38	1118	161	100	1152	259	0.38	88.819786056509	0.970486111111111	226.837812525532	0.0242493325629049	0.0474402163887259	0.391556350626118	0.279352311124665	0.546511292798123	67	71	1
SPBC1703.14c	30	540	25	100	2662	300	0.3	70.1208837288229	0.202854996243426	47.4145720179869	0.0377567301132548	0.081258360658905	1.47888888888889	1.00508415561484	2.16309756074005	21	109	1
SPBC1703.15c	30	268	39	100	2067	300	0.3	70.1208837288229	0.129656507014998	30.3054295102799	0.0752925876818791	0.165469389330512	2.31380597014925	1.55629778738444	3.42025227746168	14	116	1
SPNCRNA.1565	0	31	25	100	1261	300	0	0	0.0245836637589215	5.74609409355937	0.00295316473031761	0.159112070807008	0	0.0372394072493051	2.00640321287637	2	98	1
SPNCRNA.1566	84	97	6	100	1863	300	0.84	196.338474440704	0.0520665593129361	12.1698438391409	0.640044789617059	1.17138791813255	16.1331958762887	11.9240344305658	21.8229569148095	9	175	1.06189318342951e-44
SPBC2A9.04c	21	1397	170	100	2663	300	0.21	49.084618610176	0.524596319939917	122.617191850251	0.00951696081614804	0.0234968447314809	0.400307802433787	0.253436666534022	0.625720975199337	41	80	1
SPBC2A9.05c	7	286	136	100	1545	300	0.07	16.3615395367253	0.185113268608414	43.2676866158433	0.010620030117285	0.0534328384872962	0.378146853146853	0.164079465312054	0.825537354628727	16	91	1
SPBC2A9.06c	8	247	22	100	925	300	0.08	18.6989023276861	0.267027027027027	62.4139037153847	0.0148782519443257	0.0674610153256819	0.299595141700405	0.137623830485013	0.624014391762557	22	86	1
SPBC2A9.07c	6	124	43	100	1598	300	0.06	14.0241767457646	0.0775969962453066	18.1372331714102	0.0192639047804862	0.113626298580197	0.773225806451613	0.30783719839217	1.81574825131154	7	99	1
SPBC2A9.14	4	44	17	100	505	300	0.04	9.34945116384305	0.0871287128712871	20.3651411489651	0.0277861948499424	0.263769882112263	0.459090909090909	0.140320283992209	1.33203790466693	8	96	1
SPBC2A9.08c	52	587	17	100	1311	300	0.52	121.54286512996	0.447749809305873	104.655374393133	0.0659951712905112	0.118606858740625	1.16136286201022	0.865196695618602	1.55493591808959	47	105	1
SPBC2A9.11c	5	69	25	100	1309	300	0.05	11.6868139548038	0.0527119938884645	12.3207053152248	0.0257896975335765	0.18662161174064	0.948550724637681	0.337587140714517	2.44287689768498	5	100	1
SPBC2D10.03c	16	81	38	100	493	300	0.16	37.3978046553722	0.164300202839757	38.4029180664953	0.111201429391185	0.346025032704536	0.973827160493827	0.548223046898542	1.70590341123336	16	100	1
SPNCRNA.573	0	4	2	100	1245	300	0	0	0.00321285140562249	0.7509599328388	0.0240893601812892	1.52670069174082	0	0.299912534257051	19.0074236121732	0	100	1
SPBC2D10.07c	55	117	29	100	531	300	0.55	128.554953502842	0.220338983050847	51.5012140381185	0.336860300562602	0.65495860723161	2.49615384615385	1.78872819598742	3.47783020439985	27	128	0.0282496522137911
SPBC2D10.08c	22	115	106	100	637	300	0.22	51.4219814011368	0.180533751962323	42.1972874349274	0.117936732732468	0.307633595941428	1.21860869565217	0.751256987505823	1.9596260061469	18	104	1
SPBC2D10.10c	122	1162	157	100	1077	300	1.22	285.158260497213	1.07892293407614	252.183432042378	0.0867247664405974	0.127016805845591	1.13075731497418	0.934025734565234	1.36797099895701	115	107	1
SPBC2D10.11c	23	502	43	100	1186	300	0.23	53.7593441920976	0.42327150084317	98.9339056544944	0.0294415380546363	0.0706636982725519	0.543386454183267	0.349176641327986	0.838071461512465	36	87	1
SPBC2D10.14c	4	423	19	100	4536	300	0.04	9.34945116384305	0.0932539682539683	21.7968355506262	0.00301411210029027	0.026153263288445	0.428936170212766	0.136720124869166	1.18631202276386	8	96	1
SPBC2D10.15c	14	116	16	100	919	300	0.14	32.7230790734507	0.126224156692057	29.5031647172414	0.0664373698594739	0.21532151796961	1.10913793103448	0.610559429008566	1.97880475014071	12	102	1
SPNCRNA.1569	4	12	7	100	395	300	0.04	9.34945116384305	0.030379746835443	7.10084898519726	0.0909024582098313	1.10933161535556	1.31666666666667	0.359064709928834	4.38185988065445	3	101	1
SPNCRNA.1570	38	324	8	100	2193	300	0.38	88.819786056509	0.147742818057456	34.5328565559183	0.0825456245916246	0.165972818221365	2.57203703703704	1.81022554729433	3.63978390359452	17	121	0.0467893517827837
SPBC2D10.19c	37	92	211	100	296	300	0.37	86.4824232655483	0.310810810810811	72.6477624217535	0.26963038902991	0.59796712755216	1.1904347826087	0.798105951528533	1.76998269755439	32	105	1
SPBC15D4.01c	0	291	33	100	2141	300	0	0	0.1359177954227	31.7689197650435	0.00031257650792717	0.0165092710382989	0	0.00669226303472071	0.35346349292998	11	89	1
SPNCRNA.1571	2	44	14	100	3106	300	0.02	4.67472558192153	0.0141661300708307	3.31113853194699	0.00762429927886202	0.19103767815503	1.41181818181818	0.236810735601454	5.93363028349524	1	101	1
SPNCRNA.1573	7	14	25	100	1362	300	0.07	16.3615395367253	0.0102790014684288	2.40257555605365	0.183170857806287	1.31991330547451	6.81	2.49478708332162	17.9772192205629	1	106	1
SPBC15D4.07c	8	523	53	100	2228	300	0.08	18.6989023276861	0.234739676840215	54.8671786208474	0.00707163041827622	0.0316444561090782	0.340803059273423	0.157555925719194	0.705038482110263	20	88	1
SPBC15D4.08c	34	31	100	100	232	300	0.34	79.470334892666	0.133620689655172	31.2320028102516	0.656910760393629	1.83248122285151	2.54451612903226	1.52403296411322	4.2513564370155	15	119	1
SPBC15D4.09c	23	805	24	100	1764	300	0.23	53.7593441920976	0.456349206349206	106.665365460511	0.0184282351953678	0.0438987031386964	0.504	0.325074068846288	0.774373123366604	38	85	1
SPBC15D4.10c	22	379	36	100	1447	300	0.22	51.4219814011368	0.261921216309606	61.2204905165259	0.0368109602915773	0.0906688044696203	0.839947229551451	0.532654595419124	1.31197760067541	25	97	1
SPBC15D4.11c	0	50	61	100	889	300	0	0	0.0562429696287964	13.1460224463485	0.00182593230767121	0.0975451588739486	0	0.0162325382151971	0.867176462389403	5	95	1
SPBC15D4.12c	0	2	7	100	36	300	0	0	0.0555555555555556	12.9853488386709	0.0514242900386907	4.05388820080272	0	0.0185127444139287	1.45939975228898	5	95	1
SPBC15D4.13c	4	34	2	100	629	300	0.04	9.34945116384305	0.0540540540540541	12.6343934646528	0.0354822917966518	0.346682715801129	0.74	0.22318361540094	2.1806342823891	5	99	1
SPNCRNA.1577	5	11	2	100	1091	300	0.05	11.6868139548038	0.0100824931255729	2.35664442718317	0.138028241968496	1.41059911473824	4.95909090909091	1.50588811987629	15.3896363417942	1	104	1
SPBC13E7.03c	40	2450	0	100	4189	300	0.4	93.4945116384306	0.584865122941036	136.704197609307	0.0117862392256494	0.0225266298925093	0.683918367346939	0.493725561162452	0.943640526197216	51	89	1
SPBC13E7.08c	72	655	3	100	2435	300	0.72	168.290120949175	0.268993839835729	62.8736192229692	0.0855030356409052	0.141101516865926	2.67664122137405	2.08199891785604	3.43582193568529	36	136	1.78075076906217e-05
SPBC13E7.10c	16	324	2	100	2240	300	0.16	37.3978046553722	0.144642857142857	33.8082832263968	0.0288493048488716	0.0832350972516518	1.10617283950617	0.646224428614723	1.864466178437	14	102	1
SPNCRNA.1578	1	11	39	100	670	300	0.01	2.33736279096076	0.0164179104477612	3.8374612985923	0.00438460787950623	0.673532041142035	0.609090909090909	0.0293768727926918	4.51266467565163	1	100	1
SPBC30D10.16	9	389	5	100	1221	300	0.09	21.0362651186469	0.318591318591319	74.4663493598474	0.011199168161102	0.0460513307735947	0.282493573264782	0.136741843247056	0.562286748745591	26	83	1
SPBC30D10.15	98	382	55	100	1449	300	0.98	229.061553514155	0.263630089717046	61.6199162282272	0.204175030209648	0.322068950841158	3.71732984293194	2.95849618773779	4.66677909768838	41	157	3.18224069613308e-13
SPBC30D10.14	1	112	64	100	713	300	0.01	2.33736279096076	0.157082748948107	36.7159372493135	0.000462335027191339	0.0587408564826317	0.0636607142857143	0.00329644874387425	0.418822306721164	13	88	1
SPBC30D10.11	0	244	16	100	2334	300	0	0	0.104541559554413	24.4351551411494	0.000372840822112459	0.0197011640941579	0	0.00870210478810478	0.459825169957645	9	91	1
SPBC30D10.08	1	64	34	100	870	300	0.01	2.33736279096076	0.0735632183908046	17.1943929449987	0.000804249148526225	0.103792408019431	0.1359375	0.00699696759217816	0.902993949769048	6	95	1
SPBC30D10.06	28	744	4	100	2671	300	0.28	65.4461581469014	0.278547360539124	65.1066236044481	0.0253023736288684	0.0556035997964623	1.00521505376344	0.675826399627074	1.48517215056351	27	101	1
SPBC30D10.04	10	74	16	100	732	300	0.1	23.3736279096076	0.101092896174863	23.6290773949585	0.0657089268574111	0.269805006637557	0.989189189189189	0.480989344596249	1.97497264858692	10	100	1
SPBC30D10.02	5	67	37	100	639	300	0.05	11.6868139548038	0.104851330203443	24.5075597800268	0.0265332680507047	0.192405437540586	0.476865671641791	0.169547582844003	1.22947074588434	9	96	1
SPBC1778.01c	23	858	132	100	1293	300	0.23	53.7593441920976	0.663573085846868	155.101103994148	0.0172965077114526	0.0411709115996885	0.346608391608392	0.223643844709082	0.532339886983973	49	74	1
SPBC1778.03c	8	268	7	100	1920	300	0.08	18.6989023276861	0.139583333333333	32.6256889571607	0.0137253715256151	0.0621123701940777	0.573134328358209	0.263527133291811	1.19255750772629	13	95	1
SPBC1778.05c	12	595	11	100	2684	300	0.12	28.0483534915292	0.221684053651267	51.8156058353821	0.0108608176038126	0.03655602174348	0.541310924369748	0.291504344486329	0.981163623595003	20	92	1
SPBC1778.06c	13	1471	28	100	2366	103	0.13	30.3857162824899	0.621724429416737	145.319554754999	0.00490220308954066	0.0155919019230051	0.209095853161115	0.115986125098532	0.3689043994983	43	70	1
SPBC1778.08c	5	155	55	100	922	300	0.05	11.6868139548038	0.168112798264642	39.2940599348068	0.0116963225121859	0.0813727218078185	0.29741935483871	0.107840093562354	0.750256495068087	15	90	1
SPBC1778.10c	13	547	37	100	2078	300	0.13	30.3857162824899	0.263233878729548	61.5273073462723	0.0131255693793337	0.0421207139729608	0.493857404021938	0.272749331702555	0.875268436358126	23	90	1
SPBC4C3.09	9	681	50	100	1488	300	0.09	21.0362651186469	0.457661290322581	106.972047086309	0.00641961721382734	0.0262082845704491	0.196651982378855	0.0955239041417508	0.389979274408283	34	75	1
SPBC4C3.08	80	80	15	100	1487	300	0.8	186.989023276861	0.0537995965030262	12.5749175034876	0.725295001139626	1.37874933431051	14.87	10.7851366669462	20.5020026011973	9	171	2.27196917257422e-39
SPBC4C3.07	95	776	259	100	978	300	0.95	222.049465141273	0.793456032719836	185.459460714269	0.0983395591636132	0.152250493878783	1.19729381443299	0.961760888620137	1.4890098301345	86	109	1
SPBC4C3.06	73	987	147	100	2521	300	0.73	170.627483740136	0.391511305037683	91.5103956635571	0.0578724013541075	0.094377692975277	1.86456940222898	1.45896323813705	2.37926163990673	48	125	0.517138395542787
SPNCRNA.1581	0	57	131	100	547	300	0	0	0.104204753199269	24.356431276922	0.00160081492032805	0.0853739079446319	0	0.00875645761419444	0.466995276457136	9	91	1
SPBC4C3.12	11	763	39	100	2684	300	0.11	25.7109907005684	0.284277198211624	66.4458945418429	0.00754777946704121	0.0267859008913766	0.38694626474443	0.202582400895386	0.718933579924549	24	87	1
SPBC4C3.03	2	496	85	100	1583	300	0.02	4.67472558192153	0.313329121920404	73.2363830901162	0.000696406013997778	0.0163231087567366	0.0638306451612903	0.0110241072015848	0.25839481161914	24	78	1
SPBC405.02c	12	792	58	100	1693	300	0.12	28.0483534915292	0.467808623744832	109.343847043173	0.0081718163478561	0.0274194469472733	0.256515151515152	0.138348850769204	0.464211236817336	35	77	1
SPBC405.03c	27	536	59	100	1298	300	0.27	63.1087953559406	0.412942989214176	96.5197577777326	0.0335231879502652	0.0751630930833791	0.65384328358209	0.435130979594442	0.975616948222261	37	90	1
SPBC405.04c	10	644	103	100	1096	300	0.1	23.3736279096076	0.587591240875912	137.341390271782	0.0078497485586276	0.029752373733645	0.170186335403727	0.0860332442025585	0.326086016120749	40	70	1
SPNCRNA.1582	2	32	19	100	2446	300	0.02	4.67472558192153	0.0130825838103025	3.05787446078268	0.0103607343252721	0.266746389187881	1.52875	0.253423561596155	6.52461667953556	1	101	1
SPNCRNA.541	10	32	10	100	2333	300	0.1	23.3736279096076	0.0137162451778826	3.20598411104777	0.143998434723198	0.661231461053324	7.290625	3.3594834820922	15.426529986374	1	109	0.0585276160719798
SPNCRNA.1583	0	37	7	100	2075	300	0	0	0.0178313253012048	4.16782762725534	0.00247136631781596	0.132669995524611	0	0.0512808510946812	2.75290240713568	1	99	1
SPNCRNA.1584	0	42	4	100	1132	300	0	0	0.0371024734982332	8.67219410073782	0.00217558502762114	0.116531237016716	0	0.0246276225126713	1.31913360302923	3	97	1
SPNCRNA.1585	1	13	20	100	776	300	0.01	2.33736279096076	0.0167525773195876	3.91568508794973	0.00375396436557918	0.55840707127902	0.596923076923077	0.0291307634768945	4.33323887312519	1	100	1
SPBC776.02c	12	1577	158	100	1993	300	0.12	28.0483534915292	0.791269443050677	184.94837538109	0.00411352429360639	0.013737545365872	0.151655041217502	0.0819825391715754	0.273789279141829	49	63	1
SPNCRNA.1586	3	19	4	100	3439	300	0.03	7.01208837288229	0.00552486187845304	1.29136065798937	0.0372348404284344	0.561573026386184	5.43	1.28050616233386	19.3124963774209	0	103	1
SPBC776.06c	9	488	29	100	2331	300	0.09	21.0362651186469	0.209352209352209	48.9332064345282	0.00894198865236914	0.036644840504106	0.429897540983607	0.208437755486725	0.854191232150712	18	91	1
SPBC776.08c	13	751	14	100	3484	300	0.13	30.3857162824899	0.215556831228473	50.3834516650842	0.00957821882303478	0.0306190774921952	0.603089214380826	0.333705143794532	1.06676865982808	20	93	1
SPBC776.10c	10	236	5	100	2101	300	0.1	23.3736279096076	0.112327463112803	26.2550032682884	0.0212300181462922	0.0819550931938359	0.890254237288136	0.446042681253599	1.72187650800249	11	99	1
SPBC776.12c	1	339	35	100	1974	300	0.01	2.33736279096076	0.171732522796353	40.1401208782016	0.000153572540538247	0.0192408261612946	0.0582300884955752	0.00303152195022499	0.379813908423955	14	87	1
SPBC776.15c	16	809	133	100	1945	300	0.16	37.3978046553722	0.415938303341902	97.2198713566713	0.0116434986862314	0.0330705563582857	0.384672435105068	0.226466049447201	0.643222321168658	34	82	1
SPBC776.18c	3	115	3	100	2534	300	0.03	7.01208837288229	0.0453827940015785	10.6076054049127	0.00663262821462922	0.0846759579227396	0.66104347826087	0.168070798958705	2.14568877376222	4	99	1
SPBC21.03c	7	110	5	100	3192	300	0.07	16.3615395367253	0.0344611528822055	8.05482164804774	0.0271883560749995	0.141260661824135	2.03127272727273	0.867852325913984	4.5090403254264	3	104	1
SPBC21.05c	6	336	57	100	2257	300	0.06	14.0241767457646	0.148870181657067	34.7963623288798	0.00720294044301052	0.0413402914794657	0.403035714285714	0.162570365798748	0.933050378691541	13	93	1
SPBC21.06c	8	448	19	100	3959	300	0.08	18.6989023276861	0.113159888860823	26.4495713652544	0.00824757433800567	0.0369797985980804	0.706964285714286	0.326521468041644	1.464030226498	10	98	1
SPBC21.07c	5	63	118	100	1755	300	0.05	11.6868139548038	0.0358974358974359	8.39053309575659	0.0281569346549738	0.205118290333756	1.39285714285714	0.49415420319479	3.59982599535742	3	102	1
SPBC19F8.01c	7	119	21	100	2505	300	0.07	16.3615395367253	0.0475049900199601	11.1036396057617	0.0251794626798315	0.130311421879751	1.47352941176471	0.63074554012978	3.26430111808776	4	103	1
SPBC19F8.03c	83	492	56	100	2117	300	0.83	194.001111649743	0.232404345772319	54.3213270265799	0.132744361272331	0.214137209797654	3.57136178861789	2.81019812813525	4.53328473141634	34	149	2.90426178716822e-11
SPBC19F8.04c	1	124	42	100	907	300	0.01	2.33736279096076	0.136714443219405	31.9551252567954	0.000417917262807862	0.0529903310105278	0.0731451612903226	0.00379050957366731	0.480622302265487	12	89	1
SPBC19F8.06c	3	22	1	100	3502	300	0.03	7.01208837288229	0.00628212450028555	1.46836040551504	0.0325415198670741	0.477885849419339	4.77545454545455	1.13960402574494	16.7355624466652	0	103	1
SPBC25H2.15	23	125	45	100	951	300	0.23	53.7593441920976	0.131440588853838	30.7224341608933	0.114885533456332	0.292298538777213	1.74984	1.09256142316971	2.77975910377129	14	109	1
SPBC25H2.14	1	89	26	100	869	300	0.01	2.33736279096076	0.102416570771001	23.9384681697938	0.000580611590882612	0.0741669819224664	0.0976404494382022	0.0050455147247699	0.644511072906233	9	92	1
SPBC25H2.18	3	75	40	100	1029	300	0.03	7.01208837288229	0.0728862973760933	17.0361719457782	0.0100865340312156	0.131111553513308	0.4116	0.103790435181208	1.34913788565194	6	97	1
SPBC25H2.09	0	74	61	100	774	300	0	0	0.0956072351421189	22.3468793967825	0.00123194994651341	0.0655194206443666	0	0.00953529258601377	0.507120315787397	8	92	1
SPBC25H2.07	9	333	384	100	642	300	0.09	21.0362651186469	0.518691588785047	121.237041961049	0.0130646214745573	0.0538735771009521	0.173513513513514	0.083874869866658	0.345868364988113	37	72	1
SPBC25H2.05	48	208	266	100	389	300	0.48	112.193413966117	0.534704370179949	124.979809902272	0.166454325682465	0.319107539195312	0.897692307692308	0.647507326904789	1.24132832746976	51	97	1
SPBC25H2.03	12	313	7	100	2785	300	0.12	28.0483534915292	0.112387791741472	26.2691042574764	0.0205325665654802	0.0698918695810175	1.06773162939297	0.571831978848623	1.94648856783134	11	101	1
SPBC25H2.02	22	1358	136	100	2472	300	0.22	51.4219814011368	0.549352750809062	128.403667885304	0.0103687983258882	0.0250662419762557	0.400471281296024	0.256316694615955	0.61963750165304	43	79	1
SPNCRNA.1590	0	5	23	96	662	242	0	0	0.00755287009063444	1.76537975148094	0.0190383591688732	1.16008855872718	0	0.131285351768688	7.99977735288953	0	96	1
SPBC20F10.02c	1	120	13	100	1829	300	0.01	2.33736279096076	0.0656096227446692	15.3353490932363	0.000431743514635606	0.0547778594814043	0.152416666666667	0.00789658888268523	1.00188704991489	6	95	1
SPBC20F10.04c	3	135	5	100	1345	300	0.03	7.01208837288229	0.100371747211896	23.4605187196805	0.00566304579962194	0.0719354171112014	0.298888888888889	0.0761679660049152	0.967531360145659	9	94	1
SPNCRNA.04	0	0	8	100	59	300	0	0	0	0	NA	NA	NA	NA	NA	0	100	1
SPBC20F10.08c	2	616	5	100	3535	300	0.02	4.67472558192153	0.174257425742574	40.7302822979301	0.000561058236759805	0.0131339110890718	0.114772727272727	0.0198334086694591	0.464283756998689	15	87	1
SPBC17D11.02c	5	480	9	100	2073	300	0.05	11.6868139548038	0.231548480463097	54.1212802537948	0.00381603042053409	0.0259795798815045	0.2159375	0.0791063106176717	0.538556690943588	19	86	1
SPBC17D11.03c	8	148	23	100	986	300	0.08	18.6989023276861	0.150101419878296	35.0841473693908	0.0246325414476407	0.113553826747491	0.532972972972973	0.242876858673738	1.11964073173026	14	94	1
SPBC17D11.04c	10	347	60	100	2274	300	0.1	23.3736279096076	0.15259454705365	35.6668816386713	0.0145039002533284	0.0554757808449452	0.655331412103746	0.329818691760688	1.26151925641405	14	96	1
SPBC17D11.07c	34	2590	38	100	3076	300	0.34	79.470334892666	0.842002600780234	196.806554895591	0.00921202830659659	0.0186125670958876	0.403799227799228	0.283361990710911	0.572522563869504	61	73	1
SPNCRNA.1592	3	18	7	100	1023	300	0.03	7.01208837288229	0.0175953079178886	4.112661802277	0.0391154601316705	0.596338298527623	1.705	0.400151157146989	6.10054079393758	1	102	1
SPBC17D1.03c	15	378	52	100	1068	300	0.15	35.0604418644115	0.353932584269663	82.7268852980495	0.0228064242470847	0.0678748534079341	0.423809523809524	0.243572610958865	0.724903434396737	30	85	1
SPNCRNA.1593	23	124	3	100	1224	300	0.23	53.7593441920976	0.101307189542484	23.6791655293411	0.115777365559741	0.29474685750506	2.27032258064516	1.41711495445123	3.60770153586193	11	112	1
SPBC17D1.07c	3	81	1	100	4555	300	0.03	7.01208837288229	0.0177826564215148	4.15645194440882	0.00935573551035926	0.121147508214982	1.68703703703704	0.426153752496864	5.51826899919243	1	102	1
SPBC17D1.17	15	74	45	100	146	300	0.15	35.0604418644115	0.506849315068493	118.469072966504	0.111686467071223	0.36230844842915	0.295945945945946	0.163062241923986	0.528970334706559	38	77	1
SPBC11C11.04c	3	378	10	100	3801	300	0.03	7.01208837288229	0.0994475138121547	23.2444918438087	0.00203991511243803	0.0254336204304275	0.301666666666667	0.0775371734237694	0.966731912560548	9	94	1
SPBC11C11.06c	26	44	18	100	651	300	0.26	60.7714325649799	0.0675883256528418	15.7978437484291	0.353835190741068	0.982936211414798	3.84681818181818	2.30346709172435	6.39891473631033	7	119	0.0140859937007364
SPNCRNA.1594	5	21	6	100	1069	300	0.05	11.6868139548038	0.019644527595884	4.59163878486212	0.0788096715967451	0.666201688729767	2.5452380952381	0.842475389369206	7.12169605252121	2	103	1
SPBC11C11.09c	15	338	180	100	632	300	0.15	35.0604418644115	0.534810126582278	125.004529010243	0.0254732677985124	0.0760065788711278	0.280473372781065	0.160991052486598	0.480361578465528	40	75	1
SPBC11C11.11c	19	250	28	100	1612	300	0.19	44.4098930282545	0.155086848635236	36.2494229367364	0.0462535648800535	0.123419556058493	1.22512	0.745607465866463	1.9895232436629	15	104	1
SPBC3B8.11	3	493	134	100	2790	300	0.03	7.01208837288229	0.176702508960573	41.3017869513855	0.00156581938048627	0.0194753284199167	0.169776876267748	0.043686360715567	0.543361662915675	15	88	1
SPBC3B8.09	49	741	35	100	1737	300	0.49	114.530776757077	0.426597582037997	99.7113314969445	0.0489678057981132	0.0890462916247539	1.14862348178138	0.850570786713227	1.54673408552197	44	105	1
SPBC3B8.08	17	123	54	100	697	300	0.17	39.735167446333	0.176470588235294	41.2475786640135	0.0803691487483335	0.234539040086218	0.963333333333333	0.560172966775884	1.63473710940094	17	100	1
SPNCRNA.1595	6	19	0	100	1428	300	0.06	14.0241767457646	0.0133053221288515	3.10993648657244	0.113065862568829	0.835564152514514	4.50947368421053	1.61458051748288	11.9318560979073	1	105	1
SPBC3B8.06	15	666	45	100	2026	300	0.15	35.0604418644115	0.328726554787759	76.8353217561633	0.0130042938482691	0.038339355009124	0.456306306306306	0.263466993365932	0.776755332484852	28	87	1
SPBC3B8.05	1	330	73	100	1447	300	0.01	2.33736279096076	0.22805805114029	53.3054402914341	0.000157749421975138	0.0197678623900286	0.0438484848484849	0.00228263413598025	0.286040968783713	18	83	1
SPBC3B8.03	22	963	506	100	1317	300	0.22	51.4219814011368	0.73120728929385	170.909671047473	0.0146002199782829	0.0354013556135058	0.300872274143302	0.192284897113986	0.466235853429872	51	71	1
SPBC3B8.02	46	1007	78	100	2402	300	0.46	107.518688384195	0.419233971690258	97.9901886135507	0.0335913538197129	0.0619242791449623	1.09723932472691	0.806864318749504	1.48742118506199	43	103	1
SPBC13A2.01c	83	504	49	100	2004	300	0.83	194.001111649743	0.251497005988024	58.7839743834444	0.129638178493488	0.208950224485522	3.30023809523809	2.5979490970095	4.18736249868986	36	147	9.62784897158212e-10
