V4	Mcs6as_Cdk9as_3MBPP1r2_pr_counts	Mcs6as_Cdk9as_3MBPP1r2gb_counts	Mcs6as_Cdk9as_3MBPP1r2term_counts	Mcs6as_Cdk9as_3MBPP1r2pr_map	Mcs6as_Cdk9as_3MBPP1r2gb_map	Mcs6as_Cdk9as_3MBPP1r2term_map	Mcs6as_Cdk9as_3MBPP1r2pr_density	Mcs6as_Cdk9as_3MBPP1r2pr_densityRPKM	Mcs6as_Cdk9as_3MBPP1r2gb_density	Mcs6as_Cdk9as_3MBPP1r2gb_densityRPKM	Mcs6as_Cdk9as_3MBPP1r2pause_index_CI_low	Mcs6as_Cdk9as_3MBPP1r2pause_index_CI_high	Mcs6as_Cdk9as_3MBPP1r2pause_index_scaled	Mcs6as_Cdk9as_3MBPP1r2pause_index_CI_low_scaled	Mcs6as_Cdk9as_3MBPP1r2pause_index_CI_high_scaled	Mcs6as_Cdk9as_3MBPP1r2_ExpPR	Mcs6as_Cdk9as_3MBPP1r2_ExpGB	Mcs6as_Cdk9as_3MBPP1r2Fexact_Pval
SPCC320.13c	9	307	22	100	1210	300	0.09	19.6385888670149	0.253719008264463	55.3631476783615	0.0141596863796725	0.0584858552529862	0.354723127035831	0.171332205194037	0.707678848561133	22	87	1
SPCC320.14	2	101	3	100	1545	300	0.02	4.36413085933664	0.0653721682847896	14.2646348476699	0.00338177880340572	0.0813157473630838	0.305940594059406	0.0522484825126184	1.25632829675964	6	96	1
SPCC330.01c	6	317	16	100	4126	300	0.06	13.0923925780099	0.0768298594280175	16.7647780224154	0.00763113166494231	0.0438401024085433	0.780946372239748	0.31486049249552	1.80884262537649	7	99	1
SPCC330.02	117	564	21	100	1992	300	1.17	255.301655271194	0.283132530120482	61.7813705990428	0.16911663721798	0.254289337520556	4.13234042553191	3.36880341338217	5.06544360340948	47	170	1.76841893301436e-18
SPCC330.03c	78	561	103	100	730	300	0.78	170.201103514129	0.768493150684932	167.690233704648	0.108904476223634	0.177270504920811	1.01497326203209	0.795002676432529	1.29407468592192	77	101	1
SPCC330.04c	0	13	2	100	1023	300	0	0	0.0127077223851417	2.77290817064401	0.00711390234765344	0.395564521747562	0	0.0727752210164947	4.04662505747756	1	99	1
SPCC330.05c	0	2	2	100	836	300	0	0	0.00239234449760766	0.522025222408689	0.0514242900386907	4.05388820080272	0	0.429907064723455	33.8905053587108	0	100	1
SPCC330.06c	124	1473	521	100	577	300	1.24	270.576113278872	2.5528596187175	557.050672079972	0.069773159286217	0.101496199354022	0.485729803122878	0.402591129081472	0.585633070272708	160	64	1
SPCC330.07c	0	655	18	100	2156	300	0	0	0.303803339517625	66.2918764579198	0.000138810906259716	0.00732196431606243	0	0.00299276313895947	0.157861550654306	23	77	1
SPCC330.08	85	510	338	100	2689	300	0.85	185.475561521807	0.189661584232057	41.3853986288897	0.131556261095728	0.210904432070946	4.48166666666667	3.53754786086412	5.67122017838773	29	156	1.82863156637532e-16
SPCC330.09	99	2448	67	100	2057	300	0.99	216.024477537164	1.1900826446281	259.683819729123	0.0329010205791587	0.0496599583977586	0.831875	0.676773993313294	1.02150534424189	108	91	1
SPCC330.10	15	437	35	100	1129	300	0.15	32.7309814450248	0.387068201948627	84.4608142395976	0.0197557667458443	0.0586233851649083	0.387528604118993	0.223042606560583	0.661858018511814	32	83	1
SPCC330.11	45	703	19	100	3977	300	0.45	98.1929443350745	0.176766406839326	38.5715865490779	0.0467756306730461	0.0873162749412698	2.54573257467994	1.86026683186704	3.4725682544143	21	124	0.00924428667409751
SPCC330.12c	122	650	95	100	724	300	1.22	266.211982419535	0.897790055248619	195.903664265802	0.153933852636557	0.228703845653309	1.35889230769231	1.11448109308868	1.65581584252995	105	117	1
SPCC330.13	13	157	17	100	780	300	0.13	28.3668505856882	0.201282051282051	43.921060571529	0.0449609980662388	0.149370985921723	0.645859872611465	0.350695784916663	1.16509369018944	18	95	1
SPCC330.14c	265	372	114	90	389	300	2.94444444444444	642.497043180117	0.956298200514139	208.670524379593	0.606635030652473	0.836451186738529	3.07900238948626	2.62201141026458	3.61532790712542	173	182	9.26118272434888e-13
SPCC330.19c	5	6	2	100	417	300	0.05	10.9103271483416	0.0143884892086331	3.1396624887314	0.221566015070826	3.07129898399964	3.475	0.923930282845346	12.8073167632785	1	104	1
SPCC330.20	16	138	40	100	215	300	0.16	34.9130468746931	0.641860465116279	140.058153160106	0.066594585052531	0.198887795567403	0.249275362318841	0.143178357862942	0.427608760469917	45	71	1
SPCC338.02	0	0	0	100	177	300	0	0	0	0	NA	NA	NA	NA	NA	0	100	1
SPCC338.03c	2	21	2	100	1008	180	0.02	4.36413085933664	0.0208333333333333	4.54596964514234	0.0154410000460713	0.418616073048669	0.96	0.155645280464398	4.21965001633059	2	100	1
SPCC338.04	5	83	26	100	533	300	0.05	10.9103271483416	0.155722326454034	33.9796305182872	0.0215603461470317	0.154173043226467	0.321084337349398	0.114916644963679	0.821742320397067	14	91	1
SPCC338.05c	4	485	93	100	1325	300	0.04	8.72826171867329	0.366037735849057	79.8718289350291	0.00263048161287373	0.0227935526404371	0.109278350515464	0.0348538813705769	0.302014572485791	27	77	1
SPCC338.06c	9	72	24	100	856	300	0.09	19.6385888670149	0.0841121495327103	18.353821371042	0.0584291737620343	0.258237238998579	1.07	0.500153727403014	2.21051076582783	8	101	1
SPCC338.07c	1	887	29	100	2430	300	0.01	2.18206542966832	0.365020576131687	79.6498780294569	5.87902063019297e-05	0.00733435578039428	0.0273957158962796	0.00142860201313689	0.178224845463581	27	74	1
SPCC338.08	5	126	10	100	1293	300	0.05	10.9103271483416	0.0974477958236659	21.2637466464198	0.0143384851567961	0.100487138709316	0.513095238095238	0.185396613077374	1.29929870351145	9	96	1
SPCC338.10c	35	974	192	100	711	300	0.35	76.3722900383913	1.36990154711674	298.921480801258	0.0252508185264168	0.0508938323462392	0.255492813141684	0.179533319722824	0.36185514798176	78	57	1
SPCC338.11c	6	279	43	100	1055	300	0.06	13.0923925780099	0.264454976303318	57.7058061495224	0.00866085238976322	0.0498713806026035	0.226881720430108	0.091371992712002	0.526143065357467	22	84	1
SPCC338.12	80	335	181	100	421	300	0.8	174.565234373466	0.795724465558195	173.632284783584	0.185678321148159	0.306770030958575	1.00537313432836	0.78170573203375	1.2915018303356	79	101	1
SPCC338.13	10	353	6	100	2771	300	0.1	21.8206542966832	0.127390833634067	27.7975134129526	0.0142596993703541	0.0545235002790517	0.784985835694051	0.395136269552513	1.51084619273252	12	98	1
SPCC338.14	29	1139	181	100	1291	300	0.29	63.2798974603813	0.882261812548412	192.51530010784	0.0172830096576355	0.0372696000797659	0.328700614574188	0.223123654680074	0.481150537029778	60	69	1
SPCC338.15	135	1524	83	100	1625	300	1.35	294.578833005223	0.937846153846154	204.644167065509	0.0739824288825937	0.106000052435653	1.43946850393701	1.20221446934215	1.72250085207936	113	122	1
SPCC338.16	13	114	8	100	1823	300	0.13	28.3668505856882	0.0625342841470104	13.6453899606247	0.0613785664733868	0.207613866413953	2.07885964912281	1.11893126680984	3.78480078472636	6	107	1
SPCC338.17c	33	292	0	100	3144	300	0.33	72.0081591790546	0.0928753180661578	20.2660020821613	0.0774852496460806	0.164012423431172	3.55315068493151	2.43613624887277	5.15655059267605	11	122	0.000258235826696601
SPCC338.18	6	7	5	100	964	300	0.06	13.0923925780099	0.00726141078838174	1.58448734519484	0.256309057675785	2.82843491229156	8.26285714285714	2.47081931599456	27.2661125544907	0	106	1
SPCC364.01	2	157	33	100	1281	300	0.02	4.36413085933664	0.12256049960968	26.743502924116	0.00218647479066798	0.0519775762718875	0.163184713375796	0.0280087420684569	0.665832752042878	11	91	1
SPCC364.02c	9	286	49	100	1134	300	0.09	19.6385888670149	0.252204585537919	55.032690730612	0.0151879130207074	0.0628304368337882	0.356853146853147	0.172230933654822	0.712497153695158	21	88	1
SPCC364.03	212	823	97	100	724	300	2.12	462.597871089684	1.13674033149171	248.044177985777	0.220847322476032	0.300374590100059	1.86498177399757	1.59893461472647	2.17471203232442	165	147	0.00588550484979195
SPCC364.04c	7	387	5	100	2456	293	0.07	15.2744580076783	0.15757328990228	34.383522853487	0.00786846434113146	0.0393797500190813	0.444237726098191	0.193249484218189	0.967166660468636	14	93	1
SPCC364.05	4	245	70	100	3120	300	0.04	8.72826171867329	0.078525641025641	17.1348086624596	0.00518515776960618	0.0453392232067181	0.509387755102041	0.161776922411713	1.4145837640496	7	97	1
SPCC364.06	33	2414	384	100	1863	300	0.33	72.0081591790546	1.29575952764359	282.743207043442	0.00953859272920059	0.0194882005601274	0.254676884838442	0.177703982545007	0.363065176435173	75	58	1
SPCC364.07	120	3542	275	100	2046	300	1.2	261.847851560199	1.73118279569892	377.755413093118	0.0281189245066654	0.0407889376767118	0.693167701863354	0.575313195406375	0.834541664865523	139	81	1
SPCC417.02	2	78	35	100	1341	300	0.02	4.36413085933664	0.058165548098434	12.6921031703303	0.004360942738695	0.105851711244043	0.343846153846154	0.0584802421258999	1.41947144778261	5	97	1
SPCC417.03	10	4	16	100	138	300	0.1	21.8206542966832	0.0289855072463768	6.32482733237195	0.724232255837934	9.4364946705636	3.45	0.999440513056349	13.0223626453778	3	107	1
SPCC417.04	9	16	4	100	419	300	0.09	19.6385888670149	0.0381861575178998	8.33246942116782	0.230193580176871	1.34657467398394	2.356875	0.964511100941088	5.64214788399272	4	105	1
SPCC417.05c	8	1788	60	100	1846	300	0.08	17.4565234373466	0.968580715059588	211.350649417495	0.00207693264049616	0.00921624452965336	0.0825950782997763	0.0383401765435591	0.170131874017401	53	55	1
SPCC417.06c	0	3	86	100	2342	300	0	0	0.00128095644748079	0.279513078095857	0.0327971598819604	2.22593021867193	0	0.768109484435512	52.1312857212967	0	100	1
SPCC417.07c	1	359	1	100	3613	300	0.01	2.18206542966832	0.0993634099086632	21.6817461735657	0.000145038491557287	0.0181646214519154	0.100640668523677	0.00524024069996478	0.656287773057702	9	92	1
SPCC417.08	282	8688	164	100	3104	300	2.82	615.342451166467	2.79896907216495	610.753365108195	0.0287749904802607	0.0366061317708799	1.0075138121547	0.893175704507293	1.13625433016811	281	101	1
SPCC417.09c	13	205	1	100	3439	210	0.13	28.3668505856882	0.059610351846467	13.0073688014541	0.0346240892646929	0.113738706232448	2.18082926829268	1.19072242981279	3.9114741073339	6	107	1
SPCC417.10	3	426	4	100	3077	300	0.03	6.54619628900496	0.138446538836529	30.2099406252423	0.00181104125531348	0.0225536023986972	0.21669014084507	0.0557257394259958	0.693974345807912	12	91	1
SPCC417.11c	13	265	6	100	3920	300	0.13	28.3668505856882	0.0676020408163265	14.7512076240333	0.0268952732587028	0.0876092657938563	1.92301886792453	1.05429471174115	3.43428321911917	7	106	1
SPCC417.12	2	7	0	100	1801	300	0.02	4.36413085933664	0.00388672959466963	0.848109828299736	0.0410868912536841	1.48812327873763	5.14571428571429	0.739974911478851	26.8011002500648	0	102	1
SPCC417.15	158	206	148	100	360	266	1.58	344.766337887595	0.572222222222222	124.86263291991	0.620113566052931	0.948507321166145	2.76116504854369	2.23240883779055	3.41462635619812	93	165	1.49698021304274e-07
SPCC417.16	380	930	166	100	522	300	3.8	829.184863273962	1.7816091954023	388.758783446655	0.361977424027153	0.461188987799385	2.13290322580645	1.88952215342174	2.40740651631279	307	173	1.33804936804399e-06
SPCC4B3.01	8	259	38	100	1043	300	0.08	17.4565234373466	0.248322147651007	54.1855173810254	0.0141968332610731	0.0642971556020239	0.322162162162162	0.148072970912993	0.670619332929109	21	87	1
SPCC4B3.02c	41	146	5	100	910	300	0.41	89.4646826164012	0.16043956043956	35.0089618386346	0.195548624734973	0.402019814367357	2.55547945205479	1.77949248508826	3.65838031074295	19	122	0.0693100995424011
SPCC4B3.03c	339	3426	56	100	2278	300	3.39	739.720180657561	1.50395083406497	328.171912293401	0.088356117077239	0.110795676459887	2.25406304728546	2.01275234701951	2.52392550975623	263	176	9.28974183507431e-10
SPCC4B3.04c	15	762	1024	100	4399	300	0.15	32.7309814450248	0.173221186633326	37.7979963038704	0.0113747116346299	0.0334825435989108	0.865944881889764	0.500373564807369	1.47289709291609	16	99	1
SPCC4B3.05c	20	822	11	100	1590	300	0.2	43.6413085933664	0.516981132075472	112.808665609268	0.0151869520854352	0.038546535828336	0.386861313868613	0.241472538158419	0.612889919670543	40	80	1
SPCC4B3.06c	0	119	39	100	1684	300	0	0	0.0706650831353919	15.4195834994377	0.000765213614500503	0.0405539692697729	0	0.0128861972681885	0.682928842502975	6	94	1
SPCC4B3.07	7	961	66	100	1407	300	0.07	15.2744580076783	0.683013503909026	149.038015487652	0.00318245665366519	0.0157848693051471	0.102486992715921	0.0447771651170692	0.222093111123419	43	64	1
SPCC4B3.08	24	182	31	100	847	300	0.24	52.3695703120397	0.214876033057851	46.8873563399805	0.0840732697473512	0.205194428354135	1.11692307692308	0.712100594760064	1.73799680815952	21	103	1
SPCC4B3.09c	59	482	8	100	1662	300	0.59	128.741860350431	0.290012033694344	63.2825232912233	0.0925068579359477	0.16163669517542	2.03439834024896	1.53746397889545	2.68640187381548	35	124	0.290462156915661
SPCC4B3.10c	29	649	161	100	2286	300	0.29	63.2798974603813	0.283902012248469	61.9492766340657	0.0302204297088332	0.0656538937500989	1.02147919876733	0.690839023143928	1.50084801112726	28	101	1
SPCC4B3.11c	3	88	54	100	441	300	0.03	6.54619628900496	0.199546485260771	43.5423487099348	0.00862655030687427	0.111280386732132	0.150340909090909	0.0380430868533155	0.4907465054887	17	86	1
SPCC4B3.12	7	394	112	100	2283	300	0.07	15.2744580076783	0.172579938677179	37.6580718041752	0.00772966422534653	0.0386747700641772	0.405609137055838	0.176468234264661	0.882945000565165	15	92	1
SPCC4B3.13	27	741	108	100	1770	300	0.27	58.9157666010447	0.41864406779661	91.3508747674704	0.0243158411435085	0.0542163129530299	0.644939271255061	0.430390388240101	0.959628739268629	37	90	1
SPCC4B3.14	61	309	56	100	806	300	0.61	133.105991209768	0.383374689826303	83.6548657279791	0.1485307957328	0.261891174672116	1.59113268608414	1.19715821360636	2.11084286785725	44	117	1
SPCC4B3.15	29	1167	16	100	3947	300	0.29	63.2798974603813	0.29566759564226	64.5166039124127	0.0168703175720289	0.0363710370176502	0.98083119108826	0.665871434567981	1.43556483108665	29	100	1
SPCC4B3.16	9	76	40	100	809	300	0.09	19.6385888670149	0.0939431396786156	20.4990077447209	0.055476023144778	0.244068331010728	0.958026315789474	0.448801027241254	1.97451279787679	9	100	1
SPCC4B3.17	17	236	23	100	886	300	0.17	37.0951123043615	0.266365688487585	58.122736049856	0.0425699537437954	0.120206715150372	0.638220338983051	0.377169790170027	1.06503149623229	24	93	1
SPCC4B3.18	10	395	19	100	1950	300	0.1	21.8206542966832	0.202564102564103	44.2008125496916	0.0127562707053322	0.0486746818513927	0.493670886075949	0.248747278753977	0.949156296102159	18	92	1
SPCC4B3.20	16	34	27	100	161	300	0.16	34.9130468746931	0.211180124223602	46.0808848501385	0.248872982577265	0.88080147224973	0.757647058823529	0.400685501949397	1.41809037032207	20	96	1
SPCC4E9.01c	7	373	330	100	3460	300	0.07	15.2744580076783	0.107803468208092	23.5234221175227	0.00816157626114418	0.0408697265791841	0.649329758713137	0.282390538635589	1.41409253963977	10	97	1
SPCC4E9.02	18	968	34	100	1900	300	0.18	39.2771777340298	0.509473684210526	111.170491364154	0.0113109074409421	0.0301705552158174	0.353305785123967	0.214907241377901	0.573240549100531	39	79	1
SPCC4F11.02	65	413	27	100	1657	300	0.65	141.834252928441	0.249245624622812	54.3870260985526	0.120075611744371	0.205928624190918	2.60786924939467	1.98965288660423	3.41223730284351	32	133	0.000221565542600919
SPCC4F11.03c	187	852	141	100	1033	300	1.87	408.046235347976	0.824782187802517	179.972869901008	0.186743675746848	0.257876732407307	2.26726525821596	1.92906217046494	2.66386664576748	129	158	1.19387179058605e-06
SPCC4F11.04c	3	313	361	100	2716	300	0.03	6.54619628900496	0.115243004418262	25.1467775952204	0.0024610960466408	0.0307511489302973	0.260319488817891	0.0668433686267642	0.835201204946874	10	93	1
SPCC4F11.05	5	12	8	100	357	300	0.05	10.9103271483416	0.0336134453781513	7.33467371317083	0.128370139595691	1.27025024361241	1.4875	0.458281398356615	4.53479336969629	3	102	1
SPCC4G3.02	28	164	15	100	1204	300	0.28	61.097832030713	0.136212624584718	29.7224859190702	0.111937466186737	0.258815736031488	2.05560975609756	1.34772709288832	3.11614146181911	15	113	1
SPCC4G3.03	3	59	2	100	1887	300	0.03	6.54619628900496	0.0312665606783254	6.82256811608007	0.0127403771074271	0.167938348090167	0.959491525423729	0.240410916017149	3.16899662846145	3	100	1
SPCC4G3.04c	85	815	85	100	1170	300	0.85	185.475561521807	0.696581196581197	151.998574801682	0.0828623519090675	0.131112009145307	1.22024539877301	0.96948951733609	1.53401050700009	75	110	1
SPCC4G3.05c	73	272	152	100	1880	300	0.73	159.290776365787	0.14468085106383	31.5703083441374	0.205494323508972	0.350051176900919	5.04558823529412	3.86329328196867	6.58096212573728	21	152	3.75088376930554e-16
SPCC4G3.06c	124	220	201	100	341	300	1.24	270.576113278872	0.645161290322581	140.778414817311	0.449553287127642	0.706390475790656	1.922	1.53297670910526	2.40879152244614	87	137	0.185695581223844
SPCC4G3.07c	68	344	318	100	1852	300	0.68	148.380449217446	0.185745140388769	40.5308049571222	0.151053996560109	0.258276718882753	3.66093023255814	2.79752001629322	4.78328483370858	26	142	1.13523524966764e-09
SPCC4G3.08	12	740	29	100	1594	300	0.12	26.1847851560199	0.464240903387704	101.30040263203	0.00874321036605932	0.0293561529217062	0.258486486486486	0.139366773234986	0.467937077571996	35	77	1
SPCC4G3.09c	122	2341	13	100	2527	300	1.22	266.211982419535	0.926394934705184	202.145436124002	0.0432504560318251	0.0627499016686317	1.31693293464331	1.09293902392422	1.58569001516632	106	116	1
SPCC4G3.10c	75	325	103	100	2819	300	0.75	163.654907225124	0.115289109613338	25.1568380504507	0.178061313839326	0.298684791225899	6.50538461538462	5.01954843713061	8.41992426465808	18	157	1.38499797070302e-22
SPCC4G3.11	9	222	10	100	1354	300	0.09	19.6385888670149	0.163958641063516	35.7768482560094	0.0195044361766646	0.0812160862645008	0.548918918918919	0.264090065832038	1.09966580802134	15	94	1
SPCC4G3.12c	14	697	4	100	3213	300	0.14	30.5489160153565	0.216931216931217	47.3358109081488	0.0113665600694469	0.0348199109326021	0.645365853658537	0.36520757503133	1.11876373826451	20	94	1
SPCC4G3.13c	51	409	28	100	1188	300	0.51	111.285336913084	0.344276094276094	75.1232963581097	0.0921580832871023	0.168285117318468	1.48136919315403	1.09483802945078	1.9992271937434	38	113	1
SPCC4G3.14	16	999	43	100	2052	300	0.16	34.9130468746931	0.486842105263158	106.232132760168	0.00943834666874919	0.026753568735626	0.328648648648649	0.193674873642733	0.548983230455045	37	79	1
SPCC4G3.15c	53	720	93	100	1187	300	0.53	115.649467772421	0.606571187868576	132.357801968087	0.0551109744261364	0.0980757242625593	0.873763888888889	0.654167266438239	1.16415884699658	57	96	1
SPCC4G3.16	0	112	56	100	1406	300	0	0	0.0796586059743954	17.3820290272299	0.0008131346553243	0.0431091845553948	0	0.0114326732538597	0.606115134848851	7	93	1
SPCC4G3.17	6	605	120	100	913	300	0.06	13.0923925780099	0.662650602409639	144.594697146696	0.00401409667268049	0.0228737655489914	0.0905454545454546	0.0366487026215729	0.208837479462291	42	64	1
SPCC4G3.18	58	1289	23	100	2515	300	0.58	126.559794920763	0.512524850894632	111.836275898309	0.0342648580038508	0.0589571330116193	1.13165244375485	0.861761178796848	1.48277189524222	53	105	1
SPCC4G3.19	7	446	10	100	3193	300	0.07	15.2744580076783	0.139680551205763	30.479210198311	0.00683411973739213	0.0341352004428823	0.501143497757848	0.218213443214931	1.08993695014123	13	94	1
SPCC548.02c	0	0	0	73	317	39	0	0	0	0	NA	NA	NA	NA	NA	0	73	1
SPCC548.03c	0	0	0	0	127	35	NA	NA	0	0	NA	NA	NA	NA	NA	0	0	1
SPCC548.04	16	182	0	100	2221	300	0.16	34.9130468746931	0.0819450697883836	17.880950391699	0.0508532616204775	0.149700805382984	1.95252747252747	1.12945094059081	3.32485488755607	8	108	1
SPCC548.05c	1	137	0	100	2277	293	0.01	2.18206542966832	0.0601668862538428	13.1288082505296	0.000378521250794351	0.0479092728317716	0.166204379562044	0.00861892888058738	1.09089414237944	5	96	1
SPCC548.06c	1	3488	202	100	3343	300	0.01	2.18206542966832	1.04337421477715	227.671080427254	1.49617540634835e-05	0.00186287769714483	0.00958428899082569	0.000500171438342252	0.0622760014155516	51	50	1
SPCC548.07c	1	16	0	100	2491	300	0.01	2.18206542966832	0.00642312324367724	1.40156751805272	0.00308778638028139	0.444289421552728	1.556875	0.0769167587328093	11.0672494908785	0	101	1
SPCC550.01c	23	41	76	100	133	300	0.23	50.1875048823714	0.308270676691729	67.2666786589483	0.326334027500982	0.959474338144	0.74609756097561	0.434024256576307	1.27610086973152	28	95	1
SPCC550.02c	169	439	73	100	1029	300	1.69	368.769057613946	0.426627793974733	93.0929760567924	0.321081520930064	0.461409097048197	3.96129840546697	3.30392885037036	4.74789960862594	80	189	1.9891560945191e-20
SPCC550.03c	10	520	283	100	3533	300	0.1	21.8206542966832	0.147183696575149	32.1164456107423	0.00970956896030283	0.0368951671182722	0.679423076923077	0.343039071367499	1.30350625428856	14	96	1
SPCC550.04c	37	192	21	100	1393	300	0.37	80.7364208977279	0.137832017229002	30.0758479896854	0.133346911179511	0.277395518011003	2.68442708333333	1.85752247273058	3.86411956589328	16	121	0.0388171730693622
SPCC550.05	2	87	1	100	1841	150	0.02	4.36413085933664	0.0472569255839218	10.3117703629084	0.00391713594548977	0.0946738947225559	0.423218390804598	0.0721144727564666	1.74294640184225	4	98	1
SPCC550.06c	71	397	188	100	644	300	0.71	154.926645506451	0.616459627329193	134.515524158125	0.137766630738335	0.231814986579242	1.15173803526448	0.887217101954874	1.49288851357032	65	106	1
SPCC550.07	0	110	59	100	3070	300	0	0	0.0358306188925081	7.81847548089627	0.000827948885328349	0.0438994717314359	0	0.0254180307795803	1.34771378215508	3	97	1
SPCC550.08	73	410	22	100	1597	300	0.73	159.290776365787	0.256731371321227	56.0204650071391	0.137678729452422	0.229925591706194	2.84343902439024	2.19872930935519	3.67191169954791	35	138	3.57514977625389e-06
SPCC550.09	12	248	17	100	1875	300	0.12	26.1847851560199	0.132266666666667	28.8614520830797	0.0258358407450237	0.0884894549785669	0.907258064516129	0.484422013969195	1.65917728084813	13	99	1
SPCC550.10	6	78	0	100	2065	259	0.06	13.0923925780099	0.037772397094431	8.2421841895462	0.0302583879302947	0.183034663463849	1.58846153846154	0.624835710760586	3.77966580052849	3	103	1
SPCC550.11	26	565	3	100	3632	300	0.26	56.7337011713764	0.155561674008811	33.9445751035959	0.030401626093001	0.0691382795378546	1.67136283185841	1.10418705969779	2.51110231281488	16	110	1
SPCC550.12	11	43	3	100	1516	300	0.11	24.0027197263515	0.0283641160949868	6.18923571739696	0.124536124988264	0.513410433208054	3.87813953488372	1.88796765482208	7.7833021674341	3	108	1
SPCC550.13	1	1011	39	100	2228	300	0.01	2.18206542966832	0.453770197486535	99.0156260949135	5.1585990262142e-05	0.0064335120620064	0.0220375865479723	0.00114933586304052	0.143338648741503	31	70	1
SPCC550.14	76	2214	2	100	4398	300	0.76	165.836972654792	0.503410641200546	109.847495709087	0.0271187798357289	0.0433866606147301	1.50970189701897	1.19268393717536	1.90814533383583	58	118	1
SPCC550.15c	218	1567	59	100	1742	300	2.18	475.690263667694	0.899540757749713	196.28567900633	0.120423734015633	0.160671732426188	2.42345883854499	2.09778144655232	2.7989015788642	150	168	1.55927479880167e-09
SPCC553.01c	11	502	39	100	2382	300	0.11	24.0027197263515	0.210747271200672	45.986433488392	0.0114446489799978	0.0408142663743466	0.52195219123506	0.272611538703549	0.972195825036935	19	92	1
SPCC553.02	31	278	11	100	2818	300	0.31	67.644028319718	0.0986515259048971	21.5264084261105	0.0755190574857132	0.163754883526744	3.14237410071942	2.1281270399474	4.61461261778363	11	120	0.0063575261857222
SPCC553.03	22	388	214	100	2793	300	0.22	48.0054394527031	0.138918725384891	30.3129748195957	0.035967682934585	0.0885389372684172	1.58365979381443	1.00457738436296	2.47289251790689	14	108	1
SPCC553.04	131	440	1	100	2026	300	1.31	285.85057128655	0.217176702862784	47.389377544623	0.243761127903266	0.36344692963592	6.03195454545455	4.93860045132016	7.36343479442374	41	190	8.64345861655991e-32
SPCC553.05c	0	3	368	0	295	300	NA	NA	0.0101694915254237	2.21904958949321	0.0327971598819604	2.22593021867193	NA	NA	NA	0	0	1
SPCC553.06	233	947	138	100	1119	300	2.33	508.421245112719	0.846291331546023	184.666305799455	0.212617635136439	0.284649396102693	2.75318901795143	2.37919133717676	3.18522674238913	152	181	7.67569440964573e-13
SPCC553.07c	8	43	4	100	1666	300	0.08	17.4565234373466	0.0258103241296519	5.63198160118474	0.0808957432945332	0.411184877419853	3.09953488372093	1.34772308328692	6.85034005781475	2	106	1
SPCC553.08c	15	758	11	100	3144	300	0.15	32.7309814450248	0.241094147582697	52.6083204735556	0.011434413985164	0.0336602136861268	0.622163588390501	0.359497975693558	1.05827711829183	22	93	1
SPCC553.09c	6	324	34	100	2283	300	0.06	13.0923925780099	0.1419185282523	30.967551432875	0.00746758093966699	0.0428847148804916	0.422777777777778	0.170484872852597	0.979058040721623	13	93	1
SPCC553.10	266	3054	439	100	1661	300	2.66	580.429404291774	1.83865141481036	401.205768946843	0.0766826878123937	0.0989083971189497	1.44671250818599	1.27369944456386	1.64286847614575	237	129	1
SPCC553.11c	17	372	14	100	1150	300	0.17	37.0951123043615	0.323478260869565	70.5850730292709	0.0271848918798931	0.0757440362913095	0.525537634408602	0.312626256618771	0.871056417350059	28	89	1
SPCC553.12c	89	436	20	100	1292	300	0.89	194.203823240481	0.337461300309598	73.6362637256493	0.16141444951536	0.257876424986826	2.63733944954128	2.08547468773846	3.3317634108298	47	142	5.29547912424881e-06
SPCC569.01c	0	0	0	0	142	0	NA	NA	0	0	NA	NA	NA	NA	NA	0	0	1
SPCC569.02c	3	5	0	100	529	0	0.03	6.54619628900496	0.00945179584120983	2.06244369533868	0.114091922497598	2.86178388725642	3.174	0.603546270012294	15.1388367635864	0	103	1
SPCC569.03	0	8	0	83	941	35	0	0	0.00850159404888417	1.85510344711441	0.0116892782926356	0.673070909790981	0	0.132525432209278	7.63084007365438	0	83	1
SPCC569.04	0	0	1	77	344	300	0	0	0	0	NA	NA	NA	NA	NA	0	77	1
SPCC569.05c	2	292	0	100	3986	269	0.02	4.36413085933664	0.073256397390868	15.9850252248658	0.00118055383262058	0.0277979215522741	0.273013698630137	0.0470568757682562	1.10802515307365	6	96	1
SPCC569.06	11	245	6	100	1821	300	0.11	24.0027197263515	0.134541460735859	29.3578270328797	0.0232800188893476	0.0842668753793866	0.817591836734694	0.42392914397502	1.53449980065863	13	98	1
SPCC569.07	0	256	2	100	2235	300	0	0	0.114541387024609	24.9936800892658	0.000355348718534594	0.0187743988806929	0	0.00794204385924818	0.419607814983487	10	90	1
SPCC569.08c	83	569	24	100	1436	300	0.83	181.111430662471	0.396239554317549	86.4620633343506	0.11505592789562	0.184712371566056	2.09469244288225	1.6522031245811	2.65246965568856	51	132	0.0158506812605725
SPCC569.09	4	30	4	100	751	300	0.04	8.72826171867329	0.0399467376830892	8.71663953262978	0.0399036842115003	0.396477875317764	1.00133333333333	0.299676668428367	2.97754884363641	3	101	1
SPCC576.01c	4	104	12	100	1041	300	0.04	8.72826171867329	0.0999039385206532	21.7996930533627	0.0120746883594801	0.108217665143438	0.400384615384615	0.125697505822187	1.12654589414319	9	95	1
