Isk1as_3MBPP1_combined_pr_counts	Isk1as_3MBPP1_combinedgb_counts	Isk1as_3MBPP1_combinedterm_counts	Isk1as_3MBPP1_combinedpr_map	Isk1as_3MBPP1_combinedgb_map	Isk1as_3MBPP1_combinedterm_map	Isk1as_3MBPP1_combinedpr_density	Isk1as_3MBPP1_combinedpr_densityRPKM	Isk1as_3MBPP1_combinedgb_density	Isk1as_3MBPP1_combinedgb_densityRPKM	Isk1as_3MBPP1_combinedpause_index_CI_low	Isk1as_3MBPP1_combinedpause_index_CI_high	Isk1as_3MBPP1_combinedpause_index_scaled	Isk1as_3MBPP1_combinedpause_index_CI_low_scaled	Isk1as_3MBPP1_combinedpause_index_CI_high_scaled	Isk1as_3MBPP1_combined_ExpPR	Isk1as_3MBPP1_combined_ExpGB	Isk1as_3MBPP1_combinedFexact_Pval
SPBC887.03c	50	560	49	100	2459	300	0.5	66.2714590297911	0.227734851565677	30.1846417703807	0.0661082643925803	0.120263165200193	2.19553571428571	1.62560222141355	2.95727123227276	27	123	0.130341489616031
SPBC887.04c	36	687	112	100	2240	300	0.36	47.7154505014496	0.306696428571429	40.6504396013094	0.0369094052193725	0.0740596428055866	1.17379912663755	0.826770676913944	1.65893599884514	31	105	1
SPBC887.05c	41	358	119	100	1023	300	0.41	54.3425964044287	0.349951124144673	46.383543172366	0.0817471951051151	0.15987068633354	1.17159217877095	0.836273805925327	1.63547712119211	36	105	1
SPBC887.06c	23	291	94	100	552	300	0.23	30.4848711537039	0.527173913043478	69.8731687596711	0.0504308761627124	0.122788391774397	0.436288659793814	0.278378436418172	0.677791922594674	42	81	1
SPBC887.09c	64	1101	105	100	2774	300	0.64	84.8274675581327	0.39689978370584	52.6062555095891	0.0447946251102489	0.0752894122983758	1.61249772933697	1.24260290055831	2.08852829715694	46	118	1
SPNCRNA.1615	10	345	12	100	1519	300	0.1	13.2542918059582	0.227123107307439	30.1035594012876	0.0145871699357097	0.0558006422299476	0.440289855072464	0.22157911132343	0.847611755472904	20	90	1
SPBC887.13c	53	143	16	100	1567	300	0.53	70.2477465715786	0.0912571793235482	12.0954928414297	0.267040882035638	0.513411593511201	5.80776223776224	4.18453062149844	8.04515967032051	12	141	1.10364757410429e-13
SPBC887.14c	83	1221	98	100	2699	300	0.83	110.010621989453	0.452389773990367	59.9610607449981	0.0540670511769548	0.0853567114755532	1.83470106470106	1.45926971126601	2.30377764272518	57	126	0.384357320741777
SPBC887.15c	468	2025	257	100	1547	300	4.68	620.300856518845	1.30898513251454	173.496709160087	0.208733607878543	0.255866238310096	3.57528888888889	3.22910891388105	3.95825070665718	322	246	2.05729670712621e-30
SPNCRNA.1617	4	29	27	100	414	300	0.04	5.30171672238329	0.070048309178744	9.28440730369055	0.0411868094997137	0.411235858753941	0.571034482758621	0.170513391328815	1.70251645524132	6	98	1
SPBC887.18c	93	670	94	100	1486	300	0.93	123.264913795412	0.450874831763122	59.7602658815075	0.111049467464707	0.173322089301304	2.06265671641791	1.65019508652554	2.57556624701738	59	134	0.0104869289161386
SPNCRNA.1618	21	199	10	100	1122	300	0.21	27.8340127925123	0.177361853832442	23.508057659409	0.0654712353174154	0.168414263959186	1.18402010050251	0.734587260261401	1.88960804162206	18	103	1
SPBC418.01c	54	871	118	100	1651	300	0.54	71.5731757521744	0.52755905511811	69.9242166141103	0.0466198844343876	0.0822461854795355	1.02358208955224	0.769694292011739	1.35788452226713	53	101	1
SPBC16D10.01c	63	592	22	100	3231	300	0.63	83.5020383775368	0.183225007737543	24.2851771870234	0.0813399474026894	0.138967546467574	3.43839527027027	2.62809370058089	4.4900414263673	25	138	1.81875631175703e-08
SPNCRNA.1620	28	76	42	100	966	300	0.28	37.112017056683	0.0786749482401656	10.4278072179382	0.233281687766627	0.578913709750605	3.55894736842105	2.25350110382562	5.59230643619085	9	119	0.00833555071823239
SPBC16D10.04c	41	1198	67	100	4451	300	0.41	54.3425964044287	0.269152999325994	35.6743239351561	0.0247384232652027	0.047167634146187	1.52329716193656	1.10110721953417	2.09943139584678	29	112	1
SPNCRNA.1621	3	10	10	100	459	300	0.03	3.97628754178747	0.0217864923747277	2.88764527362924	0.065650578937277	1.17462743505802	1.377	0.301336157322101	5.39153992691633	2	101	1
SPNCRNA.1622	2	39	13	100	1485	300	0.02	2.65085836119165	0.0262626262626263	3.48092512075671	0.00856708747598605	0.216666289482467	0.761538461538461	0.127221249018393	3.21749439881463	2	100	1
SPBC16D10.07c	8	270	13	100	2269	300	0.08	10.6034334447666	0.118995152049361	15.771964687566	0.0136248236634161	0.0616468720090665	0.672296296296296	0.309147248922912	1.39876752588572	11	97	1
SPBC16D10.08c	81	2999	111	100	2810	300	0.81	107.359763628262	1.06725978647687	141.457726427291	0.0215182211366771	0.0338549359483149	0.758952984328109	0.604662013940627	0.951323700147648	93	88	1
SPBC16D10.11c	101	298	623	100	494	300	1.01	133.868347240178	0.603238866396761	79.9550396391812	0.268697075329972	0.427188092701349	1.67429530201342	1.32736355213006	2.11030917794466	75	126	1
SPNCRNA.1625	2	385	68	100	3115	300	0.02	2.65085836119165	0.123595505617978	16.3817089736562	0.000896441421650966	0.0210514594940105	0.161818181818182	0.0279241502844276	0.655752963238428	11	91	1
SPNCRNA.1626	80	10372	25	100	4841	300	0.8	106.034334447666	2.14253253460029	283.977514173515	0.00614958589404708	0.00966057952370709	0.373389895873506	0.297701453130819	0.46766865474266	122	58	1
SPBP8B7.01c	14	344	156	100	938	300	0.14	18.5560085283415	0.366737739872068	48.6084902052199	0.0228980372109464	0.0709741035433172	0.381744186046512	0.214783589038678	0.665737091236316	30	84	1
SPNCRNA.1627	74	138	40	100	779	300	0.74	98.0817593640909	0.177150192554557	23.4800034559979	0.400318498532162	0.71763717431512	4.17724637681159	3.11848110356555	5.59039358791479	26	148	4.99848353479248e-11
SPBP8B7.03c	128	1392	449	100	987	300	1.28	169.654935116265	1.41033434650456	186.929829725368	0.0763947074044656	0.110609872434127	0.907586206896552	0.754015762082076	1.09171944092483	133	95	1
SPBP8B7.05c	0	2401	479	100	1977	300	0	0	1.21446636317653	160.968915660626	3.78586888561323e-05	0.00199544579378516	0	0.000748466278685735	0.0394499633431327	54	46	1
SPBP8B7.07c	26	170	40	100	1546	300	0.26	34.4611586954914	0.109961190168176	14.5745770181947	0.0989386496189	0.234782488034368	2.36447058823529	1.52959152310819	3.62973726501134	12	114	1
SPBP8B7.08c	75	236	54	100	1317	300	0.75	99.4071885446867	0.179195140470767	23.7510468200922	0.242970531341328	0.415163024988878	4.1853813559322	3.19992189776529	5.46769703910352	26	149	2.11345821620139e-12
SPBP8B7.09c	230	1107	137	100	2837	300	2.3	304.848711537039	0.39020091646105	51.7183680972709	0.179785775046784	0.240047492915039	5.89439927732611	5.10052243807726	6.81014737399966	92	238	8.86772559128992e-47
SPBP8B7.10c	81	381	287	100	1035	300	0.81	107.359763628262	0.368115942028986	48.7911611407738	0.166015737671305	0.271927045536663	2.2003937007874	1.71826288489801	2.81444492130446	48	133	0.0070917904022034
SPBP8B7.12c	312	1743	338	100	945	300	3.12	413.533904345897	1.84444444444444	244.468048865452	0.158382764283476	0.202272431690272	1.69156626506024	1.49671712247885	1.91147447947307	267	145	0.0368968512776685
SPBP8B7.14c	89	991	96	100	1982	300	0.89	117.963197073028	0.5	66.2714590297911	0.0718459121749873	0.112134228374221	1.78	1.42398597930825	2.22250040637706	63	126	0.673436998403597
SPBP8B7.15c	588	2822	19	100	2441	300	5.88	779.352358190344	1.15608357230643	153.230690194241	0.19045241852704	0.227943856192674	5.08613749114103	4.64894353624506	5.56410952966316	368	320	9.75285202229114e-60
SPBP8B7.16c	1516	9523	621	100	2423	300	15.16	2009.35063778327	3.93025175402394	520.927036187124	0.150737548201831	0.168121329611851	3.8572592670377	3.65237079293037	4.07357981649514	1288	328	1.55069829624326e-48
SPBP8B7.17c	42	446	13	100	1869	300	0.42	55.6680255850246	0.238630283574104	31.6287541222973	0.0677120854393646	0.130508311473665	1.76004484304933	1.26553887686172	2.4392003414428	27	115	1
SPBP8B7.18c	13	350	91	100	1774	300	0.13	17.2305793477457	0.197294250281849	26.1499556487338	0.0204337688580812	0.0660954241970675	0.658914285714286	0.362495059542361	1.17253282525598	18	95	1
SPBP8B7.20c	130	1426	40	100	5277	300	1.3	172.305793477457	0.270229296949024	35.816979562813	0.0758546447794105	0.109493313336694	4.81072931276297	4.00284960500949	5.77796214477735	48	182	3.08299269423034e-26
SPBP8B7.24c	190	375	40	100	889	300	1.9	251.831544313206	0.421822272215973	55.9095548620285	0.423883811812812	0.60547688216162	4.50426666666667	3.7683270870159	5.38268948241681	86	204	1.70961528822897e-25
SPNCRNA.1630	1	144	62	100	1936	300	0.01	1.32542918059582	0.0743801652892562	9.85856415319207	0.000360235886919618	0.0455570880571013	0.134444444444444	0.00697416677076381	0.881985224785481	6	95	1
SPBP8B7.28c	14	13	9	100	582	300	0.14	18.5560085283415	0.0223367697594502	2.96058064394256	0.478280132703827	2.43007670774649	6.26769230769231	2.78359037233627	14.1430464390846	2	112	0.0769960732647201
SPBP8B7.30c	20	372	24	100	2591	300	0.2	26.5085836119165	0.143573909687379	19.0297049471882	0.0333301710703201	0.0857738242105978	1.39301075268817	0.863584732431994	2.22239978529659	15	105	1
SPBC19F5.01c	4	1265	172	100	3331	300	0.04	5.30171672238329	0.37976583608526	50.3352720940773	0.00101124194556725	0.00871259254934402	0.105328063241107	0.0336844692068452	0.290216457818649	28	76	1
SPBC19F5.02c	63	2342	107	100	2632	300	0.63	83.5020383775368	0.889817629179331	117.939025112288	0.0207677247549883	0.0347742866544547	0.70801024765158	0.546606515551293	0.915259224745248	76	87	1
SPBC19F5.05c	147	1621	18	100	2043	300	1.47	194.838089547586	0.793441018110622	105.164987848548	0.0763086957374022	0.107711892204724	1.85268969771746	1.55898665391513	2.20055395774251	109	138	0.0144379169140507
SPBC25D12.02c	69	684	69	100	2073	300	0.69	91.4546134611118	0.329956584659913	43.7334085637985	0.0781129760790877	0.130060370721535	2.09118421052632	1.61928199411949	2.69615148505742	41	128	0.0464494347529856
SPBC25D12.03c	43	910	74	100	2262	300	0.43	56.9934547656204	0.402298850574713	53.3218635871883	0.0343596795913213	0.0647577235280497	1.06885714285714	0.777215952355688	1.46481970620448	41	102	1
SPBC13G1.14c	39	246	54	100	912	300	0.39	51.6917380432371	0.269736842105263	35.7517081608084	0.11138729262738	0.224798288333919	1.44585365853659	1.01585210876171	2.05016038960534	29	110	1
SPBC13G1.01c	144	234	95	100	962	300	1.44	190.861802005798	0.243243243243243	32.2401692577362	0.497341871610237	0.761228841688242	5.92	4.78442880489048	7.32302145704089	47	197	1.46910823196954e-29
SPBC13G1.03c	23	158	37	100	1115	300	0.23	30.4848711537039	0.141704035874439	18.7818664156179	0.0916039981604249	0.229391842477082	1.62310126582278	1.02138457948874	2.55771904361947	15	108	1
SPBC13G1.04c	116	1190	124	100	1447	300	1.16	153.749784949115	0.822391154111956	109.002123352386	0.0801718839960383	0.118432620354546	1.41052100840336	1.16008716142267	1.71372001653029	97	119	1
SPNCRNA.1634	42	394	70	100	1188	300	0.42	55.6680255850246	0.331649831649832	43.9578364608379	0.0765029569691914	0.148018388545575	1.26639593908629	0.908855128793994	1.75845845592143	35	107	1
SPBC13G1.06c	51	387	227	100	703	300	0.51	67.596888210387	0.55049786628734	72.9645935832978	0.0973026749069652	0.178026452890369	0.926434108527132	0.684037804595965	1.25152596381929	53	98	1
SPBC13G1.08c	178	995	130	100	2281	300	1.78	235.926394146056	0.436212187637001	57.8168362425622	0.152012098849425	0.210452020881512	4.08058291457286	3.46739597475539	4.80041059630728	84	194	1.52617976315237e-24
SPBC13G1.15c	27	195	349	100	635	300	0.27	35.7865878760872	0.307086614173228	40.7021559395568	0.0905905906244853	0.210229988920049	0.879230769230769	0.575250250465482	1.33496042964231	29	98	1
SPBC13G1.10c	55	1392	26	100	5831	300	0.55	72.8986049327703	0.238724061052993	31.6411836629975	0.0298827870806822	0.0521167431888179	2.30391522988506	1.74246531467458	3.03892729533997	29	126	0.0144635425510441
SPBC13G1.16	1	20	2	100	757	300	0.01	1.32542918059582	0.0264200792602378	3.50179440051737	0.00249697159993946	0.349045314408539	0.3785	0.0189020750115417	2.64227303007264	2	99	1
SPNCRNA.543	2	2	2	100	158	300	0.02	2.65085836119165	0.0126582278481013	1.67775845645041	0.101199373606884	9.88148408788154	1.58	0.159895010298876	15.6127448588528	1	101	1
SPNCRNA.1635	3	55	6	100	1004	300	0.03	3.97628754178747	0.0547808764940239	7.26081722437951	0.0136374161305609	0.180618500809123	0.547636363636364	0.136919657950831	1.8134097481236	5	98	1
SPNCRNA.1636	22	61	51	100	553	300	0.22	29.1594419731081	0.110307414104882	14.6204665490678	0.214974701082381	0.600638920306877	1.9944262295082	1.18881009698556	3.32153322929703	12	110	1
SPBC31F10.04c	16	235	18	100	2042	300	0.16	21.2068668895332	0.115083251714006	15.2534700019598	0.0395840391875121	0.115331832809186	1.39029787234043	0.808306080208996	2.35507602596357	11	105	1
SPBC31F10.06c	307	1012	301	100	1075	300	3.07	406.906758442918	0.941395348837209	124.775286582602	0.266427861898317	0.345360163613399	3.26111660079051	2.86409951540691	3.71262175884404	197	210	1.26913186822022e-20
SPBC31F10.09c	72	366	60	100	1669	300	0.72	95.4309010028992	0.21929298981426	29.0657327799923	0.15152247521443	0.255034114566491	3.28327868852459	2.52891011132883	4.25651937211474	30	142	2.61568347312012e-08
SPBC31F10.10c	130	1923	140	100	3178	300	1.3	172.305793477457	0.60509754562618	80.2013944079851	0.0563641464456621	0.081029519213994	2.14841393655746	1.79125257404314	2.57511812062073	86	144	7.92680146710066e-05
SPBC31F10.11c	57	454	21	100	2112	300	0.57	75.5494632939619	0.214962121212121	28.4917068177322	0.0943667526669587	0.166677559279029	2.65162995594714	1.99302581632617	3.52023005197309	27	130	0.000455912020932519
SPBC31F10.13c	72	575	53	100	2986	300	0.72	95.4309010028992	0.192565304755526	25.5231674093301	0.0972281534034196	0.161018210493933	3.73899130434783	2.90323266062611	4.80800376534884	27	145	5.06290887477283e-11
SPBC31F10.14c	48	1556	62	100	5421	295	0.48	63.6206006685995	0.287031912931194	38.0440473161243	0.0228875954373786	0.0414542862997833	1.67228791773779	1.2407365486603	2.24723686031125	33	115	1
SPBC31F10.15c	82	342	137	100	446	300	0.82	108.685192808857	0.766816143497758	101.636049274388	0.187000601404076	0.307068711359671	1.0693567251462	0.83402268226218	1.36952645266413	78	104	1
SPBC31F10.17c	21	33	6	100	855	300	0.21	27.8340127925123	0.0385964912280702	5.11569157422949	0.355572164818664	1.13331580783883	5.44090909090909	3.04014200919958	9.68985015702203	4	117	0.00102031677499416
SPBC21C3.01c	98	1273	45	100	9677	300	0.98	129.892059698391	0.131549033791464	17.4358928066393	0.0623331935462759	0.0949831789223103	7.44969363707777	6.03198313947312	9.19152222431197	23	175	2.18558239512064e-34
SPBC21C3.02c	19	210	44	100	1764	300	0.19	25.1831544313206	0.119047619047619	15.7789188166169	0.0548783595501044	0.147440015808534	1.596	0.968054262463841	2.60084187886254	12	107	1
SPBC21C3.04c	27	723	89	100	1604	300	0.27	35.7865878760872	0.45074812967581	59.7434724171309	0.0249167285452202	0.0555762970194423	0.599004149377593	0.399664325865332	0.891443804191855	39	88	1
SPBC21C3.07c	381	454	29	100	1562	300	3.81	504.988517807009	0.290653008962868	38.5239979507365	0.730667134912427	0.963842340242963	13.1084140969163	11.4130206473321	15.0552173545951	108	373	2.21660611678338e-115
SPBC21C3.08c	610	6324	889	100	1590	300	6.1	808.511800163452	3.97735849056604	527.170700508678	0.0886862869014834	0.104904104788187	1.53368121442125	1.41011196173359	1.66797526613217	567	143	0.263125484571728
SPBC21C3.09c	36	331	1474	100	1137	300	0.36	47.7154505014496	0.291116974494283	38.5854932961493	0.0758870597688237	0.155194353239553	1.2366163141994	0.862835869571525	1.76455979633372	30	106	1
SPBC21C3.10c	5	79	74	100	686	300	0.05	6.62714590297911	0.115160349854227	15.2636888144417	0.0226202098337309	0.162233403369686	0.434177215189873	0.155174639459394	1.11292114711605	10	95	1
SPBC21C3.12c	34	216	77	100	457	300	0.34	45.064592140258	0.472647702407002	62.6461056911811	0.107748663555702	0.228892519487424	0.719351851851852	0.492411392449558	1.04603881405753	43	91	1
SPBC21C3.14c	103	1027	33	100	2816	300	1.03	136.51920560137	0.364701704545455	48.3386281417582	0.0814560176563504	0.123372387016703	2.8242259006816	2.29380145720283	3.47416641839035	54	149	9.56000408212182e-09
SPBC21C3.15c	416	1575	217	100	1686	300	4.16	551.378539127862	0.934163701067616	123.816782884841	0.23671848684911	0.294680463646282	4.45318095238095	3.99107368827599	4.96831261707631	249	267	1.14020684485091e-41
SPBC21C3.16c	55	86	499	100	158	300	0.55	72.8986049327703	0.544303797468354	72.1436136273676	0.449641862097024	0.908585159967634	1.01046511627907	0.710434142113298	1.43556455274886	54	101	1
SPBC21C3.17c	32	240	127	100	955	300	0.32	42.4137337790663	0.25130890052356	33.309215009738	0.0905356330162329	0.195353035420304	1.27333333333333	0.864615295305024	1.86562148826391	26	106	1
SPNCRNA.1644	0	1042	48	100	2474	300	0	0	0.421180274858529	55.8244626588863	8.72453792733895e-05	0.00460021429149975	0	0.00215845068322366	0.113809301571704	29	71	1
SPBC21C3.20c	44	852	55	100	3108	300	0.44	58.3188839462162	0.274131274131274	36.3341590047504	0.0376695733985683	0.0705630329687235	1.60507042253521	1.1707703412275	2.19309906466793	30	114	1
SPBC23E6.01c	22	387	79	100	1492	300	0.22	29.1594419731081	0.259383378016086	34.3794298184037	0.0360594674144146	0.0887706359348389	0.848165374677003	0.538007253823065	1.3244578881478	25	97	1
SPBC23E6.03c	107	366	3	100	4220	300	1.07	141.820922323753	0.0867298578199052	11.4954284383429	0.234290097408325	0.364531626076895	12.3371584699454	9.88704211063134	15.383234620445	16	191	3.49544031312663e-52
SPBC23E6.04c	240	3770	237	100	5185	300	2.4	318.103003342998	0.727097396335583	96.3716106238429	0.0557474111626792	0.0726779879362734	3.30079575596817	2.89050326878492	3.76835367449578	143	197	1.26821228664725e-21
SPBC23E6.06c	70	219	67	100	707	300	0.7	92.7800426417076	0.30975954738331	41.0564343069993	0.241960644014527	0.421677381194844	2.25981735159817	1.71066175318271	2.98125908504755	40	130	0.021096632530394
SPBC23E6.07c	55	939	145	100	3185	300	0.55	72.8986049327703	0.294819466248038	39.0762323572834	0.0441841743031991	0.0774622629486386	1.86554845580405	1.40726595155689	2.46717307491414	35	120	1
SPNCRNA.1645	24	381	192	100	2636	300	0.24	31.8103003342998	0.14453717754173	19.1573792794768	0.0407323855174075	0.0966093281160308	1.66047244094488	1.07370568223886	2.54662188913857	15	109	1
SPBC23E6.10c	47	170	29	100	1108	300	0.47	62.2951714880037	0.153429602888087	20.3360072835099	0.197476453228829	0.386074525319361	3.06329411764706	2.18803910177542	4.27770574053852	19	128	0.00029377112842116
SPBC211.02c	126	475	49	100	2784	300	1.26	167.004076755074	0.170617816091954	22.6141832177807	0.216874136592731	0.324259151435376	7.38492631578947	6.03777596274163	9.02737477596087	32	194	8.73307703751753e-39
SPNCRNA.445	585	1982	1649	100	429	300	5.85	775.376070648556	4.62004662004662	612.354460592289	0.268857547988402	0.324009546491813	1.2662209889001	1.15339888087024	1.39000095444988	563	122	1
SPBC211.03c	91	1508	367	100	4595	300	0.91	120.61405543422	0.328182807399347	43.4983069496953	0.0485460476323657	0.074927526648041	2.77284482758621	2.2306908887072	3.44291984947749	47	144	9.16981087233528e-08
SPBC211.04c	31	730	151	100	2759	300	0.31	41.0883045984705	0.264588619064879	35.0693476562142	0.0291215285117915	0.0615712007614759	1.1716301369863	0.803462971640328	1.69874942900912	27	104	1
SPBC211.07c	24	336	10	100	1197	300	0.24	31.8103003342998	0.280701754385965	37.2050296307599	0.0461066457086424	0.109745048910864	0.855	0.55189654913245	1.31364823546305	27	97	1
SPBC211.08c	32	424	112	100	1264	300	0.32	42.4137337790663	0.335443037974684	44.4605990959358	0.0517714073633311	0.109434381430016	0.953962264150943	0.654390589072505	1.3832505812754	33	99	1
SPNCRNA.1646	5	36	15	100	391	300	0.05	6.62714590297911	0.0920716112531969	12.2034400259462	0.047976302371859	0.369952422653469	0.543055555555556	0.187587342273969	1.44651397257506	8	97	1
SPBC1604.15	11	594	54	100	3245	300	0.11	14.5797209865541	0.183050847457627	24.2620934753134	0.00968253390046575	0.0344539038202918	0.600925925925926	0.314198225070114	1.11802917896847	17	94	1
SPBC1604.12	124	1082	111	100	2710	300	1.24	164.353218393882	0.399261992619926	52.9193495721284	0.0947347508203747	0.138543348198366	3.10573012939002	2.56731174723216	3.75452473617573	63	161	2.66323809295137e-12
SPBC1604.11	56	432	245	100	616	300	0.56	74.2240341133661	0.701298701298701	92.9521763015252	0.0971249432945806	0.172628767986192	0.798518518518519	0.598289650694616	1.06339321079494	64	92	1
SPBC1604.10	29	132	83	100	568	300	0.29	38.4374462372789	0.232394366197183	30.8022274363818	0.143896046554234	0.333559584372087	1.24787878787879	0.817329544428047	1.89461843923346	24	105	1
SPNCRNA.1647	4	23	5	100	1277	300	0.04	5.30171672238329	0.0180109631949883	2.38722561892748	0.0510340464290798	0.529307342558426	2.22086956521739	0.65170477289935	6.7592547644711	1	103	1
SPBC1604.07	1	1571	83	100	1696	300	0.01	1.32542918059582	0.926297169811321	122.774129877125	3.32081964479623e-05	0.00413811923998929	0.0107956715467855	0.00056321101175744	0.0701825023102184	48	53	1
SPBC1604.05	473	3369	299	100	1721	300	4.73	626.928002421824	1.95758280069727	259.463736747666	0.127361432352726	0.154754723847262	2.41624517661027	2.19189025079041	2.66332879741137	379	194	3.76164554081889e-13
SPBC1604.04	9	232	24	100	1291	300	0.09	11.9288626253624	0.179705654531371	23.8187118433951	0.0186751140411462	0.0776651909298444	0.500818965517241	0.241095722271198	1.00265761490429	16	93	1
SPBC1604.01	13	258	12	100	2488	300	0.13	17.2305793477457	0.103697749196141	13.7444022746673	0.0276144053454123	0.0900222049861186	1.25364341085271	0.687046404993857	2.23975246005463	10	103	1
SPNCRNA.1649	21	338	44	100	681	300	0.21	27.8340127925123	0.49632892804699	65.7848844407325	0.0389184514257476	0.0981811986124377	0.42310650887574	0.265034654209341	0.6686139625507	40	81	1
SPNCRNA.20	21	84	215	100	286	300	0.21	27.8340127925123	0.293706293706294	38.9286892202969	0.15042237316373	0.411839960564545	0.715	0.430207987248267	1.1778622872146	27	94	1
SPBC1677.03c	55	1094	119	100	2110	300	0.55	72.8986049327703	0.518483412322275	68.7213044346839	0.0379668770884948	0.0664115511140739	1.06078610603291	0.801101106567241	1.40128372850696	52	103	1
SPBC26H8.02c	40	382	35	100	1850	300	0.4	53.0171672238329	0.206486486486486	27.3683214587894	0.0745309823431331	0.146563777641964	1.93717277486911	1.37882317334796	2.71142988637633	23	117	1
SPBC26H8.04c	33	879	30	100	4705	300	0.33	43.7391629596622	0.18682252922423	24.762003182651	0.0260836975794655	0.053754225279166	1.76638225255973	1.22723797111385	2.52913629938476	20	113	1
SPBC26H8.05c	10	127	24	100	1165	300	0.1	13.2542918059582	0.109012875536481	14.4488846296712	0.0389841419192954	0.154222202979091	0.917322834645669	0.454165253359792	1.79668866470641	10	100	1
SPSNRNA.07	667	527	5282	90	37	300	7.41111111111111	982.29029273046	14.2432432432432	1887.84102209189	1.12719710729713	1.42115216820228	0.520324689015391	0.463403255222153	0.584251446927605	707	50	1
SPBC26H8.13c	62	299	59	100	986	300	0.62	82.176609196941	0.303245436105477	40.1930349896705	0.156200933009934	0.274775508995657	2.04454849498328	1.54014119947795	2.70928651869718	37	125	0.300207528298534
SPBC26H8.14c	48	170	98	100	300	300	0.48	63.6206006685995	0.566666666666667	75.1076535670966	0.20226026930395	0.393191062532146	0.847058823529412	0.606780807911851	1.17957318759644	53	95	1
SPBC26H8.16	61	89	21	100	681	300	0.61	80.8511800163452	0.130690161527166	17.3220553704887	0.488516855511589	0.960781189412222	4.66752808988764	3.32679978603392	6.54291989989723	18	143	2.74091405033146e-10
SPBC26H8.07c	180	1676	250	100	1681	300	1.8	238.577252507248	0.997025580011898	132.148679754824	0.0918076497837449	0.125588462965407	1.80536992840095	1.54328659286475	2.11114206244849	139	141	0.0148335040578625
SPBC26H8.08c	267	1033	141	100	1414	300	2.67	353.889591219085	0.730551626591231	96.829444381576	0.225398894919946	0.296338248295021	3.65477250726041	3.18714037416804	4.19022283089159	154	213	1.37797267584477e-24
SPBC26H8.09c	17	455	562	100	1973	300	0.17	22.532296070129	0.230613279270147	30.5661569777547	0.0222725861992933	0.0617930800898275	0.737164835164835	0.439438125712056	1.2191774701723	21	96	1
SPBC26H8.11c	169	1277	413	100	719	300	1.69	223.997531520694	1.77607788595271	235.406545705266	0.112343778121028	0.155833407685842	0.951534847298356	0.807751764690192	1.1204422012612	172	97	1
SPNCRNA.111	6	253	34	100	3485	300	0.06	7.95257508357494	0.072596843615495	9.62219749471286	0.00954180402537704	0.055053456084004	0.826482213438735	0.33253187028439	1.91861294452754	7	99	1
SPBC32C12.03c	56	858	149	100	1820	300	0.56	74.2240341133661	0.471428571428571	62.4845185138031	0.0493194777446079	0.0861742504470617	1.18787878787879	0.897614494951863	1.56837135813652	49	107	1
SPBC3B9.02c	23	164	42	100	1173	300	0.23	30.4848711537039	0.139812446717818	18.5311496690294	0.0883492386033598	0.220750640130201	1.64506097560976	1.03633656881741	2.58940500872726	15	108	1
SPNCRNA.1654	1	13	10	100	679	300	0.01	1.32542918059582	0.0191458026509573	2.53764055195077	0.00375396436557918	0.55840707127902	0.522307692307692	0.0254894180422827	3.79158401398454	1	100	1
SPBC3B9.06c	42	472	69	100	1042	300	0.42	55.6680255850246	0.452975047984645	60.0386346680641	0.0640332310903301	0.123219554171915	0.927203389830508	0.667226267961239	1.28394775447135	44	98	1
SPBC3B9.07c	35	745	238	100	776	300	0.35	46.3900213208538	0.960051546391753	127.248033446377	0.0329494549230974	0.0666669297138307	0.364563758389262	0.255687770203236	0.517335374579327	66	69	1
SPBC3B9.08c	163	254	75	100	963	300	1.63	216.044956437119	0.263759086188993	34.959398948218	0.524601766639486	0.784841920094597	6.17988188976378	5.05191501273826	7.55802769051096	54	209	1.26006520363933e-33
SPBC3B9.22c	27	199	22	100	1119	300	0.27	35.7865878760872	0.177837354781055	23.5710819426782	0.0888165156725009	0.205892902440256	1.51824120603015	0.993856810375285	2.30394157830646	19	108	1
SPBC3B9.11c	77	376	47	100	1246	300	0.77	102.058046905878	0.301765650080257	39.9968998317841	0.159005914346258	0.263408148610524	2.55164893617021	1.98121369275438	3.28206553168713	41	136	9.92371646043545e-05
SPBC3B9.13c	241	1694	1283	100	485	300	2.41	319.428432523593	3.49278350515464	462.943717923572	0.124012198808255	0.163168750250189	0.689994096812279	0.601459164220038	0.791368438713417	265	76	1
SPBC3B9.14c	27	231	710	100	1168	300	0.27	35.7865878760872	0.19777397260274	26.213539445003	0.0767873051145575	0.176721732778232	1.36519480519481	0.896875723738031	2.06410983884975	20	107	1
SPBC3B9.15c	23	2371	100	100	4014	300	0.23	30.4848711537039	0.590682610861983	78.2907968906999	0.00628248381811967	0.0148420469563453	0.389380008435259	0.252178900459323	0.595759764827701	45	78	1
SPBC3B9.16c	26	1551	99	100	3420	300	0.26	34.4611586954914	0.453508771929825	60.1093759971965	0.0111406819939499	0.0250337172680308	0.57330754352031	0.381011324193087	0.856153130566653	39	87	1
SPBC3B9.18c	128	189	71	100	519	300	1.28	169.654935116265	0.364161849710983	48.2670742066687	0.537780538810899	0.852639761277979	3.51492063492063	2.79108099642856	4.42520036103271	60	168	6.94247176612407e-12
