Cdk9as_3MBPP1_18C_combined_pr_counts	Cdk9as_3MBPP1_18C_combinedgb_counts	Cdk9as_3MBPP1_18C_combinedterm_counts	Cdk9as_3MBPP1_18C_combinedpr_map	Cdk9as_3MBPP1_18C_combinedgb_map	Cdk9as_3MBPP1_18C_combinedterm_map	Cdk9as_3MBPP1_18C_combinedpr_density	Cdk9as_3MBPP1_18C_combinedpr_densityRPKM	Cdk9as_3MBPP1_18C_combinedgb_density	Cdk9as_3MBPP1_18C_combinedgb_densityRPKM	Cdk9as_3MBPP1_18C_combinedpause_index_CI_low	Cdk9as_3MBPP1_18C_combinedpause_index_CI_high	Cdk9as_3MBPP1_18C_combinedpause_index_scaled	Cdk9as_3MBPP1_18C_combinedpause_index_CI_low_scaled	Cdk9as_3MBPP1_18C_combinedpause_index_CI_high_scaled	Cdk9as_3MBPP1_18C_combined_ExpPR	Cdk9as_3MBPP1_18C_combined_ExpGB	Cdk9as_3MBPP1_18C_combinedFexact_Pval
SPBC3E7.13c	27	317	241	100	725	300	0.27	35.1601368432526	0.437241379310345	56.9387656669787	0.0562982365280803	0.127976126811957	0.617507886435331	0.408162214828583	0.927826919386691	38	89	1
SPBC3E7.15c	35	1324	99	100	2926	300	0.35	45.5779551671793	0.452494873547505	58.9251173140761	0.0186064558048446	0.0373773261774232	0.773489425981873	0.544424896849752	1.0936605639514	42	93	1
SPBC3E7.16c	97	3307	23	100	1996	300	0.97	126.316047177611	1.65681362725451	215.754792066793	0.0238381104833039	0.0360541454320527	0.585461143029937	0.475808685246746	0.719640742823772	122	75	1
SPBC4F6.05c	63	918	18	100	1467	300	0.63	82.0403193009227	0.625766871165644	81.4890697116965	0.0527024278396747	0.0891918120627943	1.00676470588235	0.773144616408028	1.30844388296119	62	101	1
SPBC4F6.07c	60	742	14	100	2038	300	0.6	78.1336374294502	0.364082433758587	47.4118081228754	0.0615835201019793	0.105957715142395	1.64797843665768	1.25507213967834	2.15941823460201	42	118	1
SPBC4F6.08c	2	97	51	100	531	300	0.02	2.60445458098167	0.182674199623352	23.78833280181	0.00351919897769047	0.0847316300873428	0.109484536082474	0.0186869465715364	0.44992495576379	15	87	1
SPBC4F6.11c	5	311	6	100	1537	300	0.05	6.51113645245418	0.202342225113858	26.3495567561906	0.0058739219184415	0.0402157193221675	0.247106109324759	0.0902821798864459	0.618115605981715	17	88	1
SPBC4F6.13c	62	1597	32	100	2220	300	0.62	80.7380920104319	0.719369369369369	93.6782424735976	0.0298620920612061	0.0503706792003611	0.861865998747652	0.662938443758775	1.11822907824802	67	95	1
SPBC4F6.15c	333	144	8	100	1273	300	3.33	433.641687733449	0.11311861743912	14.7306150691815	1.89341195553546	2.82545984530626	29.438125	24.1031341939664	35.9681038307487	44	389	9.61016022151231e-153
SPBC4F6.16c	47	1323	645	100	1789	300	0.47	61.2046826530693	0.73951928451649	96.302219414163	0.0262528872004159	0.0479255284424533	0.635547996976568	0.469664152015441	0.85738770383549	62	85	1
SPSNORNA.26	294	107	824	100	34	300	2.94	382.854823404306	3.14705882352941	409.818588477999	2.18994117892409	3.44974342393964	0.934205607476636	0.744580000834189	1.17291276413948	298	96	1
SPBC4F6.17c	99	768	13	100	2343	300	0.99	128.920501758593	0.327784891165173	42.6850430685857	0.103958977011487	0.15968985641922	3.0202734375	2.43575883137915	3.74153333590234	49	150	1.18573029316695e-09
SPBC4F6.18c	127	3883	95	100	1414	300	1.27	165.382865892336	2.74611032531825	357.605980832809	0.0272937721811761	0.039166178254916	0.462472315220191	0.385933938641831	0.553809760524513	166	61	1
SPBC18A7.02c	16	940	5	100	3156	300	0.16	20.8356366478534	0.297845373891001	38.7862374227309	0.0100281015757048	0.0284405353014109	0.537191489361702	0.316486885729243	0.897583294112529	26	90	1
SPBC336.16	5	16	117	100	249	300	0.05	6.51113645245418	0.0642570281124498	8.3677255613869	0.100317443392901	0.906568351282525	0.778125	0.249790434048322	2.25735519469349	6	99	1
SPBC336.05c	7	99	1	100	2872	300	0.07	9.11559103343586	0.0344707520891365	4.48887540942176	0.030126091916352	0.157425662298524	2.03070707070707	0.865221359837629	4.52126502121362	3	104	1
SPBC336.06c	6	308	20	100	1359	300	0.06	7.81336374294502	0.22663723325975	29.5133190192184	0.00785224298067138	0.0451328470565535	0.26474025974026	0.106711982107324	0.613355391498562	19	87	1
SPNCRNA.1546	6	407	4	100	3656	300	0.06	7.81336374294502	0.111323851203501	14.496895711974	0.00595442854187731	0.0340787317310998	0.538968058968059	0.217693907491034	1.24591843208901	10	96	1
SPBC336.09c	264	731	15	100	1993	300	2.64	343.788004689581	0.366783743100853	47.7635799974311	0.31293898270296	0.416714208978171	7.19770177838577	6.23687392527	8.30511418493494	97	267	4.83602608901431e-60
SPBC336.10c	24	1132	899	93	400	300	0.258064516129032	33.6058655610539	2.83	368.530323208907	0.0138305205493612	0.0322249517660462	0.0911888749572552	0.0594861098897255	0.138601943079768	86	31	1
SPBC336.12c	15	453	2	100	2872	300	0.15	19.5334093573626	0.157729805013928	20.5400056612935	0.0190642220143697	0.05653367446897	0.950993377483444	0.547524456252699	1.62364713074882	15	100	1
SPBC336.13c	8	120	12	100	849	300	0.08	10.4178183239267	0.141342756183746	18.4060394415666	0.0302400995622206	0.140744361880703	0.566	0.256738445283253	1.19491963236717	13	95	1
SPBC336.14c	33	451	37	100	2284	300	0.33	42.9735005861976	0.197460595446585	25.7138576187114	0.0505171952997395	0.105441938848434	1.67121951219512	1.15381274064605	2.40829388329824	21	112	1
SPBC685.04c	24	293	42	100	788	300	0.24	31.2534549717801	0.371827411167513	48.4203802174892	0.0527585094054568	0.126131124962856	0.645460750853242	0.415737054114999	0.993913264707303	33	91	1
SPBC685.07c	110	1361	281	100	409	300	1.1	143.245001953992	3.32762836185819	433.332846542305	0.0662182410720224	0.0985670336531655	0.330565760470242	0.270832605984572	0.403139167641447	161	49	1
SPBC32F12.01c	82	1801	44	100	1888	300	0.82	106.782637820249	0.953919491525424	124.221999479555	0.0362512974862453	0.0571090063541946	0.859611327040533	0.684424496540312	1.07821803996719	88	94	1
SPBC32F12.03c	65	656	142	100	524	300	0.65	84.6447738819044	1.25190839694656	163.026927969845	0.0761296695353845	0.128729684056737	0.519207317073171	0.398919468365415	0.674543544457301	91	74	1
SPBC32F12.05c	6	308	41	100	936	300	0.06	7.81336374294502	0.329059829059829	42.8510689605959	0.00785224298067138	0.0451328470565535	0.182337662337662	0.0734969942990841	0.422443448449341	26	80	1
SPBC32F12.07c	42	1844	19	100	2273	300	0.42	54.6935462006151	0.811262648482182	105.644836060937	0.0165607705545397	0.0312109515528844	0.517711496746204	0.376426314704687	0.709424928797062	63	79	1
SPBC32F12.08c	0	53	201	100	914	300	0	0	0.0579868708971554	7.55120857724446	0.00172214121145853	0.0919284576549814	0	0.015740370672731	0.84022610296653	5	95	1
SPNCRNA.39	18	1	12	100	43	300	0.18	23.4400912288351	0.0232558139534884	3.02843555928102	2.5577805473298	362.170886807323	7.74	1.09984563535181	155.733481327149	2	116	1
SPBC32F12.17	1	249	12	100	2964	300	0.01	1.30222729049084	0.0840080971659919	10.9397636751761	0.000208879570875835	0.0262355323421601	0.119036144578313	0.00619119048075974	0.777621178621626	7	94	1
SPNCRNA.1552	28	9	8	100	745	300	0.28	36.4623641337434	0.0120805369127517	1.57316048515672	1.4064480854638	7.08676757692996	23.1777777777778	10.4780382367053	52.7964184481282	1	127	5.94319867024682e-14
SPBC32F12.12c	46	987	27	100	1127	300	0.46	59.9024553625785	0.875776397515528	114.045992521247	0.0342672799719602	0.0631879378061553	0.525248226950355	0.386192245283991	0.71212805907537	68	78	1
SPBC19C7.01	16	198	193	100	1205	300	0.16	20.8356366478534	0.164315352697095	21.3975936528785	0.0468284827406343	0.137345987329327	0.973737373737374	0.564283217024644	1.65501914731839	16	100	1
SPBC19C7.04c	185	2436	9	100	1221	300	1.85	240.912048740805	1.995085995086	259.805542967705	0.0652070832295173	0.0884156797481581	0.927278325123153	0.796178486232407	1.07955544972501	189	96	1
SPNCRNA.1554	4	108	766	100	715	300	0.04	5.20890916196335	0.151048951048951	19.6700066255959	0.0116360735311093	0.104122013514932	0.264814814814815	0.0831979257474314	0.744472396631767	13	91	1
SPBC19C7.07c	40	421	25	100	1026	300	0.4	52.0890916196335	0.410331384015595	53.4344726409983	0.0677298298718348	0.132780945120632	0.974821852731591	0.694908054485025	1.36233249693768	40	100	1
SPBC19C7.08c	53	602	119	100	1775	300	0.53	69.0180463960144	0.339154929577465	44.1656805000272	0.0657833924144419	0.117534401642329	1.56270764119601	1.16765521535634	2.08623562915133	38	115	1
SPBC19C7.09c	0	534	25	100	2902	300	0	0	0.184011026878015	23.9624180951794	0.000170277408796225	0.00898387733871797	0	0.00494145040326646	0.260712120369596	15	85	1
SPBC19C7.12c	166	1964	6	100	4379	300	1.66	216.169730221479	0.448504224708838	58.4054441316283	0.0718987768724028	0.0993158739457373	3.70119144602851	3.14844743924252	4.34904212008384	82	184	4.04352042994276e-21
SPBP19A11.02c	14	193	13	100	1059	300	0.14	18.2311820668717	0.182247403210576	23.7327542081899	0.0404556738828628	0.127665309612171	0.768186528497409	0.428425586419517	1.35197562879289	17	97	1
SPBP19A11.03c	149	2883	41	100	2781	300	1.49	194.031866283135	1.03667745415318	134.998967223484	0.0436778163787515	0.0611210279920239	1.43728407908429	1.21468007349308	1.69977578845818	126	123	1
SPBP19A11.04c	29	2229	215	100	6953	300	0.29	37.7645914242343	0.320581044153603	41.7469384510869	0.00885270138820286	0.0189979844524724	0.904607447285778	0.615528327521745	1.32092985898041	31	98	1
SPAP19A11.05c	26	544	117	100	1074	300	0.26	33.8579095527618	0.506517690875233	65.960116017413	0.031563922019596	0.0718334556278023	0.513308823529412	0.338996522490462	0.771491313442596	42	84	1
SPNCRNA.1556	1	0	2	100	78	300	0.01	1.30222729049084	0	0	0.0577765545925511	8.27870929775896	NA	0.0450657125821899	6.45739325225199	0	101	1
SPNCRNA.1557	2	129	16	100	1749	300	0.02	2.60445458098167	0.0737564322469983	9.60476389212795	0.00265583200912797	0.0634183191260096	0.271162790697674	0.0464505018396483	1.10918640151391	7	95	1
SPBP19A11.07c	5	168	9	100	2473	300	0.05	6.51113645245418	0.0679336837848767	8.84650969682412	0.0108038849399176	0.0749788460419958	0.736011904761905	0.267180074564161	1.85422686261856	6	99	1
SPBP4H10.05c	61	1715	51	100	1267	300	0.61	79.4358647199411	1.35359116022099	176.268334900693	0.0273098804704347	0.0462288157399267	0.45065306122449	0.346016185560408	0.585719095424872	92	69	1
SPBP4H10.06c	4	689	125	100	3666	300	0.04	5.20890916196335	0.187943262411348	24.4744845375937	0.00185403727937828	0.0160214915745219	0.212830188679245	0.0679690066620077	0.587347881121971	16	88	1
SPNCRNA.1558	4	55	1	100	2784	300	0.04	5.20890916196335	0.0197557471264368	2.57264730520819	0.0224341146761097	0.208790067569031	2.02472727272727	0.624565752582894	5.81271548112182	2	102	1
SPNCRNA.1560	10	55	2	100	3456	300	0.1	13.0222729049084	0.0159143518518519	2.07241032919549	0.0871295369011346	0.368718548832114	6.28363636363636	3.01119679530321	12.7429130476379	1	109	0.128969600166484
SPBP4H10.11c	142	5694	65	100	2489	300	1.42	184.916275249699	2.28766572920852	297.906074409595	0.0210350538775956	0.0295491724218745	0.620720056199508	0.523562491013355	0.735478901580457	168	74	1
SPBP4H10.14c	99	2496	53	100	1591	300	0.99	128.920501758593	1.56882463859208	204.296625836903	0.0322708400916549	0.0487011177524901	0.631045673076923	0.513429065858229	0.774834783442117	121	78	1
SPNCRNA.1562	3	220	23	100	1060	300	0.03	3.90668187147251	0.207547169811321	27.0273588592438	0.00349295273829814	0.043875826679104	0.144545454545455	0.0370252990259603	0.465083762798502	17	86	1
SPBP4H10.16c	56	481	41	100	1046	300	0.56	72.9247282674869	0.459847036328872	59.8825360158788	0.0873812476459145	0.154772661740421	1.21779625779626	0.914007850376266	1.61892204180481	49	107	1
SPBP4H10.17c	8	597	352	100	1242	300	0.08	10.4178183239267	0.480676328502415	62.5949832868784	0.00619949098483381	0.027701070165772	0.16643216080402	0.076997678031636	0.344047291458889	35	73	1
SPBP4H10.18c	9	530	62	100	837	300	0.09	11.7200456144175	0.633213859020311	82.4588367933266	0.008237628082096	0.0337225289671097	0.142132075471698	0.0689489470471435	0.282257567454708	42	67	1
SPBP4H10.19c	5	288	20	100	1463	300	0.05	6.51113645245418	0.196855775803144	25.63509635416	0.0063391710802531	0.0434564656215534	0.253993055555556	0.0927420729041028	0.635768092043327	17	88	1
SPBP4H10.21c	16	129	62	100	611	300	0.16	20.8356366478534	0.211129296235679	27.4938331380226	0.0710966462039263	0.213212339358225	0.757829457364341	0.43440050830599	1.30272739347876	20	96	1
SPBC1703.01c	4	248	27	100	822	300	0.04	5.20890916196335	0.301703163017032	39.2886092508184	0.00512296592290443	0.0447855110431418	0.13258064516129	0.0421107798862744	0.368136900774626	24	80	1
SPBC1703.03c	51	638	10	100	2088	300	0.51	66.4135918150327	0.305555555555556	39.7902783205534	0.0594462966762753	0.107207840779694	1.66909090909091	1.24123867460063	2.23849971548002	35	116	1
SPNCRNA.1563	14	199	3	100	2166	300	0.14	18.2311820668717	0.0918744228993536	11.9641380797635	0.0392594451956525	0.12373879674465	1.52381909547739	0.850359582937834	2.68018233748912	9	105	1
SPBC1703.08c	6	112	3	100	1596	300	0.06	7.81336374294502	0.0701754385964912	9.13843712625149	0.0212810235335566	0.126103464801708	0.855	0.339645135595564	2.01261129823526	6	100	1
SPNCRNA.1564	2	63	35	100	1060	300	0.02	2.60445458098167	0.0594339622641509	7.73965276423799	0.00537612650722748	0.131780470233098	0.336507936507936	0.0569869409766113	1.39687298447084	5	97	1
SPBC1703.13c	202	3575	139	100	1152	259	2.02	263.049912679149	3.10329861111111	404.12001419312	0.0489056187920278	0.0652598138661811	0.65092027972028	0.56339272848416	0.751793055738406	228	74	1
SPBC1703.14c	15	558	5	100	2662	300	0.15	19.5334093573626	0.20961682945154	27.2968755857959	0.0155029395677565	0.0458157731735639	0.715591397849462	0.412688251293678	1.21961588188027	19	96	1
SPBC1703.15c	30	500	7	100	2067	300	0.3	39.0668187147251	0.241896468311563	31.5004182508669	0.0407435693236389	0.0878329684200072	1.2402	0.842169577919615	1.81550745724155	25	105	1
SPNCRNA.1565	1	69	40	100	1261	300	0.01	1.30222729049084	0.0547184773988898	7.12558945629403	0.000746725053376051	0.096114337170904	0.182753623188406	0.009416202923072	1.2120017917251	5	96	1
SPNCRNA.1566	8	73	7	100	1863	300	0.08	10.4178183239267	0.0391841116478798	5.10266195415089	0.0489452278447411	0.235251333153775	2.04164383561644	0.911849594747527	4.38273233665483	4	104	1
SPBC2A9.04c	87	1075	21	100	2663	300	0.87	113.293774272703	0.403680060082614	52.568319086656	0.0646344163677454	0.101215096509339	2.15517209302326	1.72121450787306	2.69535802004369	53	134	0.00274415077678255
SPBC2A9.05c	11	547	408	100	1545	300	0.11	14.3245001953992	0.354045307443366	46.1047461422969	0.0105091605072963	0.0374341312471474	0.310694698354662	0.162366529837728	0.578357327768428	29	82	1
SPBC2A9.06c	16	487	27	100	925	300	0.16	20.8356366478534	0.526486486486486	68.5605070777338	0.0192759841053085	0.0551309092317717	0.303901437371663	0.178302852974103	0.509960910393888	40	76	1
SPBC2A9.07c	16	194	79	100	1598	300	0.16	20.8356366478534	0.121401752190238	15.8092674815533	0.0477737333126417	0.140239589972022	1.3179381443299	0.763424258336014	2.24102864775292	12	104	1
SPBC2A9.14	9	73	32	100	505	300	0.09	11.7200456144175	0.144554455445545	18.824275684323	0.0576617848925312	0.254543256041945	0.622602739726027	0.291192013707282	1.28544344301182	13	96	1
SPBC2A9.08c	80	1005	26	100	1311	300	0.8	104.178183239267	0.766590389016018	99.8274925204646	0.0629551105529237	0.100515912203781	1.04358208955224	0.825341499348829	1.31776360899157	78	102	1
SPBC2A9.11c	12	99	11	100	1309	300	0.12	15.62672748589	0.0756302521008403	9.84877782724162	0.0633451176171597	0.226724762875595	1.58666666666667	0.829187589608621	2.96782714604154	7	105	1
SPBC2D10.03c	33	113	16	100	493	300	0.33	42.9735005861976	0.22920892494929	29.8482117293032	0.194356293350977	0.43692534408693	1.43973451327434	0.958176526220315	2.15404194634856	24	109	1
SPNCRNA.573	1	4	2	100	1245	300	0.01	1.30222729049084	0.00321285140562249	0.418386278069345	0.0106420142837121	2.34682041637603	3.1125	0.132493077832216	29.2179141838815	0	101	1
SPBC2D10.07c	87	153	12	100	531	300	0.87	113.293774272703	0.288135593220339	37.5218032853292	0.43330809662685	0.745706944323062	3.01941176470588	2.30086599308857	3.95970387435546	41	146	1.3871729996797e-06
SPBC2D10.08c	28	498	185	100	637	300	0.28	36.4623641337434	0.781789638932496	101.806780324087	0.0376651825769754	0.0833761082936609	0.358152610441767	0.239927213015333	0.53110580983062	56	72	1
SPBC2D10.10c	422	2597	90	100	1077	300	4.22	549.539916587133	2.41132776230269	314.009681838877	0.146407659933947	0.180331807770133	1.75007316134001	1.57681049748861	1.94217356968434	368	154	0.00264110067257025
SPBC2D10.11c	127	1570	47	100	1186	300	1.27	165.382865892336	1.32377740303541	172.38590607678	0.0672186459249758	0.0972811479335378	0.959375796178344	0.797213140670213	1.15375441449176	129	98	1
SPBC2D10.14c	12	739	33	100	4536	300	0.12	15.62672748589	0.162918871252205	21.2157400280584	0.0087549828822749	0.0293960820878236	0.736562922868741	0.397126023539989	1.33340628350368	15	97	1
SPBC2D10.15c	12	196	27	100	919	300	0.12	15.62672748589	0.213275299238302	27.7732915055717	0.0325649191444251	0.112417125835822	0.56265306122449	0.299271606937266	1.0331133864312	19	93	1
SPNCRNA.1569	8	18	22	100	395	300	0.08	10.4178183239267	0.0455696202531646	5.93420031109748	0.177689323228589	1.07889365108109	1.75555555555556	0.701872826752925	4.2616299217703	4	104	1
SPNCRNA.1570	58	115	9	100	2193	300	0.58	75.5291828484685	0.0524395804833561	6.8288252807317	0.363303929278632	0.699177620529111	11.060347826087	7.9672551690804	15.3329652182034	7	151	1.87789816163467e-26
SPBC2D10.19c	22	168	147	100	296	300	0.22	28.6490003907984	0.567567567567568	73.9101975683988	0.0817530292990336	0.207864377095958	0.387619047619048	0.241988966725139	0.615278556204035	44	78	1
SPBC15D4.01c	16	555	13	100	2141	300	0.16	20.8356366478534	0.25922466137319	33.7569428408414	0.0169320324599678	0.0483236547113827	0.617225225225225	0.36251481496791	1.0346094473707	23	93	1
SPNCRNA.1571	1	140	53	100	3106	300	0.01	1.30222729049084	0.0450740502253702	5.86966582964318	0.000370462202614252	0.0468720967405914	0.221857142857143	0.0115065560131987	1.45584732476277	4	97	1
SPNCRNA.1573	5	15	42	100	1362	300	0.05	6.51113645245418	0.0110132158590308	1.43417102476964	0.106112211331668	0.976735634575153	4.54	1.44524831833732	13.3031393429136	1	104	1
SPBC15D4.07c	54	1124	24	100	2228	300	0.54	70.3202736865052	0.504488330341113	65.6958471504354	0.0361954890715496	0.0636103233330811	1.07039145907473	0.806435496514126	1.41723800386105	51	103	1
SPBC15D4.08c	38	105	376	100	232	300	0.38	49.4846370386518	0.452586206896552	58.9370109920422	0.245397941020159	0.532012563523629	0.839619047619047	0.569323223166769	1.23426914737482	42	96	1
SPBC15D4.09c	24	1892	30	100	1764	300	0.24	31.2534549717801	1.07256235827664	139.671997370106	0.00828994870506789	0.0192447898344411	0.223763213530655	0.146234695157398	0.339478092679542	64	60	1
SPBC15D4.10c	23	444	34	100	1447	300	0.23	29.9512276812892	0.306841741534209	39.9577689687582	0.0332448001880392	0.0799996038981657	0.749572072072072	0.481052258720927	1.15759426840646	28	95	1
SPBC15D4.11c	1	74	111	100	889	300	0.01	1.30222729049084	0.0832395950506187	10.8396872324322	0.000696880525014842	0.0894938242238789	0.120135135135135	0.00619526786738195	0.795600097350283	7	94	1
SPBC15D4.12c	2	2	9	100	36	300	0.02	2.60445458098167	0.0555555555555556	7.23459605828243	0.101199373606884	9.88148408788154	0.36	0.0364317744984781	3.55733427163736	5	97	1
SPBC15D4.13c	4	45	17	100	629	300	0.04	5.20890916196335	0.0715421303656598	9.31641145820153	0.0271963397809832	0.257605273600223	0.559111111111111	0.171064977222385	1.6203371709454	6	98	1
SPNCRNA.1577	15	122	3	100	1091	300	0.15	19.5334093573626	0.111824014665445	14.5620283629589	0.0691290870228938	0.215151982580515	1.34139344262295	0.754198339419772	2.34730812995342	11	104	1
SPBC13E7.03c	116	4115	13	100	4189	300	1.16	151.058365696937	0.982334686082597	127.922303661251	0.0233327905651971	0.0340304179962601	1.1808602673147	0.977410596776107	1.42553420986333	107	109	1
SPBC13E7.08c	78	1367	2	100	2435	300	0.78	101.573728658285	0.561396303901437	73.1065587721139	0.0451022201933729	0.0720844113447441	1.38939283101683	1.09823906170863	1.75525541624452	63	115	1
SPBC13E7.10c	20	401	2	100	2240	300	0.2	26.0445458098167	0.179017857142857	23.3121939056619	0.0309474576967534	0.0794975588938657	1.11720698254364	0.693223052407275	1.78074531922259	18	102	1
SPNCRNA.1578	4	27	29	100	670	300	0.04	5.20890916196335	0.0402985074626866	5.24778161839591	0.0440177542105628	0.444297058058884	0.992592592592593	0.294918953210771	2.97679028899452	4	100	1
SPBC30D10.16	31	530	1	100	1221	300	0.31	40.3690460052159	0.434070434070434	56.5258365241723	0.0399930071488504	0.0850597894795522	0.714169811320755	0.488314617287463	1.03858002954533	39	92	1
SPBC30D10.15	64	948	45	100	1449	300	0.64	83.3425465914136	0.65424430641822	85.1974790466055	0.0519630961393088	0.0875441847614499	0.978227848101266	0.752945263058584	1.26851523719341	64	100	1
SPBC30D10.14	12	193	41	100	713	300	0.12	15.62672748589	0.270687237026648	35.2496307243663	0.0330617259414118	0.114198470522655	0.443316062176166	0.235730105962266	0.81423509482653	23	89	1
SPBC30D10.11	4	329	19	100	2334	300	0.04	5.20890916196335	0.140959725792631	18.3561601787269	0.00386976847809332	0.0336797132635054	0.283768996960486	0.090320396278698	0.786084507570217	12	92	1
SPBC30D10.08	4	181	18	100	870	300	0.04	5.20890916196335	0.208045977011494	27.0923148941197	0.00699735608573694	0.0615813786252969	0.192265193370166	0.0608769979459114	0.535757994040083	17	87	1
SPBC30D10.06	98	1227	6	100	2671	300	0.98	127.618274468102	0.459378509921378	59.8215232284634	0.0646514616161896	0.0985725910992512	2.13331703341483	1.72684053976842	2.632873908261	62	136	0.00140814729510266
SPBC30D10.04	14	100	25	100	732	300	0.14	18.2311820668717	0.136612021857924	17.7899903072519	0.0766714554834955	0.251124020812572	1.0248	0.561235054139187	1.83822783234802	13	101	1
SPBC30D10.02	6	224	74	100	639	300	0.06	7.81336374294502	0.350547730829421	45.6492821705708	0.0107628910475076	0.0622703086005852	0.171160714285714	0.0687748737935735	0.397907271957739	27	79	1
SPBC1778.01c	70	2281	64	100	1293	300	0.7	91.1559103343586	1.76411446249033	229.727799660448	0.0240083270856878	0.0391607794386019	0.396799649276633	0.310427669217943	0.506348878141122	108	62	1
SPBC1778.03c	8	308	5	100	1920	300	0.08	10.4178183239267	0.160416666666667	20.8898961182905	0.0119601220541352	0.0539627379692134	0.498701298701299	0.229634343439396	1.0360845690089	14	94	1
SPBC1778.05c	24	943	28	100	2684	300	0.24	31.2534549717801	0.351341281669151	45.7526205265596	0.0165875140508464	0.0387192791970491	0.683096500530223	0.445208877124718	1.0392254536488	32	92	1
SPBC1778.06c	74	2381	4	100	2366	103	0.74	96.3648194963219	1.00633981403212	131.04831693401	0.0244824593909578	0.0393927539335198	0.735338093238135	0.579254989190061	0.932032558067077	87	87	1
SPBC1778.08c	36	656	28	100	922	300	0.36	46.8801824576701	0.711496746203905	92.6530480002157	0.0386373778257828	0.0775924767153651	0.505975609756098	0.356236623553717	0.715402635315666	56	80	1
SPBC1778.10c	54	974	8	100	2078	300	0.54	70.3202736865052	0.468719923002887	61.0379875331124	0.0417273042578477	0.0734819979209601	1.15207392197125	0.867093382478075	1.52695591679755	49	105	1
SPBC4C3.09	40	1264	17	100	1488	300	0.4	52.0890916196335	0.849462365591398	110.619307471802	0.022788282616034	0.0437735460249211	0.470886075949367	0.339089645326586	0.651350364850826	64	76	1
SPBC4C3.08	12	63	22	100	1487	300	0.12	15.62672748589	0.0423671822461332	5.51717009421135	0.0975958058482115	0.363807863658121	2.83238095238095	1.4512496329629	5.40982293259626	4	108	1
SPBC4C3.07	183	2189	130	100	978	300	1.83	238.307594159823	2.23824130879346	291.469891501477	0.0716799831915045	0.0974643980832012	0.817606212882595	0.701030235612914	0.953201813253708	195	88	1
SPBC4C3.06	157	1346	259	100	2521	300	1.57	204.449684607061	0.533915113050377	69.5278831019701	0.0985150550985265	0.138038734491568	2.94054234769688	2.48356453903385	3.47995649653242	89	168	6.79093885554436e-13
SPNCRNA.1581	2	37	218	100	547	300	0.02	2.60445458098167	0.0676416819012797	8.80848441465466	0.0090128876830177	0.228949768930256	0.295675675675676	0.0493004956261068	1.2523552360485	6	96	1
SPBC4C3.12	40	1356	32	100	2684	300	0.4	52.0890916196335	0.50521609538003	65.7906186999096	0.0212495747965219	0.0407892652486251	0.791740412979351	0.570338587538647	1.0947838792731	46	94	1
SPBC4C3.03	5	1043	37	100	1583	300	0.05	6.51113645245418	0.658875552747947	85.8005725825611	0.00176087845519923	0.0119209916936897	0.0758868648130393	0.0278747059458038	0.188709298511107	41	64	1
SPBC405.02c	22	694	10	100	1693	300	0.22	28.6490003907984	0.409923213230951	53.3813195275039	0.0202196326171188	0.0492220365425806	0.536685878962536	0.342318380207822	0.83332907866589	35	87	1
SPBC405.03c	63	766	44	100	1298	300	0.63	82.0403193009227	0.590138674884438	76.8494687608614	0.0630525471070866	0.107074913899233	1.06754569190601	0.818422061449984	1.38983238241204	60	103	1
SPBC405.04c	32	1437	166	100	1096	300	0.32	41.6712732957068	1.31113138686131	170.73910733899	0.0154231486644327	0.0319755233662027	0.244064022268615	0.169037709362183	0.350451736093582	74	58	1
SPNCRNA.1582	0	24	48	100	2446	300	0	0	0.0098119378577269	1.27773732509322	0.0038226010111885	0.207313917589234	0	0.0935008207336708	5.07089842423267	0	100	1
SPNCRNA.541	1	17	18	100	2333	300	0.01	1.30222729049084	0.00728675525075011	0.948901154665419	0.0029153350293855	0.415929044001673	1.37235294117647	0.0680147662355637	9.70362459655903	0	101	1
SPNCRNA.1583	0	83	4	100	2075	300	0	0	0.04	5.20890916196335	0.00109800574614357	0.0583369154812046	0	0.0227836192324791	1.21049099623499	3	97	1
SPNCRNA.1584	3	49	1	100	1132	300	0.03	3.90668187147251	0.0432862190812721	5.63684957897977	0.0152478106937568	0.203683022181668	0.693061224489796	0.172605217053327	2.30569181109648	4	99	1
SPNCRNA.1585	0	19	10	100	776	300	0	0	0.0244845360824742	3.18844310816055	0.00484054272324269	0.264551414760663	0	0.0375626115323633	2.05291897854275	2	98	1
SPBC776.02c	26	2420	74	100	1993	300	0.26	33.8579095527618	1.21424987456096	158.122932412836	0.00714896720155955	0.0160242055364282	0.214123966942149	0.142478916327082	0.319362416341015	69	57	1
SPNCRNA.1586	2	42	1	100	3439	300	0.02	2.60445458098167	0.0122128525734225	1.5903909915852	0.00797536691687462	0.200526163723088	1.63761904761905	0.274272868271318	6.89609477043701	1	101	1
SPBC776.06c	38	661	17	100	2331	300	0.38	49.4846370386518	0.283569283569284	36.9271659808856	0.0408556289644125	0.080556268024443	1.34006051437216	0.952344711160455	1.87776660764977	30	108	1
SPBC776.08c	24	709	18	100	3484	300	0.24	31.2534549717801	0.203501722158439	26.5005496256603	0.0220228913961058	0.05159193217307	1.17935119887165	0.767277536240328	1.79746291690976	20	104	1
