WT_3MBPP1_combined_pr_counts	WT_3MBPP1_combinedgb_counts	WT_3MBPP1_combinedterm_counts	WT_3MBPP1_combinedpr_map	WT_3MBPP1_combinedgb_map	WT_3MBPP1_combinedterm_map	WT_3MBPP1_combinedpr_density	WT_3MBPP1_combinedpr_densityRPKM	WT_3MBPP1_combinedgb_density	WT_3MBPP1_combinedgb_densityRPKM	WT_3MBPP1_combinedpause_index_CI_low	WT_3MBPP1_combinedpause_index_CI_high	WT_3MBPP1_combinedpause_index_scaled	WT_3MBPP1_combinedpause_index_CI_low_scaled	WT_3MBPP1_combinedpause_index_CI_high_scaled	WT_3MBPP1_combined_ExpPR	WT_3MBPP1_combined_ExpGB	WT_3MBPP1_combinedFexact_Pval
SPBC19C2.15c	83	496	375	100	659	300	0.83	43.1246769221305	0.752655538694992	39.1060565540646	0.131692551290378	0.212379856236494	1.10276209677419	0.867853913003592	1.3995832525985	78	105	1
SPBC2F12.13	149	2825	94	100	2841	300	1.49	77.4165886915355	0.994368180218233	51.6648271247688	0.0445707238485583	0.0623812972979486	1.4984389380531	1.26625426453754	1.77225265623472	124	125	1
SPNCRNA.1456	63	222	54	100	1412	300	0.63	32.7331885071593	0.157223796033994	8.16894627522524	0.2123681686992	0.378596431321206	4.00702702702703	2.9986385420327	5.34578161025544	22	141	5.13105899825698e-10
SPBC2F12.17	31	82	165	100	204	300	0.31	16.1068070432054	0.401960784313726	20.8848541673441	0.244757108032797	0.581433544697366	0.771219512195122	0.499304500386906	1.18612443118263	37	94	1
SPBC2F12.10	3	1273	240	100	1601	300	0.03	1.55872326224568	0.795128044971893	41.3128193387206	0.000607768476920584	0.00752242751893544	0.0377297721916732	0.00973037331549855	0.120434064578156	45	58	1
SPNCRNA.1457	85	1285	13	100	3327	300	0.85	44.1638257636276	0.386233844304178	20.0677225927833	0.0527695117952847	0.0828157612565821	2.2007392996109	1.75564165742912	2.75528037700649	51	134	0.00148700218292266
SPBC2F12.04	374	1214	1127	100	468	300	3.74	194.320833359962	2.59401709401709	134.77849290358	0.273878558325605	0.346497900067892	1.44177924217463	1.28175165296383	1.62161017231773	342	132	1
SPNCRNA.1458	0	90	111	100	988	300	0	0	0.0910931174089069	4.73296537119134	0.00101239357055047	0.0537536843252837	0	0.0100024484770386	0.531086401133803	8	92	1
SPBC1D7.05	815	631	74	100	2147	300	8.15	423.453152910077	0.293898462971588	15.2702123657355	1.16253501802531	1.43502222857676	27.7306656101426	24.9596268370034	30.8099272475431	207	708	2.78873126441323e-288
SPNCRNA.1459	749	11731	1734	100	1486	300	7.49	389.161241140672	7.89434724091521	410.170089488651	0.0592591959473546	0.0687887764131391	0.948780155144489	0.88059165177769	1.02220121749925	753	96	1
SPBC1D7.04	1925	2694	1831	100	580	300	19.25	1000.18075994098	4.6448275862069	241.333360258038	0.67365724333133	0.757923554464789	4.14439495174462	3.90721201132172	4.39595661589578	1666	359	6.54466013090001e-43
SPBC1D7.03	147	4607	823	100	1839	300	1.47	76.3774398500383	2.50516585100598	130.162009591551	0.0269784910206462	0.0377173803541722	0.586787497286738	0.496134449869683	0.693622624713227	176	71	1
SPNCRNA.1460	0	38	9	100	1225	300	0	0	0.0310204081632653	1.61174106028125	0.00240594623539958	0.129094305004205	0	0.0294728413836449	1.58140523630151	3	97	1
SPBC1D7.01	101	2747	634	100	1180	300	1.01	52.4770164956046	2.32796610169492	120.955163881042	0.0299863307579129	0.0450383261202583	0.43385511467055	0.353838702943372	0.531452248219048	140	61	1
SPBC11G11.02c	131	1938	313	100	2216	300	1.31	68.0642491180614	0.874548736462094	45.4393153163678	0.0563982632616357	0.0809637495882534	1.49791537667699	1.24978551387785	1.7941566908757	107	124	1
SPBC11G11.06c	208	3945	446	100	1527	300	2.08	108.071479515701	2.58349705304519	134.231898484157	0.0457446126876771	0.0607508890862642	0.805110266159696	0.698520235740829	0.927666076347255	222	86	1
SPNCRNA.1462	2	58	6	100	1583	300	0.02	1.03914884149712	0.0366392924826279	1.90368391682985	0.00582839169848962	0.143495553135204	0.545862068965517	0.0922634405870906	2.27153460613028	3	99	1
SPBC18H10.04c	841	7324	512	100	1600	264	8.41	436.962087849539	4.5775	237.835191097653	0.106848137748054	0.123399077341935	1.83724740578919	1.70957020396886	1.97438523747096	772	169	1.22809066795377e-05
SPNCRNA.1463	5	113	2336	100	1690	300	0.05	2.5978721037428	0.0668639053254438	3.4740774878454	0.0159540815720965	0.112312429570001	0.747787610619469	0.269623978568431	1.89808005973302	6	99	1
SPNCRNA.17	15	5	25	100	213	300	0.15	7.7936163112284	0.0234741784037559	1.21965826466798	1.02381848742006	9.42398605636786	6.39	2.18073337820472	20.0730903000635	2	113	1
SPBC18H10.06c	49	294	80	100	1078	300	0.49	25.4591466166794	0.272727272727273	14.1702114749607	0.121689144369855	0.227665544020994	1.79666666666667	1.31180897630704	2.45423456454632	31	118	1
SPBC18H10.08c	64	1323	579	100	2377	300	0.64	33.2527629279079	0.556583929322676	28.9186772675787	0.0373237987914984	0.0625783766145083	1.14987150415722	0.887186697273916	1.48748801212686	58	106	1
SPBC18H10.10c	71	604	101	100	2310	300	0.71	36.8897838731478	0.261471861471861	13.585409096629	0.091187931539192	0.15129532331974	2.71539735099338	2.10644121855533	3.494921968686	35	136	1.40589600405222e-05
SPBC18H10.11c	14	157	121	100	1152	300	0.14	7.27404189047984	0.136284722222222	7.08100556054895	0.0495068214985544	0.15768341264199	1.02726114649682	0.570318583663346	1.81651291363572	13	101	1
SPBC18H10.12c	434	6977	1585	100	1119	300	4.34	225.495298604875	6.23503127792672	323.956276457793	0.0563861417974477	0.0686157186550532	0.69606707754049	0.63096092671344	0.767809891750045	460	74	1
SPNCRNA.1464	15	147	83	100	676	233	0.15	7.7936163112284	0.217455621301775	11.2984378476388	0.0576847093708565	0.177553892778195	0.689795918367347	0.38994863534699	1.2002643151806	20	95	1
SPNCRNA.1465	3	15	25	100	832	300	0.03	1.55872326224568	0.0180288461538462	0.936732729714952	0.046101519525487	0.73204421859004	1.664	0.383564642452052	6.09060789866914	1	102	1
SPBC18H10.17c	17	315	56	100	965	300	0.17	8.83276515272552	0.326424870466321	16.9602012990463	0.0320375634143419	0.08964174292556	0.520793650793651	0.3091624869484	0.865042819231654	28	89	1
SPBC18H10.18c	2	176	141	35	503	292	0.0571428571428571	2.96899668999177	0.349900596421471	18.1799399705262	0.00195234592278162	0.0463085670442004	0.163311688311688	0.0280579999759758	0.665520263520938	9	28	1
SPBC18H10.20c	274	3842	521	100	1861	300	2.74	142.363391285105	2.0644814615798	107.265175954646	0.0629660679244091	0.0807585219101644	1.32720978656949	1.17179852407325	1.50291609274816	251	123	1
SPNCRNA.1466	35	181	9	100	1425	300	0.35	18.1851047261996	0.127017543859649	6.5995066775782	0.132345759250594	0.281320315339164	2.75552486187845	1.88592706932096	4.00881449358309	15	120	0.0382915056305934
SPBC9B6.04c	121	2497	468	100	1473	300	1.21	62.8685049105758	1.69517990495587	88.0772117182047	0.0401976568573493	0.0583734354850303	0.713788546255507	0.592111485508755	0.859840704694497	139	82	1
SPBC9B6.05c	55	907	430	100	1057	300	0.55	28.5765931411708	0.858088930936613	44.5841059242142	0.0457302269953743	0.080217925547224	0.640959206174201	0.483368499341106	0.847903473034157	71	84	1
SPBC9B6.09c	55	2549	219	100	2410	300	0.55	28.5765931411708	1.05767634854772	54.9541576136133	0.0163591628790882	0.0283900347640368	0.520007846214202	0.394255825386026	0.684199837813286	79	76	1
SPBC9B6.11c	268	2073	23	100	3282	300	2.68	139.245944760614	0.631627056672761	32.8177262099868	0.113594627544234	0.147103202353484	4.24301013024602	3.72817567600175	4.82792710124136	142	226	7.89310105457732e-34
SPBC28E12.01c	8	15	633	100	267	300	0.08	4.15659536598848	0.0561797752808989	2.91895741993573	0.207577564103173	1.33529432459652	1.424	0.554232096155472	3.5652358466727	5	103	1
SPNCRNA.1469	26	3792	44	100	3427	300	0.26	13.5089349394626	1.10650714911001	57.4912811052973	0.00456600868597582	0.0102181121149426	0.234973628691983	0.156477117668391	0.350174702179084	66	60	1
SPBC28E12.06c	336	7995	56	100	7829	300	3.36	174.577005371516	1.02120321880189	53.0591070875557	0.0376213198203798	0.0469395753764312	3.29023639774859	2.94537312873754	3.6748993562208	220	216	1.36401238593593e-25
SPBC3H7.15	346	3994	1000	100	2018	300	3.46	179.772749579002	1.97918731417245	102.833510231405	0.0774954594451284	0.0968269054130689	1.74819228843265	1.56385837160269	1.95396695123573	296	150	0.00274541930079561
SPBC3H7.14	121	1312	89	100	1644	300	1.21	62.8685049105758	0.798053527980535	41.4648199526832	0.0762045734205131	0.111535373123147	1.51618902439024	1.25280318703323	1.83364153414453	98	123	1
SPBC3H7.13	109	1982	386	100	1963	300	1.09	56.6336118615931	1.0096790626592	52.4603414123101	0.0451255216667144	0.0669657915968047	1.07955095862765	0.885813990317603	1.31453848904528	105	104	1
SPBC3H7.12	99	2014	313	100	1406	300	0.99	51.4378676541075	1.43243243243243	74.4255251342532	0.0399558523844002	0.0604145188243282	0.691132075471698	0.561779284524666	0.849428134670054	117	82	1
SPBC3H7.11	125	531	391	100	566	300	1.25	64.94680259357	0.938162544169611	48.7445260454921	0.192773960956449	0.287288644524864	1.33239171374765	1.0911006190135	1.62605372801073	108	117	1
SPBC3H7.10	164	338	145	100	710	300	1.64	85.2102050027639	0.476056338028169	24.7346696074667	0.400874985425351	0.587104847084716	3.44497041420118	2.84621239651999	4.16844441430149	85	179	7.44750110502098e-15
SPBC3H7.09	465	3338	697	100	1519	300	4.65	241.60210564808	2.19749835418038	114.176393446919	0.126269368804809	0.153672370794994	2.11604254044338	1.91803171214504	2.33428331237596	388	177	1.5090256992236e-08
SPNCRNA.1470	2	27	19	100	889	300	0.02	1.03914884149712	0.0303712035995501	1.57801005176728	0.0121826294901788	0.319455719400293	0.658518518518519	0.108303576167689	2.83996134546861	3	99	1
SPNCRNA.1471	5	884	48	100	1841	300	0.05	2.5978721037428	0.48017381857686	24.9486033645696	0.0020767450906728	0.0140714987180478	0.104128959276018	0.0382328771192862	0.259056291399261	34	71	1
SPBC3H7.04	33	736	297	100	927	300	0.33	17.1459558847025	0.793959007551241	41.2520791446538	0.0311110765369073	0.0642832774735743	0.415638586956522	0.28839967949713	0.595905982180034	58	75	1
SPBC3H7.02	623	12170	1524	100	3380	300	6.23	323.694864126353	3.60059171597633	187.077535518047	0.0471913501597861	0.055527184292269	1.73027115858669	1.59506763540077	1.87681882907869	565	158	0.000477028417981486
SPBC3H7.01	24	1254	478	100	1671	300	0.24	12.4697860979654	0.750448833034111	38.9914017725131	0.0124904467313296	0.0290768003287915	0.319808612440191	0.208715364880517	0.485873333494106	53	71	1
SPBP16F5.03c	70	5833	43	100	10968	300	0.7	36.3702094523992	0.531819839533187	27.6319985068048	0.00940987150084021	0.0152787893779532	1.31623521344077	1.03207470621215	1.67577761897391	59	111	1
SPBP16F5.05c	16	96	408	100	528	300	0.16	8.31319073197696	0.181818181818182	9.44680764997382	0.0945336884063944	0.289673058050474	0.88	0.499137874785762	1.5294737465065	17	99	1
SPBP16F5.08c	17	2766	523	100	2419	300	0.17	8.83276515272552	1.1434477056635	59.4106179326382	0.00369297807816188	0.0100820700565343	0.148673174258858	0.089333139710736	0.243885274667564	62	55	1
SPBC16E9.01c	132	1410	243	100	1317	300	1.32	68.5838235388099	1.07061503416856	55.6264186222832	0.0779909536325634	0.112303754733985	1.23293617021277	1.02714085934086	1.47904044984658	119	113	1
SPBC16E9.02c	212	2287	177	100	2142	300	2.12	110.149777198695	1.06769374416433	55.4746358661044	0.0803200398042216	0.106950455080752	1.98558810668999	1.72045525260643	2.29087874782972	161	151	7.59737746344505e-05
SPBC16E9.03c	101	590	694	100	1185	300	1.01	52.4770164956046	0.49789029535865	25.86910618073	0.137805527105932	0.212465166469448	2.0285593220339	1.6329954962053	2.51771222266296	66	135	0.0125582095431753
SPBC16E9.06c	32	1235	158	100	4223	300	0.32	16.6263814639539	0.292446128344779	15.1947527734897	0.0179338579858612	0.0372307006963383	1.09421862348178	0.757346822742917	1.57225249040637	29	103	1
SPNCRNA.1476	79	2567	82	100	1649	300	0.79	41.0463792391363	1.55670103092784	80.8822036423016	0.0244361739278008	0.0387042897330685	0.507483443708609	0.402952508069435	0.638233737698299	108	71	1
SPBC16E9.09c	283	1030	610	100	749	300	2.83	147.039561071843	1.37516688918558	71.4501539881198	0.240351296105247	0.314034712255038	2.05793203883495	1.8002312078283	2.35211999479023	221	162	1.3605148757819e-05
SPBC16E9.10c	317	1460	221	100	2667	300	3.17	164.705091377294	0.547431571053618	28.4431441429658	0.191923577004052	0.245594391446513	5.79067808219178	5.11860179869805	6.55000241987851	147	270	1.78044701702895e-54
SPBC16E9.11c	252	4086	592	100	2844	300	2.52	130.932754028637	1.43670886075949	74.6477174113438	0.0541904615144094	0.0701741482797423	1.75400881057269	1.5411767254698	1.99575277707587	207	145	0.00679514415009233
SPBC16E9.12c	539	1832	787	100	1217	300	5.39	280.050612783474	1.50534100246508	78.213667938485	0.266952507074194	0.324238789632626	3.58058406113537	3.24881201109295	3.94598606982906	383	256	7.38098776991325e-31
SPNCRNA.1479	0	421	843	100	1420	300	0	0	0.296478873239437	15.4042838827566	0.000216005460768921	0.0114004201850061	0	0.00306727754291868	0.161885966627087	22	78	1
SPBC16E9.14c	66	1373	258	100	1260	300	0.66	34.291911769405	1.08968253968254	56.6171174355375	0.0372419958331696	0.0619328746152053	0.605680990531682	0.469249147497937	0.780354220151587	86	80	1
SPBC16E9.16c	25	781	62	100	2070	300	0.25	12.989360518714	0.377294685990338	19.603266792494	0.0210256505403513	0.0483470996704362	0.662612035851472	0.435230966185272	1.00078496317803	34	91	1
SPNCRNA.1480	29	22	58	100	478	300	0.29	15.0676582017082	0.0460251046025105	2.39134670637413	0.733781132182334	2.37548570685367	6.30090909090909	3.50747381183156	11.3548216787606	5	124	1.43705994761106e-05
SPBC16E9.17c	0	4	0	100	1174	300	0	0	0.00340715502555366	0.177027059880259	0.0240893601812892	1.52670069174082	0	0.282809088528335	17.9234661210372	0	100	1
SPSNORNA.39	188	708	923	100	114	300	1.88	97.6799911007293	6.21052631578947	322.683061307001	0.225335928647131	0.312809478519437	0.30271186440678	0.256882958657729	0.356602805512158	248	40	1
SPBC1E8.03c	44	1728	517	100	2266	300	0.44	22.8612745129366	0.762577228596646	39.6215621824145	0.018648122562046	0.0346500103510797	0.576990740740741	0.422566457255963	0.785169234555466	62	82	1
SPBC1A4.02c	304	1614	448	100	1079	300	3.04	157.950623907562	1.49582947173309	77.7194731314343	0.166302664435321	0.213289194431324	2.03231722428748	1.79440574925712	2.30139040791399	242	162	6.20161542511319e-06
SPBC1A4.03c	0	4293	77	100	6481	300	0	0	0.66239777812066	34.4164941872175	2.11728406058291e-05	0.00111583251419626	0	0.00137221179966378	0.0723171052450598	39	61	1
SPBC1A4.06c	67	121	73	100	1392	300	0.67	34.8114861901535	0.0869252873563218	4.51641558265631	0.406333830777584	0.753793023673609	7.70776859504132	5.65616692442397	10.4927988895366	13	154	1.07081704714276e-21
SPBC1A4.07c	131	1859	911	100	1671	300	1.31	68.0642491180614	1.11250748055057	57.8030429785502	0.0587804200770955	0.0844253565258958	1.17752017213556	0.982220819488266	1.41074770754772	121	110	1
SPBC1A4.08c	241	5070	347	100	1860	300	2.41	125.217435400403	2.7258064516129	141.625930816946	0.0416801320051825	0.0541971627354575	0.88414201183432	0.775250455296394	1.00806722687951	249	92	1
SPBC1A4.11c	15	132	270	100	799	300	0.15	7.7936163112284	0.165206508135169	8.58370757682227	0.0640462931926315	0.198353031216654	0.907954545454545	0.511729882609125	1.58484071942106	16	99	1
SPBC1A4.10c	34	2021	265	100	2887	300	0.34	17.665530305451	0.70003463803256	36.3720091559695	0.0117978587428576	0.0238687361262975	0.485690252350322	0.340604181906299	0.689090411966209	55	79	1
SPBP23A10.03c	26	486	140	100	1380	300	0.26	13.5089349394626	0.352173913043478	18.2980556872319	0.0352903131103871	0.0805003871960644	0.738271604938272	0.487006320923342	1.11090534330569	32	94	1
SPBP23A10.17	290	661	71	100	1526	300	2.9	150.676582017082	0.433158584534731	22.5058120651899	0.38122604884937	0.504837474330358	6.69500756429652	5.81750950544138	7.70381985828126	117	273	1.29468333928837e-56
SPBP23A10.11c	1661	14542	1526	100	2453	300	16.61	863.013112863359	5.92825112107623	308.016764228519	0.10853081414368	0.120207622616084	2.80183812405446	2.66226087094446	2.94869298277254	1506	255	1.37611637980551e-25
SPBP23A10.14c	34	1373	291	100	2330	300	0.34	17.665530305451	0.589270386266094	30.6169819608486	0.0173415259770196	0.0351840599101431	0.576984705025492	0.404057555264557	0.819788595906335	49	85	1
SPBP23A10.15c	220	4338	2075	100	1865	300	2.2	114.306372564683	2.32600536193029	120.853288858298	0.0441825901423858	0.0581950750795913	0.945827570308898	0.824005306155495	1.08533815023438	223	97	1
SPBC29A3.02c	340	1613	150	100	1259	300	3.4	176.65530305451	1.28117553613979	66.5666037067059	0.187186516394679	0.237331173402155	2.65381277123373	2.35667824140901	2.98799947313313	247	193	2.67822181896883e-14
SPBC29A3.03c	15	836	965	100	1701	300	0.15	7.7936163112284	0.491475602586714	25.5358151526041	0.0103727677510405	0.0305038529774555	0.305203349282297	0.176440779445198	0.518870539146519	37	78	1
SPBC29A3.07c	18	140	86	100	556	300	0.18	9.35233957347408	0.251798561151079	13.0828091555393	0.0761632264011882	0.214388147092335	0.714857142857143	0.423467538790606	1.19199809783338	23	95	1
SPBC29A3.09c	593	1698	170	100	2101	300	5.93	308.107631503896	0.808186577820086	41.9913073027632	0.317705193546584	0.383872653847759	7.33741460541814	6.67498611641373	8.06516445734141	309	384	1.73497109790207e-91
SPBC29A3.10c	385	1111	874	100	841	300	3.85	200.036151988196	1.32104637336504	68.6381904223128	0.30807321527873	0.389758958199078	2.91435643564356	2.59089574049412	3.27787283845425	276	209	2.66814596352134e-17
SPBC29A3.11c	44	2147	564	100	1785	300	0.44	22.8612745129366	1.20280112044818	62.4944695432582	0.0150203884281812	0.0278661410919295	0.365812761993479	0.268113933443034	0.497410618490942	78	66	1
SPBC29A3.13	13	691	212	100	2583	300	0.13	6.75446746973128	0.267518389469609	13.899571224826	0.0104053254757944	0.0332929536662669	0.485947901591896	0.26876955703977	0.859956993199675	23	90	1
SPBC29A3.14c	123	1719	70	100	3452	300	1.23	63.9076537520729	0.497972190034762	25.8733612186204	0.0593261026379337	0.0862396332840687	2.47001745200698	2.04793706306147	2.97699214096605	74	149	2.7788152668958e-07
SPBC29A3.15c	210	2202	601	100	1611	300	2.1	109.110628357198	1.36685288640596	71.0181796702874	0.0825614971503086	0.110126510771145	1.53637602179837	1.33006571909147	1.77413808852314	179	131	1
SPBC18E5.02c	570	2904	439	100	1803	300	5.7	296.157419826679	1.61064891846922	83.6851978842939	0.179236499985449	0.214932577403654	3.53894628099174	3.23163409473764	3.87523437058788	413	257	1.76307414454846e-32
SPBC18E5.03c	139	469	853	100	1520	300	1.39	72.2208444840499	0.308552631578947	16.0316054823075	0.244134392828967	0.35961904880027	4.50490405117271	3.7108427710003	5.4662095417641	56	183	8.37472858722127e-23
SPBC18E5.05c	29	297	59	100	1078	281	0.29	15.0676582017082	0.275510204081633	14.3148054696032	0.0653824339512594	0.144931511604695	1.05259259259259	0.704822637994576	1.56236169509862	27	102	1
SPBC18E5.14c	45	116	150	100	183	300	0.45	23.3808489336852	0.633879781420765	32.9347720255918	0.270873207718529	0.554236898997939	0.709913793103448	0.495697970124909	1.01425352516623	56	89	1
SPBC18E5.09c	45	93	261	100	186	300	0.45	23.3808489336852	0.5	25.978721037428	0.333687818748215	0.700172268555557	0.9	0.62065934287168	1.30232041951334	48	97	1
SPNCRNA.1485	11	7	0	100	367	147	0.11	5.71531862823416	0.0190735694822888	0.991013881536763	0.565927857386855	4.47568550412	5.76714285714286	2.07695523660976	16.4257658001204	2	109	1
SPBC18E5.11c	284	2660	16	100	3198	300	2.84	147.559135492591	0.8317698561601	43.2166341210497	0.0942852166906552	0.120877387348189	3.41440601503759	3.01524122976715	3.86565884739508	174	210	2.04840252612331e-24
SPBC18E5.12c	234	1852	430	100	1374	300	2.34	121.580414455163	1.34788937409025	70.032884077608	0.110017906767135	0.145068937879535	1.7360475161987	1.51164603898043	1.99324720646481	191	143	0.0245133099313391
SPBC23G7.04c	36	3785	444	100	2372	300	0.36	18.7046791469482	1.59569983136594	82.9084815570531	0.00674869208431318	0.0133424198781512	0.225606340819022	0.160078976239909	0.316482199509745	83	53	1
SPBC23G7.06c	214	2898	156	100	2455	300	2.14	111.188926040192	1.18044806517312	61.333061968608	0.0641077657997716	0.0850330231944162	1.81287094547964	1.57384565038439	2.08756071942292	169	145	0.00391138686522665
SPBC23G7.07c	384	893	104	100	942	300	3.84	199.516577567447	0.947983014861996	49.2547725826395	0.380836283973384	0.485492057196069	4.05070548712206	3.58747779502928	4.57333517878697	235	249	8.31309100295524e-32
SPBC23G7.08c	18	2819	1060	100	2659	300	0.18	9.35233957347408	1.06017299736743	55.0838771000448	0.0038957635560731	0.010327918032199	0.169783611209649	0.103588352955984	0.274619340476172	60	58	1
SPBC23G7.10c	1	8	0	100	1190	300	0.01	0.51957442074856	0.00672268907563025	0.349293728234326	0.00586171689225921	0.973546520057376	1.4875	0.0697544310178846	11.5852035886828	0	101	1
SPNCRNA.1487	9	158	9	100	799	300	0.09	4.67616978673704	0.197747183979975	10.2744378571054	0.0272490833406422	0.114806475839134	0.455126582278481	0.217720175891731	0.917303741954677	17	92	1
SPBC23G7.12c	1268	3469	80	100	1172	300	12.68	658.820365509174	2.9598976109215	153.788708666959	0.342569812722163	0.390008231817328	4.28393196886711	4.01491820510375	4.57089647689908	1022	346	8.46731080461732e-51
SPBC23G7.13c	4	23	17	100	2151	300	0.04	2.07829768299424	0.0106927010692701	0.555565396430353	0.0510340464290798	0.529307342558426	3.74086956521739	1.09774233868951	11.3854009384317	1	103	1
SPBC23G7.15c	738	1643	3639	100	277	300	7.38	383.445922512437	5.93140794223827	308.180784581186	0.411412698915217	0.49039460283009	1.24422398052343	1.13961317599515	1.35839304983935	717	121	1
SPNCRNA.1489	126	302	26	100	1794	300	1.26	65.4663770143186	0.168338907469342	8.7464590337829	0.337055322594298	0.51619371297472	7.48490066225166	6.04677248734171	9.26051521076648	32	194	2.85035148262575e-37
SPNCRNA.1490	936	681	3159	100	87	300	9.36	486.321657820652	7.82758620689655	406.70135693077	1.24373363145562	1.51893353606106	1.19577092511013	1.08204825936639	1.32147217637312	918	118	1
SPBC1711.09c	78	451	118	100	987	300	0.78	40.5268048183877	0.45694022289767	23.7414451628775	0.134969493359158	0.221326664025673	1.7070066518847	1.33214889945489	2.18449417393339	55	123	1
SPBC1711.10c	23	2365	282	100	2135	300	0.23	11.9502116772169	1.10772833723653	57.5547309166438	0.0062983885810379	0.014879782949668	0.207632135306554	0.134470596205159	0.317683365975411	64	59	1
SPBC1711.15c	56	5769	221	100	1060	300	0.56	29.0961675619194	5.44245283018868	282.775927669664	0.00739061253810179	0.0127191445876049	0.102894782457965	0.078340492903879	0.134822932628612	131	25	1
SPNCRNA.1491	15	61	1	100	2818	179	0.15	7.7936163112284	0.0216465578424414	1.12469977521867	0.134050549667425	0.444489693094009	6.92950819672131	3.77754448962804	12.5257195513892	2	113	0.000614166570745698
SPBC17G9.02c	55	689	319	100	1278	300	0.55	28.5765931411708	0.539123630672926	28.0114848118746	0.0600436496027534	0.105875554733832	1.02017416545718	0.767357841923188	1.35308958949837	54	101	1
SPBC17G9.03c	1080	3433	2795	100	1854	300	10.8	561.140374408445	1.85167206040992	96.2081438203779	0.293622554669883	0.337055167126304	5.83256626856976	5.44376216357962	6.24900279852167	766	414	1.22315716179518e-82
SPBC17G9.04c	60	2171	1808	100	2442	300	0.6	31.1744652449136	0.889025389025389	46.191485153363	0.0211939534612627	0.035962127410047	0.674896361123906	0.517556343524035	0.878195151353349	75	85	1
SPNCRNA.1492	97	306	26	100	1035	300	0.97	50.3987188126103	0.295652173913043	15.3613307003922	0.250584110291771	0.400672711207343	3.28088235294118	2.59354554151983	4.146962560996	44	153	4.75807495342645e-10
SPBC17G9.06c	21	749	374	100	1151	300	0.21	10.9110628357198	0.650738488271069	33.8107073102234	0.0176980687303413	0.0439584215645614	0.322710280373832	0.203704771086228	0.505961432208102	47	74	1
SPBC17G9.08c	80	4065	173	100	3089	290	0.8	41.5659536598848	1.31595985755908	68.3739080719617	0.0156694961188317	0.0246832102224691	0.607921279212792	0.484030735110712	0.76246436377207	102	78	1
SPNCRNA.38	28	39	20	100	234	300	0.28	14.5480837809597	0.166666666666667	8.65957367914267	0.429901486855322	1.19596494390175	1.68	1.00596947924145	2.79855796873009	18	110	1
SPNCRNA.1493	1	119	34	100	642	300	0.01	0.51957442074856	0.185358255451713	9.63074082072876	0.00043534421464806	0.055243744050271	0.0539495798319328	0.00279490985804054	0.35466483680274	15	86	1
SPBC17G9.11c	264	6499	387	100	3703	300	2.64	137.16764707762	1.75506346205779	91.1886081675639	0.0358463152535098	0.0460226672489626	1.5042191106324	1.32738905383747	1.70421936822909	231	133	1
SPBC17G9.12c	58	2018	749	100	1936	300	0.58	30.1353164034165	1.04235537190083	54.1581188569522	0.0219341980827362	0.0375766804270623	0.556432111000991	0.424646074881773	0.727484533067926	80	78	1
SPBC17G9.13c	48	755	807	100	1144	300	0.48	24.9395721959309	0.659965034965035	34.2900950756261	0.0469442247709533	0.0858492259429946	0.727311258278146	0.537041931379705	0.982115144787859	58	90	1
SPBC14C8.01c	25	673	180	100	1019	300	0.25	12.989360518714	0.66045142296369	34.3153665518921	0.0243738461382869	0.0561665077284884	0.37852897473997	0.248369492149143	0.572336713753297	49	76	1
SPNCRNA.68	1	23	21	100	370	300	0.01	0.51957442074856	0.0621621621621622	3.22978693978835	0.00218361377637716	0.300664882990147	0.160869565217391	0.00807937097259549	1.11246006706354	5	96	1
SPBC14C8.05c	0	18	6	100	1497	300	0	0	0.0120240480961924	0.624738782463199	0.00511285240857114	0.280011224227739	0	0.0765394005563099	4.19176802668925	1	99	1
SPBC14C8.07c	6	698	176	100	1829	300	0.06	3.11744652449136	0.381629305631493	19.8284825414158	0.00348126505788435	0.019813792806678	0.157220630372493	0.0636723379087047	0.36239427043414	29	77	1
SPBC14C8.19	46	241	151	100	481	300	0.46	23.9004233544338	0.501039501039501	26.0327308524746	0.137435083919059	0.264328870904482	0.918091286307054	0.661062753650674	1.27142186905056	48	98	1
SPBC14C8.09c	18	216	85	100	807	300	0.18	9.35233957347408	0.267657992565056	13.9068246445711	0.0498973525391184	0.137421492343762	0.6725	0.402671634990685	1.10899144321416	24	94	1
SPBC14C8.11c	8	188	37	100	1965	300	0.08	4.15659536598848	0.0956743002544529	4.97099191352312	0.0194739625963583	0.0889893187467869	0.836170212765957	0.382663365018441	1.74864011337436	9	99	1
SPNCRNA.1496	3	30	20	100	473	300	0.03	1.55872326224568	0.0634249471458774	3.29539801743273	0.0243559280368764	0.341769974278403	0.473	0.115203539614425	1.61657197833685	6	97	1
SPBC14C8.14c	69	3532	650	100	2843	300	0.69	35.8506350316507	1.24234963067183	64.5493089723501	0.0152762183542734	0.0249395233308133	0.555399207248018	0.434302887811994	0.709030648295023	93	76	1
SPNCRNA.1497	7	42	94	100	120	300	0.07	3.63702094523992	0.35	18.1851047261996	0.0684701417020486	0.386161793921163	0.2	0.0821641700424583	0.463394152705395	27	80	1
SPBC14C8.16c	81	865	359	100	1403	300	0.81	42.0855280806334	0.616535994297933	32.0336332107986	0.0740556154213346	0.118253389444741	1.31379190751445	1.03900028436132	1.65909505390972	69	112	1
