V4	CDK9as_dis2ts_3MBPP1_30Cr2_pr_counts	CDK9as_dis2ts_3MBPP1_30Cr2gb_counts	CDK9as_dis2ts_3MBPP1_30Cr2term_counts	CDK9as_dis2ts_3MBPP1_30Cr2pr_map	CDK9as_dis2ts_3MBPP1_30Cr2gb_map	CDK9as_dis2ts_3MBPP1_30Cr2term_map	CDK9as_dis2ts_3MBPP1_30Cr2pr_density	CDK9as_dis2ts_3MBPP1_30Cr2pr_densityRPKM	CDK9as_dis2ts_3MBPP1_30Cr2gb_density	CDK9as_dis2ts_3MBPP1_30Cr2gb_densityRPKM	CDK9as_dis2ts_3MBPP1_30Cr2pause_index_CI_low	CDK9as_dis2ts_3MBPP1_30Cr2pause_index_CI_high	CDK9as_dis2ts_3MBPP1_30Cr2pause_index_scaled	CDK9as_dis2ts_3MBPP1_30Cr2pause_index_CI_low_scaled	CDK9as_dis2ts_3MBPP1_30Cr2pause_index_CI_high_scaled	CDK9as_dis2ts_3MBPP1_30Cr2_ExpPR	CDK9as_dis2ts_3MBPP1_30Cr2_ExpGB	CDK9as_dis2ts_3MBPP1_30Cr2Fexact_Pval
SPCC188.08c	9	474	16	100	3726	300	0.09	40.4714291945601	0.127214170692432	57.2059922413714	0.0092043284772648	0.0377348376697207	0.70746835443038	0.342953279062886	1.40600005157379	12	97	1
SPCC188.09c	8	166	2	100	3215	300	0.08	35.9746037284979	0.0516329704510109	23.2184456412545	0.0220089751579355	0.101007487154262	1.54939759036145	0.707588551327625	3.24739071200951	5	103	1
SPCC188.10c	8	76	10	100	2181	300	0.08	35.9746037284979	0.0348464007336084	15.66981822195	0.047085954300955	0.225588097156846	2.29578947368421	1.02694466330383	4.92007639899081	3	105	1
SPCC188.11	16	509	5	100	1953	300	0.16	71.9492074569957	0.260624679979519	117.198369801622	0.018449673800668	0.0527278595178545	0.613909626719057	0.360322129327046	1.0297750963837	23	93	1
SPCC188.12	0	8	0	100	1765	300	0	0	0.00453257790368272	2.03822117441914	0.0116892782926356	0.673070909790981	0	0.206315761865018	11.8797015578108	0	100	1
SPCC188.13c	14	269	0	100	5408	300	0.14	62.9555565248713	0.049741124260355	22.367715428453	0.0291901466665366	0.0910599008008055	2.81457249070632	1.5786031317263	4.92451943530756	5	109	1
SPCC188.14	23	160	11	100	1767	257	0.23	103.426985719431	0.0905489530277306	40.7182837900372	0.0904927422010473	0.226437331894261	2.5400625	1.59900675469251	4.00114765457159	10	113	1
SPCC1884.01	0	13	2	100	1593	300	0	0	0.00816070307595731	3.66972574129372	0.00711390234765344	0.395564521747562	0	0.113324464398119	6.30134283143867	0	100	1
SPCC1884.02	1	128	2	100	3216	300	0.01	4.49682546606223	0.0398009950248756	17.8978128002477	0.000404949082038028	0.0513157720336457	0.25125	0.013023162478343	1.65031522860205	3	98	1
SPCC18B5.01c	22	3185	37	100	5914	300	0.22	98.9301602533691	0.538552587081502	242.177698840179	0.00443017465640593	0.0106649138408284	0.408502354788069	0.262000529179847	0.630723004546591	42	80	1
SPCC18B5.02c	2	26	2	100	847	300	0.02	8.99365093212447	0.0306965761511216	13.8037145357282	0.0126267060000113	0.332593862792864	0.651538461538462	0.106948199820095	2.81707001785555	3	99	1
SPCC18B5.03	25	1289	24	100	3832	300	0.25	112.420636651556	0.336377870563674	151.263257457052	0.0127727802667034	0.0292150998313528	0.743211792086889	0.489452939820074	1.11952262553744	31	94	1
SPCC18B5.04	8	78	10	100	603	300	0.08	35.9746037284979	0.129353233830846	58.167891600805	0.0459229986225795	0.219574638240483	0.618461538461539	0.276915681694155	1.32403506859011	12	96	1
SPCC18B5.05c	0	139	8	100	1901	300	0	0	0.0731194108364019	32.8805228712599	0.000654934454020204	0.0346807157130145	0	0.0124503039709241	0.659280405704405	6	94	1
SPCC18B5.06	8	92	5	100	1522	300	0.08	35.9746037284979	0.0604467805519054	27.1818622127284	0.039154012688987	0.185038183436046	1.32347826086957	0.595924073126382	2.81628115189662	6	102	1
SPCC18B5.07c	30	419	26	100	2170	300	0.3	134.904763981867	0.193087557603687	86.8281046212017	0.0485156091790153	0.105042455437281	1.55369928400955	1.05278871918463	2.27942128298899	21	109	1
SPCC18B5.08c	3	239	84	100	3332	300	0.03	13.4904763981867	0.0717286914765906	32.2551406479254	0.00321736367434254	0.0403569022275119	0.418242677824268	0.107202557629093	1.3446919822207	6	97	1
SPCC18B5.09c	12	96	12	100	657	300	0.12	53.9619055927468	0.146118721461187	65.7070387735121	0.0652530660841676	0.234080414342882	0.82125	0.428712644172981	1.53790832223273	14	98	1
SPCC18B5.10c	19	104	59	100	1085	300	0.19	85.4396838551824	0.095852534562212	43.1032118405965	0.108512428778441	0.304250423291829	1.98221153846154	1.17735985224609	3.30111709271634	10	109	1
SPCC18B5.11c	1	92	49	100	1777	300	0.01	4.49682546606223	0.0517726505346089	23.281257336957	0.000561863119575834	0.071710661114407	0.193152173913043	0.00998430763486258	1.27429844800301	4	97	1
SPCC1902.01	16	1187	10	100	3975	300	0.16	71.9492074569957	0.298616352201258	134.282561716123	0.00794878455106085	0.0225007750787018	0.535804549283909	0.315964185904669	0.894405809378398	26	90	1
SPCC1902.02	16	309	154	100	2383	300	0.16	71.9492074569957	0.129668485102812	58.3096545956035	0.030231007682334	0.0873316162047308	1.23391585760518	0.720404913070019	2.08111241415874	13	103	1
SPCC1906.01	38	1079	127	100	1314	300	0.38	170.879367710365	0.821156773211568	369.259868940727	0.025120681907522	0.0491651052307182	0.462761816496756	0.33008576026484	0.646029482731638	62	76	1
SPCC1906.02c	16	301	7	100	1816	300	0.16	71.9492074569957	0.165748898678414	74.5343868548862	0.0310234556259354	0.0896857056947862	0.96531561461794	0.563385954166987	1.62869241541732	16	100	1
SPCC1906.03	0	0	0	30	417	234	0	0	0	0	NA	NA	NA	NA	NA	0	30	1
SPCC1906.04	0	4	1	0	936	300	NA	NA	0.00427350427350427	1.92172028464198	0.0240893601812892	1.52670069174082	NA	NA	NA	0	0	1
SPCC191.01	5	202	27	100	1738	300	0.05	22.4841273303112	0.116225546605293	52.2645997781687	0.00900658142377655	0.0621965720198358	0.43019801980198	0.156534385145236	1.08097642170475	10	95	1
SPCC191.02c	61	656	31	100	2238	300	0.61	274.306353429796	0.293118856121537	131.810433679036	0.0708732824836722	0.121758864024781	2.08106707317073	1.58614406198458	2.7249633768746	36	125	0.116786197574376
SPCC191.03c	32	139	161	100	175	300	0.32	143.898414913991	0.794285714285714	357.176422732943	0.153762549930846	0.343042295749413	0.402877697841727	0.269084462378981	0.600324017561472	58	74	1
SPCC191.04c	0	8	25	100	369	300	0	0	0.021680216802168	9.74921510257395	0.0116892782926356	0.673070909790981	0	0.0431334368998252	2.48363165712872	2	98	1
SPCC191.05c	3	19	7	100	654	300	0.03	13.4904763981867	0.0290519877675841	13.0641718433001	0.0372348404284344	0.561573026386184	1.03263157894737	0.243515856401961	3.67268759256564	2	101	1
SPCC191.06	8	50	742	100	2457	300	0.08	35.9746037284979	0.0203500203500203	9.15104897448562	0.0702005629196382	0.350155069491311	3.9312	1.72482783093551	8.60331005740151	2	106	1
SPCC191.07	136	1201	65	100	977	300	1.36	611.568263384464	1.22927328556807	552.782741529247	0.0944449797944682	0.135692873017802	1.10634471273938	0.922727452591955	1.32571936938392	130	106	1
SPCC191.08	9	45	17	100	608	300	0.09	40.4714291945601	0.0740131578947368	33.2824253244738	0.0912125373273881	0.42431042986337	1.216	0.554572226950519	2.57980741356929	7	102	1
SPCC191.09c	5	9	0	100	584	300	0.05	22.4841273303112	0.0154109589041096	6.93003924564385	0.162500866268345	1.80674945735204	3.24444444444444	0.949005059007137	10.5514168309359	1	104	1
SPCC191.10	0	2	4	100	708	300	0	0	0.00282485875706215	1.2702896796786	0.0514242900386907	4.05388820080272	0	0.364083973473931	28.7015284616833	0	100	1
SPCC191.11	4	63	6	100	2531	300	0.04	17.9873018642489	0.0248913472935599	11.1932044394279	0.0196776916573705	0.181294313351474	1.60698412698413	0.498042375848048	4.5885590709258	2	102	1
SPCC1919.01	7	139	9	100	1737	300	0.07	31.4777782624356	0.0800230282095567	35.9849591124151	0.0216282754805614	0.11116182704752	0.874748201438849	0.375683145097352	1.93088093581543	7	100	1
SPCC1919.02	3	26	3	100	1147	300	0.03	13.4904763981867	0.022667829119442	10.1933271244654	0.0278597747971146	0.39856526485022	1.32346153846154	0.319551616922904	4.57154358783202	2	101	1
SPCC1919.03c	15	281	11	100	1338	300	0.15	67.4523819909335	0.210014947683109	94.4400564995133	0.0305667179910492	0.0916528193843515	0.71423487544484	0.408982686720239	1.22631472336262	19	96	1
SPCC1919.04	36	153	24	100	1245	300	0.36	161.88571677824	0.12289156626506	55.2621924744997	0.16086557433818	0.342792979276391	2.92941176470588	2.00277640051034	4.26777259199106	14	122	0.0114073061320604
SPCC1919.05	20	243	0	100	5668	289	0.2	89.9365093212447	0.0428722653493296	19.2789094610643	0.0506922558094919	0.132191996450251	4.66502057613169	2.873237059282	7.49264235880025	4	116	0.00115241628198939
SPCC1919.06c	0	21	20	40	1770	300	0	0	0.011864406779661	5.33521665465011	0.00437456871201282	0.238242196120647	0	0.193574665506567	10.5422171783386	0	40	1
SPCC1919.07	0	63	8	100	1252	300	0	0	0.0503194888178914	22.6277958755528	0.00144781535823982	0.0771252286017842	0	0.0181266482851625	0.965607862094338	4	96	1
SPCC1919.08c	14	122	71	100	434	300	0.14	62.9555565248713	0.28110599078341	126.408457801749	0.0632706267545989	0.204391176178688	0.498032786885246	0.274594520114959	0.887057704615504	25	89	1
SPCC1919.09	15	254	33	100	1123	300	0.15	67.4523819909335	0.226179875333927	101.709142331238	0.0337648094737523	0.101554669581668	0.663188976377953	0.379178810390239	1.14045893940213	21	94	1
SPCC1919.10c	12	246	3	100	4861	300	0.12	53.9619055927468	0.0506068710141946	22.7570266334357	0.0260428130089757	0.0892198947395253	2.37121951219512	1.26594114036631	4.33697908328833	5	107	1
SPCC1919.11	0	2	2	100	1516	300	0	0	0.00131926121372032	0.593248742224569	0.0514242900386907	4.05388820080272	0	0.779592236986552	61.4569451241693	0	100	1
SPCC1919.12c	27	136	3	100	4360	300	0.27	121.41428758368	0.0311926605504587	14.0267950317538	0.128440078578489	0.304928959657151	8.65588235294118	5.59998742602214	13.2949026410518	3	124	6.9433946841207e-11
SPCC1919.13c	1	68	69	100	1176	300	0.01	4.49682546606223	0.0578231292517007	26.0020520146456	0.000757562010617742	0.0975577263096236	0.172941176470588	0.00890892924486465	1.14727886140117	5	96	1
SPCC1919.14c	58	130	8	100	1750	300	0.58	260.81587703161	0.0742857142857143	33.4049891764623	0.32348893896077	0.614397962050341	7.80769230769231	5.66105643181347	10.751964335881	10	148	6.56406204824354e-20
SPCC1919.15	9	203	31	100	2103	300	0.09	40.4714291945601	0.096528768426058	43.4073024065922	0.0213017860042629	0.0889421746574631	0.932364532019704	0.447976559669649	1.87045393304645	9	100	1
SPCC23B6.01c	41	645	34	100	2386	300	0.41	184.369844108552	0.270326906957251	121.56129193672	0.0457347031614339	0.0880220475988061	1.51668217054264	1.09123001743181	2.10020605570751	30	111	1
SPCC23B6.02c	24	101	27	100	696	300	0.24	107.923811185494	0.145114942528736	65.2556569069376	0.148368384463805	0.377800729925157	1.65386138613861	1.03264395586808	2.62949308027909	15	109	1
SPCC23B6.03c	23	205	84	100	8781	300	0.23	103.426985719431	0.0233458603803667	10.4982259485566	0.0710908734569616	0.175549176748442	9.85185365853659	6.24248959825579	15.4149732102807	2	121	1.76452978146929e-10
SPCC23B6.04c	64	880	44	100	3213	300	0.64	287.796829827983	0.273887332710862	123.162353256606	0.0559420161275248	0.094370901915138	2.33672727272727	1.79741697817737	3.03213707853339	35	129	0.00330014787047947
SPCC23B6.05c	32	64	46	100	309	300	0.32	143.898414913991	0.207119741100324	93.1381326304152	0.319960440940139	0.778673624525456	1.545	0.98867776250503	2.40610149978366	22	110	1
SPCC24B10.02c	15	217	3	100	1603	300	0.15	67.4523819909335	0.135371179039301	60.87405652748	0.0394163746401878	0.119200871461751	1.10806451612903	0.63184448548221	1.91078996953186	13	102	1
SPCC24B10.03	1	25	4	100	925	300	0.01	4.49682546606223	0.027027027027027	12.1535823407087	0.00201502960057811	0.275223236161762	0.37	0.0186390238053476	2.5458149344963	2	99	1
SPCC24B10.04	2	103	16	100	939	300	0.02	8.99365093212447	0.109691160809372	49.326200532951	0.00331701622218498	0.0797090291684589	0.182330097087379	0.031146782326317	0.748467783891829	10	92	1
SPCC24B10.05	7	68	14	100	578	300	0.07	31.4777782624356	0.117647058823529	52.9038290124969	0.0433176968143683	0.232313875307708	0.595	0.250376287587049	1.34277419927856	11	96	1
SPCC24B10.06	34	343	12	100	1455	300	0.34	152.892065846116	0.23573883161512	106.007638134663	0.0685243681474245	0.14270345045201	1.44227405247813	0.997029556545027	2.07633520407675	25	109	1
SPCC24B10.07	31	626	30	100	2539	300	0.31	139.401589447929	0.246553761323356	110.87092326723	0.0339155805510371	0.0718951240099812	1.25733226837061	0.861116590190831	1.82541719861342	25	106	1
SPCC24B10.08c	6	193	4	100	1502	300	0.06	26.9809527963734	0.12849533954727	57.7821115146479	0.0124685776117584	0.0724177346789747	0.466943005181347	0.187278035728611	1.0877143748782	12	94	1
SPCC24B10.09	38	325	93	100	353	300	0.38	170.879367710365	0.920679886685552	414.013676053888	0.0822963934528542	0.165452408875154	0.412738461538461	0.290506268888575	0.584047003329295	66	72	1
SPCC24B10.10c	11	139	2	100	1140	300	0.11	49.4650801266846	0.121929824561404	54.829714016022	0.0405975661908453	0.150203918590297	0.902158273381295	0.462812254575636	1.71232467192938	12	99	1
SPCC24B10.11c	1	99	28	100	1586	300	0.01	4.49682546606223	0.062421185372005	28.0697176002624	0.000522495471679789	0.0665665295573061	0.16020202020202	0.00828677818084145	1.05574515877888	5	96	1
SPCC24B10.12	8	61	40	100	378	300	0.08	35.9746037284979	0.161375661375661	72.567818367671	0.0581269086818173	0.28387274201711	0.495737704918033	0.219719714817269	1.07303896482467	15	93	1
SPCC24B10.13	49	65	47	100	180	300	0.49	220.344447837049	0.361111111111111	162.385364052247	0.511876196558879	1.10913197548766	1.35692307692308	0.921377153805982	1.99643755587779	39	110	1
SPCC24B10.14c	0	7	1	100	1325	300	0	0	0.00528301886792453	2.37568137829703	0.0134151780994594	0.782741335671289	0	0.177751109817838	10.3713226976446	0	100	1
SPCC24B10.15	2	27	0	100	1850	300	0.02	8.99365093212447	0.0145945945945946	6.56293446398272	0.0121826294901788	0.319455719400293	1.37037037037037	0.225378645568308	5.90993080890542	1	101	1
SPCC24B10.16c	4	26	1	100	2537	300	0.04	17.9873018642489	0.0102483247930627	4.60849279139212	0.0455844319439998	0.462894764092878	3.90307692307692	1.15647703841928	11.7436401650363	1	103	1
SPCC24B10.17	25	373	98	100	1260	300	0.25	112.420636651556	0.296031746031746	133.120309431842	0.0437088448390381	0.101977218818935	0.844504021447721	0.550731444971881	1.28491295711858	28	97	1
SPCC24B10.18	21	89	20	100	651	300	0.21	94.4333347873069	0.136712749615975	61.4773374008508	0.14238371837855	0.387533733174671	1.53606741573034	0.926918006644363	2.52284460296711	14	107	1
SPCC24B10.19c	1	106	5	100	2225	300	0.01	4.49682546606223	0.0476404494382022	21.4230786248358	0.000488283288308589	0.0621109685935455	0.209905660377358	0.0108643031648661	1.38196905120639	4	97	1
SPCC24B10.20	4	32	5	100	664	300	0.04	17.9873018642489	0.0481927710843374	21.6714480292156	0.037563286968844	0.369917431855713	0.83	0.249420225473124	2.45625174752193	4	100	1
SPCC24B10.21	152	1752	123	100	757	300	1.52	683.517470841459	2.31439894319683	1040.7448106395	0.07324103506681	0.102717479772259	0.65675799086758	0.554434635455752	0.777571321876	175	77	1
SPCC24B10.22	184	417	4	100	3877	300	1.84	827.415885755451	0.107557389734331	48.3666809220519	0.369557707467822	0.52670171494838	17.1071462829736	14.3277523185275	20.4202254885487	27	257	8.00905152092148e-97
SPCC285.03	12	282	20	100	1767	300	0.12	53.9619055927468	0.159592529711375	71.7659751799406	0.0227607638564403	0.0776780065159059	0.751914893617021	0.402182697343301	1.37257037513606	15	97	1
SPCC285.04	7	70	14	100	524	300	0.07	31.4777782624356	0.133587786259542	60.0720959206787	0.0421274849746567	0.225399364750149	0.524	0.220748021267201	1.18109267129078	12	95	1
SPCC285.05	2	97	3	100	1873	300	0.02	8.99365093212447	0.0517885744794447	23.2884180570228	0.00351919897769047	0.0847316300873428	0.386185567010309	0.0659145968521426	1.58702343153593	5	97	1
SPCC285.06c	0	3	0	0	595	205	NA	NA	0.00504201680672269	2.26730695767844	0.0327971598819604	2.22593021867193	NA	NA	NA	0	0	1
SPCC285.07c	0	0	0	0	154	0	NA	NA	0	0	NA	NA	NA	NA	NA	0	0	1
SPCC285.08	14	251	3	100	1331	300	0.14	62.9555565248713	0.188580015026296	84.8011413960647	0.0312511853070583	0.0976948740075714	0.742390438247012	0.415953276436946	1.30031877304078	18	96	1
SPCC285.09c	37	371	15	100	2106	300	0.37	166.382542244303	0.17616334283001	79.2175806224639	0.0700462628752491	0.141394186795257	2.10032345013477	1.47517429615275	2.97776157390811	20	117	1
SPCC285.10c	15	207	3	100	1744	300	0.15	67.4523819909335	0.118692660550459	53.3740178597983	0.0412840297002297	0.125074155124973	1.26376811594203	0.719993477972005	2.18129326537953	12	103	1
SPCC285.11	36	713	96	100	2122	300	0.36	161.88571677824	0.336003770028275	151.095030975607	0.0355750133627146	0.0713355228685959	1.07141654978962	0.754901783556804	1.51373979527161	34	102	1
SPCC285.12	17	125	24	100	359	300	0.17	76.446032923058	0.348189415041783	156.57470285732	0.079125348753219	0.230658738101105	0.48824	0.284060002024056	0.828064869782968	30	87	1
SPCC285.13c	12	629	16	100	2292	300	0.12	53.9619055927468	0.274432809773124	123.40764477108	0.010277158501657	0.034568057803795	0.437265500794913	0.235552472857979	0.792299884862981	24	88	1
SPCC285.14	7	196	0	100	5591	300	0.07	31.4777782624356	0.0350563405473082	15.7642244920085	0.0154274312752545	0.0783440528882819	1.99678571428571	0.862547682599477	4.38021599698384	3	104	1
SPCC285.15c	103	287	208	100	261	300	1.03	463.17302300441	1.09961685823755	494.478509103395	0.284688197831152	0.452095204337124	0.936689895470383	0.743036196339307	1.17996848331989	106	97	1
SPCC285.16c	22	862	223	100	4060	300	0.22	98.9301602533691	0.212315270935961	95.474471717873	0.0163012231535956	0.0395733774913944	1.03619489559165	0.661829660035981	1.60667912615061	21	101	1
SPCC285.17	38	338	9	100	2033	300	0.38	170.879367710365	0.166256763403837	74.7627647579456	0.0791882113291053	0.158972274017386	2.28562130177515	1.60989633632071	3.23190633077346	19	119	0.42786782727946
SPCC290.02	10	183	6	100	1337	300	0.1	44.9682546606223	0.136873597606582	61.5496679348832	0.0272681563829144	0.106142284654228	0.730601092896175	0.364575250839565	1.41912234582703	13	97	1
SPCC290.03c	9	508	5	100	5138	300	0.09	40.4714291945601	0.0988711560918645	44.4606332572911	0.00859214395580682	0.035192602992421	0.910275590551181	0.441464356449355	1.80819594175059	9	100	1
SPCC290.04	14	483	50	100	3003	300	0.14	62.9555565248713	0.160839160839161	72.3265634401618	0.0163617547690831	0.0503776201979394	0.870434782608696	0.491343495715565	1.51283993454412	15	99	1
SPCC297.03	19	1412	39	100	3664	300	0.19	85.4396838551824	0.385371179039301	173.294693179036	0.00831183784096048	0.0215208775703961	0.493031161473088	0.304545738492792	0.788524954179315	33	86	1
SPCC297.04c	18	37	0	100	1120	300	0.18	80.9428583891202	0.0330357142857143	14.8555841289556	0.266548575738669	0.88053873710585	5.44864864864865	2.98534404827309	9.86203385558551	3	115	0.00363362497258634
SPCC297.05	20	417	13	100	3152	300	0.2	89.9365093212447	0.132296954314721	59.4916313244908	0.0297731618232932	0.0764126436505334	1.51175059952038	0.938450060670202	2.40852652786481	14	106	1
SPCC297.06c	12	38	7	100	943	300	0.12	53.9619055927468	0.0402969247083775	18.1208237232625	0.156359038115374	0.625662271429199	2.97789473684211	1.47446572942797	5.89999521957735	4	108	1
SPCC2H8.02	13	196	10	100	2769	300	0.13	58.458731058809	0.0707836764174792	31.8301838695629	0.0361838476717323	0.119064775514171	1.83658163265306	1.00193074203027	3.2969036339874	7	106	1
SPCC2H8.04	0	27	4	100	869	300	0	0	0.0310701956271577	13.9717246931738	0.00339432100419189	0.183491530730493	0	0.0294966495264275	1.59454140204798	3	97	1
SPCC2H8.05c	1	103	5	100	1133	300	0.01	4.49682546606223	0.0909090909090909	40.8802315096567	0.000502381202177598	0.0639453086296244	0.11	0.00569197902067218	0.724500346773644	8	93	1
SPCC306.02c	34	870	27	100	1067	300	0.34	152.892065846116	0.815370196813496	366.65774652991	0.0272986735053478	0.0556687055108702	0.416988505747126	0.291276846302061	0.593985087800985	60	74	1
SPCC306.03c	6	256	5	100	2537	300	0.06	26.9809527963734	0.100906582577848	45.3759290229378	0.00943111540381709	0.0544012195015871	0.594609375	0.239267397794839	1.38015893875526	9	97	1
SPCC306.04c	20	380	8	100	3463	300	0.2	89.9365093212447	0.109731446722495	49.3443164049567	0.0326369836055363	0.083945587166557	1.82263157894737	1.13021874225972	2.90703568357787	11	109	1
SPCC306.05c	49	347	39	100	1310	300	0.49	220.344447837049	0.264885496183206	119.114384482717	0.103465696433001	0.192205845644065	1.84985590778098	1.35540062327231	2.51789657793725	31	118	1
SPCC306.06c	6	217	18	100	1336	300	0.06	26.9809527963734	0.162425149700599	73.0397549502623	0.0111059536328156	0.0643050045308229	0.369400921658986	0.148375540534416	0.859114860531793	14	92	1
SPCC306.07c	3	89	50	100	1177	300	0.03	13.4904763981867	0.0756159728122345	34.0031832183126	0.00853155781705106	0.11000045090975	0.396741573033708	0.100416435506691	1.29470530720776	7	96	1
SPCC306.08c	82	444	82	100	1575	300	0.82	368.739688217103	0.281904761904762	126.767651233754	0.144862186875226	0.235172194779932	2.90878378378378	2.2815794432848	3.70396206778393	40	142	2.97414822379165e-07
SPCC306.09c	70	1195	54	100	2359	300	0.7	314.777782624356	0.506570580754557	227.795948789503	0.0456730697490853	0.0750030862529581	1.3818410041841	1.07742771538092	1.76932280470728	57	113	1
SPCC306.10	0	3	0	56	483	221	0	0	0.0062111801242236	2.79305929569083	0.0327971598819604	2.22593021867193	0	0.282875503981908	19.1986481360454	0	56	1
SPCC306.11	34	467	75	100	1656	300	0.34	152.892065846116	0.282004830917874	126.812650522407	0.0505578838575553	0.104330277749986	1.20565310492505	0.837238556681116	1.72770939953977	29	105	1
SPCC31H12.02c	2	5	0	100	774	300	0.02	8.99365093212447	0.00645994832041344	2.90492601166811	0.0538788235081954	2.30512923539502	3.096	0.417022093953432	17.8417002819574	0	102	1
SPCC31H12.03c	33	261	23	100	988	300	0.33	148.395240380054	0.26417004048583	118.792656542737	0.0864884400751103	0.18392559203028	1.24919540229885	0.85450578794209	1.81718484925917	27	106	1
SPCC31H12.04c	70	161	196	100	152	300	0.7	314.777782624356	1.05921052631579	476.308486865802	0.325161116509316	0.5806848619427	0.660869565217391	0.49424489709416	0.882640990152905	87	83	1
SPCC31H12.05c	1	316	16	100	2759	300	0.01	4.49682546606223	0.114534251540413	51.5040539063308	0.000164718351839444	0.0206476390135613	0.0873101265822785	0.00454457932725025	0.569668360384157	10	91	1
SPCC31H12.06	1	79	65	100	2250	300	0.01	4.49682546606223	0.0351111111111111	15.7888538586185	0.000653273939375048	0.083726477547001	0.284810126582278	0.0146986636359386	1.88384574480752	3	98	1
SPCC31H12.07	31	809	13	100	2541	300	0.31	139.401589447929	0.318378591105864	143.169295633386	0.0262978695475848	0.0555154906628497	0.973683559950556	0.66822886520413	1.41064861774301	31	100	1
SPCC31H12.08c	32	826	56	100	1988	300	0.32	143.898414913991	0.415492957746479	186.839931336389	0.026751380905087	0.0557980603707114	0.770169491525424	0.53181745239313	1.10926544016974	38	94	1
SPCC320.03	23	582	22	100	4985	300	0.23	103.426985719431	0.116750250752257	52.50055007519	0.0254290188811009	0.0608660338265926	1.97001718213058	1.26763659122288	3.03417178625564	12	111	1
SPCC320.04c	11	108	2	100	2465	300	0.11	49.4650801266846	0.0438133874239351	19.7021156322402	0.0518870966011865	0.194747295182207	2.51064814814815	1.27901693121925	4.8005208262414	4	107	1
SPCC320.05	9	178	67	100	2477	300	0.09	40.4714291945601	0.0718611223253936	32.3146924892643	0.0242410835048305	0.10166721397268	1.25241573033708	0.600451638414651	2.5182968901033	7	102	1
SPCC320.06	24	424	59	100	6372	300	0.24	107.923811185494	0.066541117388575	29.9223791213181	0.0366503396416849	0.086693313526155	3.60679245283019	2.33535964196816	5.5240979378866	7	117	0.00634462401745013
SPCC320.07c	0	4	0	100	2085	300	0	0	0.00191846522781775	0.862700329220572	0.0240893601812892	1.52670069174082	0	0.50226315977988	31.8317094227961	0	100	1
SPCC320.08	10	657	63	100	1627	300	0.1	44.9682546606223	0.403810694529809	181.586621462992	0.00769521855673875	0.0291605137993733	0.247640791476408	0.125201205918139	0.474441559515803	31	79	1
SPCC320.09	17	75	5	100	1974	300	0.17	76.446032923058	0.0379939209726444	17.0852031385343	0.129082929738034	0.393113194749021	4.4744	2.54809703302878	7.76005446434568	4	113	0.0274523266161946
SPCC320.10	27	309	36	100	1781	300	0.27	121.41428758368	0.173498034811903	78.0190381253919	0.0577311042997647	0.131346825823039	1.55621359223301	1.02819096757881	2.33928696790833	18	109	1
SPCC320.11c	4	176	25	100	1042	300	0.04	17.9873018642489	0.168905950095969	75.9540577760991	0.00719377910477479	0.0633544274207554	0.236818181818182	0.0749591782717533	0.660153133724271	15	89	1
SPCC320.12	6	42	3	100	1001	300	0.06	26.9809527963734	0.041958041958042	18.8677991583031	0.0546913675962816	0.350281815736364	1.43	0.547460589638779	3.50632097552101	4	102	1
SPCC320.13c	5	159	10	100	1210	300	0.05	22.4841273303112	0.131404958677686	59.0905164548674	0.0114064118285257	0.0792922222060844	0.380503144654088	0.138017583125161	0.959435888693621	12	93	1
SPCC320.14	1	65	2	100	1545	300	0.01	4.49682546606223	0.0420711974110032	18.9186831905531	0.000792046066761278	0.10216021966882	0.237692307692308	0.0122371117314618	1.57837539388327	4	97	1
SPCC330.01c	1	284	30	100	4126	300	0.01	4.49682546606223	0.0688317983519147	30.952458370375	0.000183219181270929	0.0229859153353934	0.145281690140845	0.00755962341923854	0.94839886673833	6	95	1
SPCC330.02	61	304	18	100	1992	300	0.61	274.306353429796	0.152610441767068	68.626252092516	0.150914456403422	0.26630447966442	3.9971052631579	3.00621597155616	5.30478523491524	21	140	4.17491455599083e-10
SPCC330.03c	35	268	19	100	730	300	0.35	157.388891312178	0.367123287671233	165.088934918449	0.0903071924373752	0.188011965291285	0.953358208955224	0.659242504792839	1.37248734662638	36	99	1
SPCC330.04c	4	22	0	100	1023	300	0.04	17.9873018642489	0.021505376344086	9.67059240013384	0.0531523583500741	0.555864053309793	1.86	0.543748625921258	5.68648926535918	2	102	1
SPCC330.05c	0	0	0	100	836	300	0	0	0	0	NA	NA	NA	NA	NA	0	100	1
SPCC330.06c	32	701	149	100	577	300	0.32	143.898414913991	1.21490467937608	546.321430105654	0.0314821650383675	0.0658315210319609	0.26339514978602	0.18165209227138	0.379847876354415	72	60	1
SPCC330.07c	0	224	4	100	2156	300	0	0	0.103896103896104	46.7202645824648	0.000406163253577162	0.0214673246967255	0	0.0087568797471236	0.462835520461401	9	91	1
SPCC330.08	58	245	241	100	2689	300	0.58	260.81587703161	0.0911119375232428	40.971448091679	0.175927183950101	0.317944087618758	6.36579591836735	4.73068197641821	8.5495165160684	13	145	1.93145302607332e-17
SPCC330.09	21	735	41	100	2057	300	0.21	94.4333347873069	0.357316480311133	160.678984810683	0.0180329875297625	0.0448012915064026	0.587714285714286	0.370938553487215	0.921562566286702	31	90	1
