CDK9as_dis2ts_3MBPP1_30C_combined_pr_counts	CDK9as_dis2ts_3MBPP1_30C_combinedgb_counts	CDK9as_dis2ts_3MBPP1_30C_combinedterm_counts	CDK9as_dis2ts_3MBPP1_30C_combinedpr_map	CDK9as_dis2ts_3MBPP1_30C_combinedgb_map	CDK9as_dis2ts_3MBPP1_30C_combinedterm_map	CDK9as_dis2ts_3MBPP1_30C_combinedpr_density	CDK9as_dis2ts_3MBPP1_30C_combinedpr_densityRPKM	CDK9as_dis2ts_3MBPP1_30C_combinedgb_density	CDK9as_dis2ts_3MBPP1_30C_combinedgb_densityRPKM	CDK9as_dis2ts_3MBPP1_30C_combinedpause_index_CI_low	CDK9as_dis2ts_3MBPP1_30C_combinedpause_index_CI_high	CDK9as_dis2ts_3MBPP1_30C_combinedpause_index_scaled	CDK9as_dis2ts_3MBPP1_30C_combinedpause_index_CI_low_scaled	CDK9as_dis2ts_3MBPP1_30C_combinedpause_index_CI_high_scaled	CDK9as_dis2ts_3MBPP1_30C_combined_ExpPR	CDK9as_dis2ts_3MBPP1_30C_combined_ExpGB	CDK9as_dis2ts_3MBPP1_30C_combinedFexact_Pval
SPCC1322.11	231	1217	258	100	561	300	2.31	498.85425487047	2.16934046345811	468.478233964829	0.16447857904825	0.218990174920689	1.06483976992605	0.92272482846068	1.22853488130507	226	105	1
SPCC1322.13	20	438	22	100	1545	300	0.2	43.1908445775298	0.283495145631068	61.2219738671782	0.0283607324525825	0.0727093700308992	0.705479452054794	0.438173316392399	1.12335976697739	26	94	1
SPCC1322.15	11	185	16	100	678	300	0.11	23.7549645176414	0.272861356932153	58.9255622923527	0.0306900001235776	0.112132470514331	0.403135135135135	0.208078200837856	0.760258150087162	23	88	1
SPCC1322.16	15	459	61	100	1057	300	0.15	32.3931334331474	0.434247871333964	93.7776615945421	0.0188172133270754	0.0557879317240919	0.345424836601307	0.198897944867187	0.589678438323652	34	81	1
SPCC132.02	8	159	27	100	1629	300	0.08	17.2763378310119	0.0976058931860037	21.0784048122383	0.0229599681151764	0.1055425106868	0.819622641509434	0.374017880596223	1.71928749908798	9	99	1
SPCC132.03	5	183	17	100	1195	300	0.05	10.7977111443825	0.153138075313808	33.0708140489036	0.00992968612963141	0.0687458957202239	0.326502732240437	0.118659749249095	0.821513453856676	13	92	1
SPNCRNA.488	1	5	1	100	274	300	0.01	2.15954222887649	0.0182481751824818	3.94077049065053	0.00883974757390515	1.74105855180368	0.548	0.0242209083525001	4.77050043194209	1	100	1
SPNCRNA.1187	1	22	90	100	937	300	0.01	2.15954222887649	0.0234791889007471	5.07042999309315	0.0022789459676721	0.315231910448174	0.425909090909091	0.0213537237170875	2.95372300089939	2	99	1
SPCC338.17c	17	707	7	100	3144	300	0.17	36.7122178909004	0.224872773536896	48.5622250577506	0.0143822405359961	0.0396299253715996	0.755983026874116	0.452177642451717	1.24596485368309	21	96	1
SPCC338.11c	5	194	20	100	1055	300	0.05	10.7977111443825	0.183886255924171	39.7110134978236	0.00937348545690281	0.0647957509293451	0.271907216494845	0.0988902715703246	0.683595172304591	16	89	1
SPCC338.10c	44	948	166	100	711	300	0.44	95.0198580705656	1.33333333333333	287.938963850199	0.0338820379167895	0.0633660451814692	0.33	0.240901289588373	0.450532581240246	82	62	1
SPNCRNA.1189	99	1202	326	100	2004	300	0.99	213.794680658773	0.599800399201597	129.529429097283	0.06672643001874	0.101564566439743	1.65054908485857	1.33719765757555	2.03535391145245	74	125	1
SPNCRNA.491	349	341	245	100	160	300	3.49	753.680237877896	2.13125	460.252437529302	0.879142663354544	1.19147505558032	1.6375366568915	1.40662826136727	1.90636008892851	305	144	1
SPCC338.07c	2	840	60	100	2430	300	0.02	4.31908445775298	0.345679012345679	74.6508424796812	0.000411698221432331	0.00962396478737084	0.0578571428571429	0.0100042667808056	0.233862344333112	26	76	1
SPCC338.06c	29	253	50	100	856	300	0.29	62.6267246374183	0.295560747663551	63.8275915777748	0.0765123180625677	0.170684482387652	0.981185770750988	0.65494544261558	1.4610591692383	29	100	1
SPCC338.05c	20	492	66	100	1325	300	0.2	43.1908445775298	0.371320754716981	80.1882850269611	0.0252772479725053	0.0646520865062772	0.538617886178862	0.334923535635695	0.856640146208173	32	88	1
SPCC338.03c	2	19	1	100	1008	180	0.02	4.31908445775298	0.0188492063492063	4.0705657091918	0.0169524113891639	0.46686156027615	1.06105263157895	0.170880306802772	4.70596452758359	1	101	1
SPNCRNA.1190	1	16	3	100	897	300	0.01	2.15954222887649	0.0178372352285396	3.85202627224346	0.00308778638028139	0.444289421552728	0.560625	0.027697443831124	3.98527611132797	1	100	1
SPCC1281.01	102	4113	54	100	8471	300	1.02	220.273307345402	0.485538897414709	104.854175272919	0.0202706310163291	0.0303109333808469	2.10075857038658	1.71712515339323	2.56763916669154	66	136	0.00104814393398689
SPCC1281.04	0	21	3	100	1237	300	0	0	0.0169765561843169	3.66615899809267	0.00437456871201282	0.238242196120647	0	0.0541134149675985	2.94705596601241	1	99	1
SPCC1281.05	53	596	1	100	3194	300	0.53	114.455738130454	0.186599874765185	40.2970309458481	0.0664376077511498	0.118732153522503	2.84030201342282	2.12201719157172	3.79230498350876	24	129	0.000112502498872818
SPCC1281.08	3	222	0	100	3524	90	0.03	6.47862668662948	0.0629965947786606	13.6043806699938	0.00346173993525468	0.0434767797268609	0.476216216216216	0.121991715318375	1.53212171757458	6	97	1
SPCC622.21	1	7	6	94	707	300	0.0106382978723404	2.29738534986861	0.0099009900990099	2.13816062264999	0.00660323359662749	1.14229470290644	1.07446808510638	0.0496647463065493	8.5915144144133	0	95	1
SPCC622.02	9	458	67	100	918	300	0.09	19.4358800598884	0.498910675381264	107.741867192313	0.00952364818160485	0.039062738935471	0.180393013100437	0.0874270903071325	0.358595943427624	36	73	1
SPCC622.04	11	44	10	100	1182	300	0.11	23.7549645176414	0.0372250423011844	8.03890508211215	0.121907740866232	0.500846856892625	2.955	1.44094949703886	5.92000984847082	3	108	1
SPCC622.05	5	41	10	100	1882	300	0.05	10.7977111443825	0.0217853347502657	4.70463503634092	0.0424430870454526	0.322076011331702	2.29512195121951	0.798778898195418	6.06147053326262	2	103	1
SPCC622.07	1	20	0	100	830	300	0.01	2.15954222887649	0.0240963855421687	5.20371621416022	0.00249697159993946	0.349045314408539	0.415	0.0207248642794975	2.89707610959088	2	99	1
SPNCRNA.1194	18	50	2164	100	1331	300	0.18	38.8717601197769	0.0375657400450789	8.11248019863445	0.202510595167591	0.633646002610963	4.7916	2.69541602168064	8.43382829475192	4	114	0.0113155690008332
SPCC622.09	381	6086	625	100	1119	300	3.81	822.785589201943	5.43878462913315	1174.52850803774	0.0563672411885505	0.0695189661405336	0.700524153795596	0.63074942889988	0.777917231112571	406	75	1
SPCC622.11	75	335	8	100	1698	300	0.75	161.965667165737	0.197290930506478	42.6058095803077	0.172873943481433	0.289552132112602	3.80149253731343	2.93539956031473	4.91659520327198	28	147	3.93630780544249e-11
SPNCRNA.1195	0	83	2	100	3030	300	0	0	0.0273927392739274	5.91557772266498	0.00109800574614357	0.0583369154812046	0	0.0332695741081503	1.7676085390805	2	98	1
SPNCRNA.493	1	3	54	100	135	300	0.01	2.15954222887649	0.0222222222222222	4.79898273083665	0.0133674946082822	3.55733427163736	0.45	0.018046117721181	4.80240126671043	2	99	1
SPCC622.14	15	597	7	100	2236	300	0.15	32.3931334331474	0.266994633273703	57.6586185437954	0.0144970737155934	0.0428017392150179	0.561809045226131	0.324154568280668	0.9570468888478	24	91	1
SPNCRNA.67	7	68	1	100	1661	300	0.07	15.1167956021354	0.0409391932570741	8.84099166547871	0.0433176968143683	0.232313875307708	1.70985294117647	0.719506944086657	3.85873346886104	4	103	1
SPCC622.17	5	175	22	100	1285	300	0.05	10.7977111443825	0.136186770428016	29.4101081753608	0.0103775256551107	0.0719352166399428	0.367142857142857	0.133351204668172	0.924367533823265	12	93	1
SPCC622.18	329	1768	370	100	688	300	3.29	710.489393300366	2.56976744186047	554.952130908959	0.165127623517113	0.209673461947474	1.28027149321267	1.13607804979774	1.44255341819862	308	121	1
SPCC622.19	39	75	1	100	1549	300	0.39	84.2221469261832	0.0484183344092963	10.4561437808739	0.346724197258292	0.777955954822948	8.0548	5.37075781553095	12.0505377402075	6	133	1.50700983491441e-13
SPCC61.02	2	319	166	100	1452	300	0.02	4.31908445775298	0.21969696969697	47.4444883616805	0.00108108039300503	0.0254317341208167	0.0910344827586207	0.015697287306433	0.369268779434258	18	84	1
SPCC61.03	22	425	17	100	1214	300	0.22	47.5099290352828	0.3500823723229	75.6017666616564	0.0328718843388897	0.0807413416421751	0.628423529411765	0.399064675874121	0.980199887536005	31	91	1
SPCC61.05	23	266	107	100	2242	300	0.23	49.6694712641593	0.11864406779661	25.6216874612465	0.0550841780432266	0.134544905843176	1.93857142857143	1.23498727172914	3.01649678900402	13	110	1
SPCC11E10.01	73	2481	27	100	2680	300	0.73	157.646582707984	0.925746268656716	199.918816038902	0.0231437848109106	0.0373482256972264	0.788553002821443	0.620253432932404	1.00093244868567	83	90	1
SPCC11E10.03	14	164	139	100	1443	300	0.14	30.2335912042709	0.113652113652114	24.543653883281	0.0474428445209275	0.150790026399076	1.23182926829268	0.684600246436984	2.17590008093866	11	103	1
SPCC11E10.04	28	643	26	100	1526	300	0.28	60.4671824085418	0.421363040629096	90.9951279926333	0.0292431500988394	0.064412989638052	0.664510108864697	0.446250470508289	0.982942221876674	37	91	1
SPNCRNA.1199	1	17	3	100	1102	300	0.01	2.15954222887649	0.015426497277677	3.33141723147916	0.0029153350293855	0.415929044001673	0.648235294117647	0.0321269920238282	4.58353806489843	1	100	1
SPCC11E10.08	12	399	35	100	3853	300	0.12	25.9145067465179	0.103555670905788	22.3632844360685	0.0161472922159047	0.0546846720735625	1.1587969924812	0.622155169078809	2.10700041499436	10	102	1
SPCC188.02	92	1150	83	100	2329	300	0.92	198.677885056637	0.493774151996565	106.632613276426	0.0643059681967872	0.0994162526058757	1.8632	1.49768599930317	2.31540452319084	63	129	0.156715786753162
SPCC188.03	15	325	16	100	3557	300	0.15	32.3931334331474	0.0913691312904133	19.7315497437408	0.0264795941432878	0.0790858235011181	1.64169230769231	0.941879163676746	2.81308274193477	9	106	1
SPCC188.05	4	25	1	100	480	300	0.04	8.63816891550597	0.0520833333333333	11.2476157753984	0.047266808660168	0.483109237625183	0.768	0.226880681568806	2.31892434060088	5	99	1
SPCC188.07	9	361	23	100	2343	300	0.09	19.4358800598884	0.154075970977379	33.27335657808	0.012060183327386	0.0496563123352785	0.584127423822715	0.282570095360653	1.16344739801558	14	95	1
SPNCRNA.1201	12	59	1	100	754	300	0.12	25.9145067465179	0.0782493368700265	16.8982747352405	0.10383655872832	0.389968704368617	1.5335593220339	0.782927652811532	2.94036403093937	8	104	1
SPCC188.11	19	1007	11	100	1953	300	0.19	41.0313023486533	0.515616999487967	111.349668432085	0.0116395625345146	0.0302166030297287	0.368490566037736	0.227320656299071	0.590130257170602	40	79	1
SPCC188.12	1	12	2	100	1765	300	0.01	2.15954222887649	0.00679886685552408	1.4682440083013	0.0040448521341888	0.610617545978525	1.47083333333333	0.0713916401684323	10.777399686521	0	101	1
SPNCRNA.51	0	1	0	100	81	300	0	0	0.0123456790123457	2.66610151713147	0.120791776113059	17.3080587281839	0	0.0978413386515777	14.019527569829	1	99	1
SPCC584.12	6	18	20	100	137	300	0.06	12.957253373259	0.131386861313869	28.3735475326838	0.118575044140478	0.88865760334922	0.456666666666667	0.162447810472456	1.21746091658843	12	94	1
SPCC584.13	21	599	23	100	1885	300	0.21	45.3503868064063	0.317771883289125	68.6241801112477	0.0220947693820256	0.0550561195390041	0.66085141903172	0.416486402851182	1.03780785331023	29	92	1
SPCC584.14	10	242	6	100	1839	300	0.1	21.5954222887649	0.131593257205003	28.4181195969609	0.0207108441652832	0.0798939109135848	0.759917355371901	0.380872424199559	1.46924902170082	12	98	1
SPNCRNA.1202	2	209	2	100	2696	300	0.02	4.31908445775298	0.0775222551928783	16.7412583766761	0.00164618528356386	0.0389332669847594	0.25799043062201	0.0443811552448817	1.04964087790911	7	95	1
SPCC584.02	0	1	1	100	427	300	0	0	0.00234192037470726	0.505747594584658	0.120791776113059	17.3080587281839	0	0.515780884002761	73.9054107693454	0	100	1
SPCC584.04	99	1978	253	100	2413	300	0.99	213.794680658773	0.819726481558226	177.023395305334	0.0406794021583583	0.0615196329227605	1.20771991911021	0.981593974081186	1.48446874242621	89	110	1
SPCC584.05	86	1132	4	100	3719	300	0.86	185.720631683378	0.304382898628664	65.7327723336431	0.0606250270543665	0.0950887302980415	2.82538869257951	2.25464475615189	3.53634987978416	43	143	1.22883857086108e-07
SPNCRNA.1203	7	292	131	100	4221	300	0.07	15.1167956021354	0.0691779199241886	14.9392639382122	0.0104038987386223	0.0523236226472781	1.01188356164384	0.439148565757248	2.20858011194161	6	101	1
SPNCRNA.132	9	43	55	100	1012	300	0.09	19.4358800598884	0.0424901185770751	9.17592053771632	0.095169569218974	0.445492685559469	2.11813953488372	0.963116040496016	4.50838597786183	4	105	1
SPNCRNA.69	6	141	14	100	1454	300	0.06	12.957253373259	0.0969738651994498	20.9419156995588	0.0169834287587747	0.0996561082063686	0.618723404255319	0.246939054152584	1.4489998133206	9	97	1
SPNCRNA.131	14	21	30	100	348	300	0.14	30.2335912042709	0.0603448275862069	13.0317203466685	0.32191298415847	1.36916084734612	2.32	1.12025718487148	4.7646797487645	6	108	1
SPCC1753.04	30	426	31	100	1309	300	0.3	64.7862668662948	0.325439266615737	70.279983919128	0.0477287847494755	0.103293502592145	0.921830985915493	0.624769792370634	1.35211194893117	31	99	1
SPCC1753.05	5	155	7	100	2384	300	0.05	10.7977111443825	0.0650167785234899	14.0406478806987	0.0116963225121859	0.0813727218078185	0.769032258064516	0.278840328690512	1.93992568789839	6	99	1
SPCC162.11c	5	480	64	100	1712	300	0.05	10.7977111443825	0.280373831775701	60.547912959154	0.00381603042053409	0.0259795798815045	0.178333333333333	0.0653304407995436	0.444770407571357	22	83	1
SPNCRNA.1205	0	14	210	100	1297	300	0	0	0.0107941403238242	2.33104018537169	0.0065974714867639	0.365411596620526	0	0.0855692051833277	4.73938840816823	1	99	1
SPNCRNA.495	1	7	119	100	841	300	0.01	2.15954222887649	0.00832342449464923	1.797478668506	0.00660323359662749	1.14229470290644	1.20142857142857	0.0555331945476372	9.60669845144312	0	101	1
SPCC162.09c	44	1752	182	100	4075	300	0.44	95.0198580705656	0.429938650306748	92.8470671163586	0.0183936617031772	0.0341734863934311	1.02340182648402	0.749541714404472	1.39256957053232	43	101	1
SPCC162.08c	39	915	21	100	5509	300	0.39	84.2221469261832	0.16609184970049	35.8682363300416	0.03050448543248	0.05931508434484	2.34809836065574	1.68049210247532	3.26766799655724	19	120	0.149187884725687
SPCC162.06c	2	136	19	100	1238	300	0.02	4.31908445775298	0.109854604200323	23.7235656807111	0.00252056346045231	0.0601106401390657	0.182058823529412	0.0312045756403997	0.744169724921633	10	92	1
SPCC162.02c	19	463	117	100	3202	300	0.19	41.0313023486533	0.144597126795753	31.2263601489636	0.0251816296339812	0.0660781827378519	1.31399568034557	0.806315780880078	2.11582341126602	15	104	1
SPCC162.01c	19	320	17	100	769	300	0.19	41.0313023486533	0.416124837451235	89.8639158960309	0.036276874883141	0.0960347337235681	0.45659375	0.278969167851354	0.738507102334239	34	85	1
SPCC13B11.01	1	8546	648	100	3262	300	0.01	2.15954222887649	2.61986511342735	565.770934640665	6.1074906887594e-06	0.000760137259059695	0.00381699040486777	0.000199226346267332	0.0247956773905272	73	28	1
SPNCRNA.1209	1	15	6	100	539	300	0.01	2.15954222887649	0.0278293135435993	6.00985777980471	0.00328192270549487	0.476785931797302	0.359333333333333	0.0176895633826173	2.56987617238746	2	99	1
SPCC777.02	17	458	14	100	2181	300	0.17	36.7122178909004	0.209995414947272	45.3493966449075	0.022128062159782	0.0613844138573237	0.809541484716157	0.482613035704846	1.33879406622823	20	97	1
SPNCRNA.1210	3	17	4	100	1268	300	0.03	6.47862668662948	0.0134069400630915	2.89528532262621	0.041196253876563	0.635657655765951	2.23764705882353	0.522368499154819	8.06013907511226	1	102	1
SPCC777.04	3	36	3	100	1596	300	0.03	6.47862668662948	0.0225563909774436	4.87114788468382	0.0204905718519324	0.281535855854755	1.33	0.327029526756841	4.49331225944189	2	101	1
SPCC777.05	10	372	41	100	1247	300	0.1	21.5954222887649	0.29831595829992	64.4225909496435	0.0135379018552956	0.0517124906591497	0.335215053763441	0.168817636135536	0.644854758519597	25	85	1
SPNCRNA.1211	12	61	0	100	1294	300	0.12	25.9145067465179	0.0471406491499227	10.1802222535909	0.100619410016023	0.376435776037284	2.5455737704918	1.30201516560734	4.87107894192246	5	107	1
SPCC777.07	5	140	0	100	3286	300	0.05	10.7977111443825	0.0426049908703591	9.20072769454379	0.0129285718790565	0.0902527886333606	1.17357142857143	0.424832871945797	2.96570663449223	4	101	1
SPCC777.11	1	64	5	100	1771	300	0.01	2.15954222887649	0.03613777526821	7.80410517493481	0.000804249148526225	0.103792408019431	0.27671875	0.0142432524203994	1.83816354602412	3	98	1
SPCC777.13	23	1061	123	100	2844	300	0.23	49.6694712641593	0.373066104078762	80.565200592052	0.0140027647568198	0.0332558626418678	0.616512723845429	0.398238629683955	0.945796733534719	33	90	1
SPCC777.14	67	75	32	100	1788	300	0.67	144.689329334725	0.0419463087248322	9.05848250367656	0.634402122007478	1.2576076512526	15.9728	11.3431099414937	22.4860248043965	6	161	4.64350651568763e-36
SPCC777.15	24	306	0	100	1419	300	0.24	51.8290134930358	0.215644820295983	46.5694095867658	0.05055348905973	0.120683625170408	1.11294117647059	0.717354009757568	1.71250064116809	21	103	1
SPCC663.02	1	417	0	100	1981	79	0.01	2.15954222887649	0.210499747602221	45.458309411484	0.000124908980634215	0.0156294191273386	0.0475059952038369	0.0024744469063638	0.309618792912578	17	84	1
SPCC663.17	5	39	0	100	1683	300	0.05	10.7977111443825	0.0231729055258467	5.00428680488314	0.0444957442516396	0.339662873019732	2.15769230769231	0.748863375755094	5.71652615292209	2	103	1
SPCC663.03	55	1858	30	100	5278	300	0.55	118.774822588207	0.352027283061766	76.0217783488541	0.0224184226866969	0.03899192676227	1.56237890204521	1.18324434940386	2.05799389451261	40	115	1
SPCC663.04	554	523	487	100	180	300	5.54	1196.38639479758	2.90555555555556	627.466992056892	0.938289923547895	1.1958643348678	1.90669216061185	1.68892186238621	2.15255580276204	486	168	0.0107949075265818
SPNCRNA.1213	3	59	5	100	1551	300	0.03	6.47862668662948	0.038039974210187	8.21489306922714	0.0127403771074271	0.167938348090167	0.78864406779661	0.197603248936194	2.60472377887849	3	100	1
SPCC663.10	1	827	221	100	2611	300	0.01	2.15954222887649	0.316736882420529	68.400667302982	6.30508526306334e-05	0.00786739841182121	0.0315719467956469	0.00164625776218584	0.205417772532652	24	77	1
SPCC663.11	16	233	46	100	1979	300	0.16	34.5526756620239	0.117736230419404	25.4256361459435	0.0399178341311465	0.116339862888755	1.35896995708154	0.78997393745539	2.30236588656847	12	104	1
SPCC663.12	19	524	7	100	4232	300	0.19	41.0313023486533	0.123818525519849	26.7391334577335	0.0222754934814339	0.0583176776004809	1.53450381679389	0.942698884134283	2.46800411605235	13	106	1
SPCC417.03	15	7	22	100	138	300	0.15	32.3931334331474	0.0507246376811594	10.9541997116923	0.822015671212758	5.78688249369265	2.95714285714286	1.13438162627361	7.98589784129586	5	110	1
SPCC417.04	2	7	2	100	419	300	0.02	4.31908445775298	0.0167064439140811	3.60782711268149	0.0410868912536841	1.48812327873763	1.19714285714286	0.172154074352937	6.23523653791068	1	101	1
SPNCRNA.1216	10	11	3	100	304	300	0.1	21.5954222887649	0.0361842105263158	7.81413306501362	0.358472570876843	2.29620531639237	2.76363636363636	1.0897566154656	6.98046416183281	3	107	1
SPNCRNA.583	1	271	9	100	2236	300	0.01	2.15954222887649	0.121198568872987	26.1733427560612	0.000191979025201788	0.0240944120196285	0.0825092250922509	0.00429265100351197	0.538751052758893	10	91	1
SPNCRNA.1217	4	277	0	100	3382	300	0.04	8.63816891550597	0.0819041986989947	17.687557581277	0.00459070203817761	0.0400565696517853	0.488375451263538	0.155257542931167	1.35471318562338	7	97	1
SPCC417.08	233	8733	194	100	3104	300	2.33	503.173339328223	2.81346649484536	607.579970514768	0.0233728867030592	0.0304475815058569	0.82815985342952	0.725494403262957	0.945092929941799	245	88	1
SPCC417.10	6	374	6	100	3077	300	0.06	12.957253373259	0.121546961325967	26.2485795775043	0.00647617130901146	0.0371083340941638	0.493636363636364	0.199271791178283	1.14182344007742	11	95	1
SPCC417.12	0	28	1	100	1801	300	0	0	0.0155469183786785	3.35742267676523	0.00327211992868732	0.176722244865318	0	0.0589308799156587	3.18276763002438	1	99	1
SPRRNA.06	104	0	0	88	54	300	1.18181818181818	255.21862704904	0	0	21.526532132109	1141.79028174587	NA	13.2094628992487	700.644036525875	0	192	4.01043523932459e-12
SPNCRNA.1218	2	32	98	100	1378	300	0.02	4.31908445775298	0.02322206095791	5.01490212801508	0.0103607343252721	0.266746389187881	0.86125	0.142770919002249	3.675765243009	2	100	1
SPCC191.01	20	386	48	100	1738	300	0.2	43.1908445775298	0.222094361334868	47.9622152098001	0.0321357256983211	0.0826247403232954	0.900518134715026	0.558518912636821	1.43601798681887	21	99	1
SPCC191.06	17	99	1407	100	2457	300	0.17	36.7122178909004	0.0402930402930403	8.70145220426425	0.099056855359814	0.293834511088097	4.21909090909091	2.43382693619063	7.21951393743455	4	113	0.0442711621105016
SPCC191.07	204	2498	151	100	977	300	2.04	440.546614690804	2.5568065506653	552.153171722976	0.0706132321365792	0.0944164415062262	0.79787029623699	0.689891277974379	0.92244863351583	218	86	1
SPCC191.08	25	99	49	100	608	300	0.25	53.9885557219123	0.162828947368421	35.1635987925613	0.158816592887465	0.398811942700725	1.53535353535354	0.96560488475579	2.42477661162041	17	108	1
SPNCRNA.1222	0	45	4	100	923	300	0	0	0.0487540628385699	10.528645752919	0.00202982372305869	0.108604324102592	0	0.0187352729638317	1.00241791146692	4	96	1
SPCC191.10	0	2	5	100	708	300	0	0	0.00282485875706215	0.610040177648727	0.0514242900386907	4.05388820080272	0	0.364083973473931	28.7015284616833	0	100	1
SPCC191.11	6	158	9	100	2531	300	0.06	12.957253373259	0.0624259186092454	13.4811407413072	0.0151857503717634	0.0887442506130206	0.961139240506329	0.384351341909332	2.24611698301555	6	100	1
SPNCRNA.1224	3	5	0	100	979	300	0.03	6.47862668662948	0.00510725229826353	1.10293270116266	0.114091922497598	2.86178388725642	5.874	1.11695992125149	28.0168642562403	0	103	1
SPNCRNA.500	1	3	55	100	117	300	0.01	2.15954222887649	0.0256410256410256	5.53728776634998	0.0133674946082822	3.55733427163736	0.39	0.0156399686916902	4.16208109781571	2	99	1
SPCC1450.02	1	1018	132	100	2709	300	0.01	2.15954222887649	0.37578442229605	81.1522328902277	5.12315884612302e-05	0.00638921130521658	0.0266110019646365	0.00138786373141473	0.173083734258317	27	74	1
SPCC1450.03	49	391	35	100	843	300	0.49	105.817569214948	0.463819691577699	100.163821054651	0.0920260104494429	0.170194151322237	1.05644501278772	0.775779268088804	1.43473669564646	47	102	1
SPCC1450.04	29	2648	531	100	894	300	0.29	62.6267246374183	2.96196868008949	639.649644526281	0.00745488475728245	0.0159854051694746	0.0979078549848943	0.0666466697301051	0.142909522215103	96	33	1
SPNCRNA.1225	0	15	36	100	853	300	0	0	0.0175849941383353	3.79755374362806	0.00615095181701504	0.339527058120729	0	0.0524676189991383	2.89616580576982	1	99	1
SPNCRNA.1226	6	220	12	100	3633	300	0.06	12.957253373259	0.0605560143132397	13.077327012189	0.0109562848890306	0.0634169372139444	0.990818181818182	0.39804183001848	2.3039373289826	6	100	1
SPNCRNA.501	3	34	9	100	791	300	0.03	6.47862668662948	0.0429835651074589	9.28248239972196	0.0216350687008803	0.299112990062463	0.697941176470588	0.171133393423963	2.36598375139409	4	99	1
SPCC1450.12	28	632	29	100	2983	300	0.28	60.4671824085418	0.211867247737177	45.7536268404272	0.0297477527184827	0.0655439280975213	1.32158227848101	0.887375463592338	1.95517537514906	22	106	1
SPCC1450.15	51	385	12	100	1837	300	0.51	110.136653672701	0.209580838323353	45.2598670722618	0.0977990024854479	0.178968211395631	2.43342857142857	1.79656767565768	3.28764604333774	26	125	0.0136656195999991
SPCC1442.01	0	91	87	100	2858	300	0	0	0.0318404478656403	6.87607917521906	0.00100124109054505	0.0531570720799907	0	0.0286154703677776	1.51922912004613	3	97	1
SPCC1442.02	28	255	65	100	2021	300	0.28	60.4671824085418	0.126175160811479	27.2480588007672	0.0728105799600256	0.16453557933929	2.21913725490196	1.47150182099212	3.32526405844705	14	114	1
SPCC1442.03	32	516	30	100	2027	300	0.32	69.1053513240477	0.254563394178589	54.9740399654795	0.0426434155513743	0.0897026525771494	1.25705426356589	0.864382033226356	1.81827276773882	26	106	1
SPCC1442.06	39	1242	1	100	2157	300	0.39	84.2221469261832	0.575799721835883	124.346381467993	0.0225144765404896	0.0436169353231756	0.67731884057971	0.48563725897836	0.940817294920898	50	89	1
SPNCRNA.1228	2	60	83	100	1584	300	0.02	4.31908445775298	0.0378787878787879	8.18008420028974	0.00563865156310302	0.138568272531168	0.528	0.0893162407595519	2.1949214368937	3	99	1
SPCC1442.09	9	762	54	100	1742	300	0.09	19.4358800598884	0.437428243398393	94.4644763722093	0.00574007145038574	0.0234100751166705	0.205748031496063	0.0999920446657196	0.407803508532401	33	76	1
SPNCRNA.503	4	22	63	100	109	300	0.04	8.63816891550597	0.201834862385321	43.5870908580576	0.0531523583500741	0.555864053309793	0.198181818181818	0.0579360706015808	0.605891818107674	17	87	1
SPCC1442.19	4	176	11	100	1265	300	0.04	8.63816891550597	0.139130434782609	30.045804923499	0.00719377910477479	0.0633544274207554	0.2875	0.0910013056754011	0.801433506872555	12	92	1
SPCC1442.12	1	470	14	100	1801	300	0.01	2.15954222887649	0.260966129927818	56.3567377885592	0.000110850583509223	0.013861562758403	0.0383191489361702	0.00199641900900111	0.249646745278837	20	81	1
SPNCRNA.1229	1	27	9	100	985	300	0.01	2.15954222887649	0.0274111675126904	5.91955737864622	0.00187061064467936	0.253746874604382	0.364814814814815	0.0184255148500917	2.49940671485317	2	99	1
SPNCRNA.1230	1	50	14	100	953	300	0.01	2.15954222887649	0.0524658971668416	11.3302320507686	0.00102543367718739	0.133694516307104	0.1906	0.00977238294359583	1.2741087404067	5	96	1
SPCC285.03	33	609	42	100	1767	300	0.33	71.2648935529242	0.3446519524618	74.4290445605989	0.0375365131581062	0.0778201627040086	0.957487684729064	0.663270187503737	1.37508227497983	34	99	1
SPCC285.04	8	141	33	100	524	300	0.08	17.2763378310119	0.269083969465649	58.1098195174781	0.0258299642484843	0.11931701008375	0.297304964539007	0.135349012662058	0.625221132838848	22	86	1
SPCC285.05	3	182	4	100	1873	300	0.03	6.47862668662948	0.0971703150026695	20.9843398641496	0.00421504862907186	0.0531433410988334	0.308736263736264	0.0789478608225159	0.99537477878115	9	94	1
SPCC285.08	24	555	12	100	1331	300	0.24	51.8290134930358	0.416979714500376	90.0485302048424	0.0280780900187109	0.0660410655648227	0.575567567567568	0.373719378149042	0.87900658266779	36	88	1
SPCC285.11	55	1449	203	100	2122	300	0.55	118.774822588207	0.682846371347785	147.463557476062	0.0287133835531484	0.0500558451312638	0.805452035886818	0.609297998997809	1.06218503368542	62	93	1
SPCC285.12	35	259	58	100	359	300	0.35	75.5839780106772	0.721448467966574	155.799843253207	0.0933749263055094	0.194694585027589	0.485135135135135	0.335215985436779	0.698953560249044	56	79	1
